Pair	Ka	Ks	Ka/Ks	SeqQ	SeqS
2698	1.1249	6.2995	0.1786	Gene.26315::c12498_g1_i1::g.26315::m.26315	Gene.26321::c12498_g1_i2::g.26321::m.26321
2699	0.0045	0.0193	0.2314	Gene.26317::c12498_g1_i1::g.26317::m.26317	Gene.26325::c12498_g1_i3::g.26325::m.26325
2700	1.2373	3.0459	0.4062	Gene.26317::c12498_g1_i1::g.26317::m.26317	Gene.26323::c12498_g1_i3::g.26323::m.26323
2701	0.0045	0.0193	0.2314	Gene.26317::c12498_g1_i1::g.26317::m.26317	Gene.26321::c12498_g1_i2::g.26321::m.26321
2702	1.2373	3.0459	0.4062	Gene.26317::c12498_g1_i1::g.26317::m.26317	Gene.26319::c12498_g1_i2::g.26319::m.26319
2703	0.0021	0.0543	0.0383	Gene.26319::c12498_g1_i2::g.26319::m.26319	Gene.26327::c12498_g1_i4::g.26327::m.26327
2704	1.2373	3.0459	0.4062	Gene.26319::c12498_g1_i2::g.26319::m.26319	Gene.26329::c12498_g1_i4::g.26329::m.26329
2705	0.0045	0.0193	0.2314	Gene.26321::c12498_g1_i2::g.26321::m.26321	Gene.26329::c12498_g1_i4::g.26329::m.26329
2706	1.1249	6.2995	0.1786	Gene.26321::c12498_g1_i2::g.26321::m.26321	Gene.26327::c12498_g1_i4::g.26327::m.26327
2707	0.0021	0.0543	0.0383	Gene.26323::c12498_g1_i3::g.26323::m.26323	Gene.26327::c12498_g1_i4::g.26327::m.26327
2708	1.2373	3.0459	0.4062	Gene.26323::c12498_g1_i3::g.26323::m.26323	Gene.26329::c12498_g1_i4::g.26329::m.26329
2709	0.0045	0.0193	0.2314	Gene.26325::c12498_g1_i3::g.26325::m.26325	Gene.26329::c12498_g1_i4::g.26329::m.26329
2710	1.1249	6.2995	0.1786	Gene.26325::c12498_g1_i3::g.26325::m.26325	Gene.26327::c12498_g1_i4::g.26327::m.26327
2711	0.0000	0.0124	0.0010	Gene.26355::c12507_g1_i1::g.26355::m.26355	Gene.26357::c12507_g1_i2::g.26357::m.26357
2712	0.0070	0.0269	0.2591	Gene.26368::c12511_g2_i1::g.26368::m.26368	Gene.26375::c12511_g2_i3::g.26375::m.26375
2713	0.0048	0.0319	0.1498	Gene.26368::c12511_g2_i1::g.26368::m.26368	Gene.26371::c12511_g2_i2::g.26371::m.26371
2714	0.0187	0.0753	0.2482	Gene.26368::c12511_g2_i1::g.26368::m.26368	Gene.26372::c12511_g2_i2::g.26372::m.26372
2715	0.0049	0.0415	0.1169	Gene.26371::c12511_g2_i2::g.26371::m.26371	Gene.26375::c12511_g2_i3::g.26375::m.26375
2716	0.0061	0.0150	0.4070	Gene.26378::c12512_g1_i1::g.26378::m.26378	Gene.26380::c12512_g1_i2::g.26380::m.26380
2717	0.1159	0.2386	0.4856	Gene.26391::c12516_g1_i1::g.26391::m.26391	Gene.26395::c12516_g1_i2::g.26395::m.26395
2718	0.1204	0.5677	0.2121	Gene.26432::c12531_g2_i1::g.26432::m.26432	Gene.26436::c12531_g3_i1::g.26436::m.26436
2719	0.0101	0.0165	0.6101	Gene.26441::c12533_g1_i1::g.26441::m.26441	Gene.26444::c12533_g1_i2::g.26444::m.26444
2720	0.0127	0.0447	0.2841	Gene.26452::c12536_g1_i1::g.26452::m.26452	Gene.26455::c12536_g1_i3::g.26455::m.26455
2721	0.0468	0.0005	99.0000	Gene.26453::c12536_g1_i1::g.26453::m.26453	Gene.26456::c12536_g1_i3::g.26456::m.26456
2722	0.0218	0.0637	0.3418	Gene.26454::c12536_g1_i2::g.26454::m.26454	Gene.26455::c12536_g1_i3::g.26455::m.26455
2723	0.3162	0.5847	0.5408	Gene.26553::c12546_g1_i1::g.26553::m.26553	Gene.26557::c12546_g2_i2::g.26557::m.26557
2724	0.0000	0.0365	0.0010	Gene.26560::c12547_g1_i1::g.26560::m.26560	Gene.26563::c12547_g1_i2::g.26563::m.26563
2725	1.0465	30.6574	0.0341	Gene.26562::c12547_g1_i1::g.26562::m.26562	Gene.26563::c12547_g1_i2::g.26563::m.26563
2726	0.0073	0.0068	1.0766	Gene.26572::c12551_g2_i1::g.26572::m.26572	Gene.26574::c12551_g2_i2::g.26574::m.26574
2727	0.0041	0.0210	0.1926	Gene.26576::c12551_g4_i1::g.26576::m.26576	Gene.26577::c12551_g4_i2::g.26577::m.26577
2728	1.4212	62.4709	0.0228	Gene.26576::c12551_g4_i1::g.26576::m.26576	Gene.26578::c12551_g4_i2::g.26578::m.26578
2729	0.0060	0.0442	0.1370	Gene.26600::c12556_g1_i1::g.26600::m.26600	Gene.26602::c12556_g1_i2::g.26602::m.26602
2730	0.0107	0.0495	0.2153	Gene.26601::c12556_g1_i1::g.26601::m.26601	Gene.26603::c12556_g1_i2::g.26603::m.26603
2731	0.0000	0.0409	0.0010	Gene.26609::c12560_g1_i1::g.26609::m.26609	Gene.26611::c12560_g1_i2::g.26611::m.26611
2732	0.0017	0.0034	0.5126	Gene.26613::c12561_g1_i1::g.26613::m.26613	Gene.26615::c12561_g1_i2::g.26615::m.26615
2733	0.0069	0.0379	0.1831	Gene.26631::c12570_g1_i1::g.26631::m.26631	Gene.26633::c12570_g1_i2::g.26633::m.26633
2734	0.0037	0.0000	99.0000	Gene.26634::c12571_g1_i1::g.26634::m.26634	Gene.26637::c12571_g1_i3::g.26637::m.26637
2735	0.0948	0.1485	0.6383	Gene.26638::c12572_g1_i1::g.26638::m.26638	Gene.26639::c12572_g1_i2::g.26639::m.26639
2736	0.0015	0.0076	0.2000	Gene.26646::c12575_g1_i1::g.26646::m.26646	Gene.26650::c12575_g1_i3::g.26650::m.26650
2737	0.0354	0.3762	0.0940	Gene.26646::c12575_g1_i1::g.26646::m.26646	Gene.26649::c12575_g1_i2::g.26649::m.26649
2738	0.0354	0.3762	0.0940	Gene.26649::c12575_g1_i2::g.26649::m.26649	Gene.26650::c12575_g1_i3::g.26650::m.26650
2739	0.1747	0.1638	1.0664	Gene.26668::c12581_g2_i1::g.26668::m.26668	Gene.26670::c12581_g2_i2::g.26670::m.26670
2740	0.0309	0.0851	0.3630	Gene.26690::c12588_g1_i1::g.26690::m.26690	Gene.26692::c12588_g1_i2::g.26692::m.26692
2741	1.3333	5.9543	0.2239	Gene.26690::c12588_g1_i1::g.26690::m.26690	Gene.26695::c12588_g1_i2::g.26695::m.26695
2742	0.0042	0.0255	0.1662	Gene.26691::c12588_g1_i1::g.26691::m.26691	Gene.26695::c12588_g1_i2::g.26695::m.26695
2743	0.0011	0.0088	0.1252	Gene.26705::c12593_g1_i1::g.26705::m.26705	Gene.26707::c12593_g1_i2::g.26707::m.26707
2744	0.0047	0.0103	0.4589	Gene.26711::c12595_g1_i1::g.26711::m.26711	Gene.26716::c12595_g1_i3::g.26716::m.26716
2745	0.0051	0.0190	0.2688	Gene.26711::c12595_g1_i1::g.26711::m.26711	Gene.26719::c12595_g1_i4::g.26719::m.26719
2746	0.0099	0.0684	0.1445	Gene.26733::c12599_g1_i1::g.26733::m.26733	Gene.26736::c12599_g1_i2::g.26736::m.26736
2747	0.1272	0.5963	0.2133	Gene.26733::c12599_g1_i1::g.26733::m.26733	Gene.26738::c12599_g2_i2::g.26738::m.26738
2748	0.1160	0.5172	0.2243	Gene.26733::c12599_g1_i1::g.26733::m.26733	Gene.26735::c12599_g2_i1::g.26735::m.26735
2749	0.0103	0.0957	0.1074	Gene.26734::c12599_g1_i1::g.26734::m.26734	Gene.26737::c12599_g1_i2::g.26737::m.26737
2750	0.0000	0.0072	0.0010	Gene.26735::c12599_g2_i1::g.26735::m.26735	Gene.26738::c12599_g2_i2::g.26738::m.26738
2751	0.1198	0.5466	0.2193	Gene.26735::c12599_g2_i1::g.26735::m.26735	Gene.26736::c12599_g1_i2::g.26736::m.26736
2752	0.1382	0.6050	0.2284	Gene.26736::c12599_g1_i2::g.26736::m.26736	Gene.26738::c12599_g2_i2::g.26738::m.26738
2753	0.0000	0.0035	0.0010	Gene.26739::c12600_g1_i1::g.26739::m.26739	Gene.26741::c12600_g1_i2::g.26741::m.26741
2754	0.0091	0.0387	0.2345	Gene.26747::c12602_g1_i1::g.26747::m.26747	Gene.26750::c12602_g1_i2::g.26750::m.26750
2755	0.2607	0.7797	0.3344	Gene.26752::c12603_g2_i1::g.26752::m.26752	Gene.26753::c12603_g3_i1::g.26753::m.26753
2756	0.0422	0.0863	0.4886	Gene.26758::c12605_g1_i1::g.26758::m.26758	Gene.26759::c12605_g1_i2::g.26759::m.26759
2757	0.0166	0.0110	1.5020	Gene.26817::c12618_g1_i1::g.26817::m.26817	Gene.26818::c12618_g1_i3::g.26818::m.26818
2758	0.1045	0.1364	0.7658	Gene.26832::c12624_g1_i1::g.26832::m.26832	Gene.26833::c12624_g1_i2::g.26833::m.26833
2759	0.0893	0.1660	0.5383	Gene.26832::c12624_g1_i1::g.26832::m.26832	Gene.26834::c12624_g1_i3::g.26834::m.26834
2760	0.0996	0.1282	0.7765	Gene.26833::c12624_g1_i2::g.26833::m.26833	Gene.26834::c12624_g1_i3::g.26834::m.26834
2761	0.0092	0.0111	0.8306	Gene.26903::c12642_g1_i2::g.26903::m.26903	Gene.26905::c12642_g1_i3::g.26905::m.26905
2762	0.0080	0.0001	99.0000	Gene.26904::c12642_g1_i2::g.26904::m.26904	Gene.26906::c12642_g1_i3::g.26906::m.26906
2763	0.0028	0.0427	0.0665	Gene.26908::c12644_g1_i1::g.26908::m.26908	Gene.26910::c12644_g1_i2::g.26910::m.26910
2764	0.0125	0.0211	0.5908	Gene.26921::c12647_g1_i1::g.26921::m.26921	Gene.26925::c12647_g1_i2::g.26925::m.26925
2765	0.0153	0.0203	0.7565	Gene.26922::c12647_g1_i1::g.26922::m.26922	Gene.26926::c12647_g1_i2::g.26926::m.26926
2766	0.0178	0.0254	0.6983	Gene.26924::c12647_g1_i1::g.26924::m.26924	Gene.26929::c12647_g1_i2::g.26929::m.26929
2767	0.0010	0.0057	0.1694	Gene.26950::c12654_g1_i1::g.26950::m.26950	Gene.26955::c12654_g1_i2::g.26955::m.26955
2768	0.0000	0.0044	0.0010	Gene.26951::c12654_g1_i1::g.26951::m.26951	Gene.26956::c12654_g1_i2::g.26956::m.26956
2769	1.0271	58.9513	0.0174	Gene.26951::c12654_g1_i1::g.26951::m.26951	Gene.26958::c12654_g1_i2::g.26958::m.26958
2770	0.0045	0.0000	99.0000	Gene.26953::c12654_g1_i1::g.26953::m.26953	Gene.26958::c12654_g1_i2::g.26958::m.26958
2771	1.0462	58.6411	0.0178	Gene.26953::c12654_g1_i1::g.26953::m.26953	Gene.26956::c12654_g1_i2::g.26956::m.26956
2772	0.1433	0.3343	0.4287	Gene.26966::c12655_g3_i1::g.26966::m.26966	Gene.26971::c12655_g3_i5::g.26971::m.26971
2773	0.1281	0.3231	0.3965	Gene.26966::c12655_g3_i1::g.26966::m.26966	Gene.26968::c12655_g3_i3::g.26968::m.26968
2774	0.1275	0.3079	0.4140	Gene.26966::c12655_g3_i1::g.26966::m.26966	Gene.26967::c12655_g3_i2::g.26967::m.26967
2775	0.2563	0.7362	0.3482	Gene.26966::c12655_g3_i1::g.26966::m.26966	Gene.26970::c12655_g3_i4::g.26970::m.26970
2776	0.1492	0.3586	0.4161	Gene.26967::c12655_g3_i2::g.26967::m.26967	Gene.26968::c12655_g3_i3::g.26968::m.26968
2777	0.3160	0.9929	0.3183	Gene.26968::c12655_g3_i3::g.26968::m.26968	Gene.26971::c12655_g3_i5::g.26971::m.26971
2778	0.0098	0.0735	0.1329	Gene.26970::c12655_g3_i4::g.26970::m.26970	Gene.26971::c12655_g3_i5::g.26971::m.26971
2779	0.0750	0.0767	0.9784	Gene.26979::c12657_g2_i1::g.26979::m.26979	Gene.26984::c12657_g2_i2::g.26984::m.26984
2780	1.5389	68.8201	0.0224	Gene.26979::c12657_g2_i1::g.26979::m.26979	Gene.26985::c12657_g2_i2::g.26985::m.26985
2781	0.1868	1.1118	0.1680	Gene.26980::c12657_g3_i1::g.26980::m.26980	Gene.26984::c12657_g2_i2::g.26984::m.26984
2782	0.0331	0.1819	0.1822	Gene.27011::c12664_g1_i1::g.27011::m.27011	Gene.27016::c12664_g2_i2::g.27016::m.27016
2783	0.0331	0.1819	0.1822	Gene.27011::c12664_g1_i1::g.27011::m.27011	Gene.27012::c12664_g2_i1::g.27012::m.27012
2784	0.0143	0.0233	0.6162	Gene.27015::c12664_g3_i1::g.27015::m.27015	Gene.27019::c12664_g3_i2::g.27019::m.27019
2785	0.0597	0.0568	1.0502	Gene.27020::c12665_g1_i1::g.27020::m.27020	Gene.27022::c12665_g1_i3::g.27022::m.27022
2786	0.0235	0.0744	0.3157	Gene.27030::c12670_g1_i1::g.27030::m.27030	Gene.27035::c12670_g1_i2::g.27035::m.27035
2787	1.3312	17.1043	0.0778	Gene.27050::c12675_g1_i1::g.27050::m.27050	Gene.27053::c12675_g1_i2::g.27053::m.27053
2788	0.0069	0.0207	0.3347	Gene.27050::c12675_g1_i1::g.27050::m.27050	Gene.27054::c12675_g1_i2::g.27054::m.27054
2789	1.3312	17.1035	0.0778	Gene.27053::c12675_g1_i2::g.27053::m.27053	Gene.27056::c12675_g1_i3::g.27056::m.27056
2790	0.0069	0.0207	0.3347	Gene.27054::c12675_g1_i2::g.27054::m.27054	Gene.27056::c12675_g1_i3::g.27056::m.27056
2791	0.0739	0.1274	0.5802	Gene.27089::c12684_g1_i1::g.27089::m.27089	Gene.27095::c12684_g1_i4::g.27095::m.27095
2792	0.0095	0.0459	0.2080	Gene.27089::c12684_g1_i1::g.27089::m.27089	Gene.27099::c12684_g1_i6::g.27099::m.27099
2793	0.0865	0.2089	0.4139	Gene.27089::c12684_g1_i1::g.27089::m.27089	Gene.27097::c12684_g1_i5::g.27097::m.27097
2794	0.0123	0.0615	0.1992	Gene.27089::c12684_g1_i1::g.27089::m.27089	Gene.27091::c12684_g1_i2::g.27091::m.27091
2795	0.0343	0.0279	1.2267	Gene.27090::c12684_g1_i1::g.27090::m.27090	Gene.27100::c12684_g1_i6::g.27100::m.27100
2796	0.0343	0.0279	1.2267	Gene.27090::c12684_g1_i1::g.27090::m.27090	Gene.27098::c12684_g1_i5::g.27098::m.27098
2797	0.0343	0.0279	1.2267	Gene.27090::c12684_g1_i1::g.27090::m.27090	Gene.27092::c12684_g1_i2::g.27092::m.27092
2798	0.0408	0.0594	0.6860	Gene.27091::c12684_g1_i2::g.27091::m.27091	Gene.27097::c12684_g1_i5::g.27097::m.27097
2799	0.0500	0.1281	0.3905	Gene.27091::c12684_g1_i2::g.27091::m.27091	Gene.27095::c12684_g1_i4::g.27095::m.27095
2800	0.0123	0.0615	0.1992	Gene.27091::c12684_g1_i2::g.27091::m.27091	Gene.27093::c12684_g1_i3::g.27093::m.27093
2801	0.0343	0.0279	1.2267	Gene.27092::c12684_g1_i2::g.27092::m.27092	Gene.27096::c12684_g1_i4::g.27096::m.27096
2802	0.0343	0.0279	1.2267	Gene.27092::c12684_g1_i2::g.27092::m.27092	Gene.27094::c12684_g1_i3::g.27094::m.27094
2803	0.0341	0.0570	0.5993	Gene.27093::c12684_g1_i3::g.27093::m.27093	Gene.27095::c12684_g1_i4::g.27095::m.27095
2804	0.0123	0.0615	0.1992	Gene.27093::c12684_g1_i3::g.27093::m.27093	Gene.27099::c12684_g1_i6::g.27099::m.27099
2805	0.0441	0.1277	0.3456	Gene.27093::c12684_g1_i3::g.27093::m.27093	Gene.27097::c12684_g1_i5::g.27097::m.27097
2806	0.0343	0.0279	1.2267	Gene.27094::c12684_g1_i3::g.27094::m.27094	Gene.27100::c12684_g1_i6::g.27100::m.27100
2807	0.0343	0.0279	1.2267	Gene.27094::c12684_g1_i3::g.27094::m.27094	Gene.27098::c12684_g1_i5::g.27098::m.27098
2808	0.0921	0.2047	0.4498	Gene.27095::c12684_g1_i4::g.27095::m.27095	Gene.27099::c12684_g1_i6::g.27099::m.27099
2809	0.0086	0.0497	0.1733	Gene.27095::c12684_g1_i4::g.27095::m.27095	Gene.27097::c12684_g1_i5::g.27097::m.27097
2810	0.0343	0.0279	1.2267	Gene.27096::c12684_g1_i4::g.27096::m.27096	Gene.27100::c12684_g1_i6::g.27100::m.27100
2811	0.0343	0.0279	1.2267	Gene.27096::c12684_g1_i4::g.27096::m.27096	Gene.27098::c12684_g1_i5::g.27098::m.27098
2812	0.0832	0.1329	0.6263	Gene.27097::c12684_g1_i5::g.27097::m.27097	Gene.27099::c12684_g1_i6::g.27099::m.27099
2813	0.0006	0.0162	0.0372	Gene.27125::c12691_g1_i1::g.27125::m.27125	Gene.27136::c12691_g1_i5::g.27136::m.27136
2814	0.0006	0.0162	0.0372	Gene.27125::c12691_g1_i1::g.27125::m.27125	Gene.27133::c12691_g1_i3::g.27133::m.27133
2815	0.0006	0.0162	0.0372	Gene.27129::c12691_g1_i2::g.27129::m.27129	Gene.27136::c12691_g1_i5::g.27136::m.27136
2816	0.0006	0.0162	0.0372	Gene.27129::c12691_g1_i2::g.27129::m.27129	Gene.27133::c12691_g1_i3::g.27133::m.27133
2817	0.0116	0.0387	0.2991	Gene.27133::c12691_g1_i3::g.27133::m.27133	Gene.27134::c12691_g1_i4::g.27134::m.27134
2818	0.0006	0.0162	0.0372	Gene.27134::c12691_g1_i4::g.27134::m.27134	Gene.27136::c12691_g1_i5::g.27136::m.27136
2819	0.0077	0.0524	0.1468	Gene.27180::c12703_g1_i1::g.27180::m.27180	Gene.27181::c12703_g1_i2::g.27181::m.27181
2820	0.0033	0.0267	0.1231	Gene.27189::c12707_g1_i1::g.27189::m.27189	Gene.27192::c12707_g1_i2::g.27192::m.27192
2821	0.0241	0.0073	3.2777	Gene.27190::c12707_g1_i1::g.27190::m.27190	Gene.27193::c12707_g1_i2::g.27193::m.27193
2822	0.0133	0.0135	0.9901	Gene.27191::c12707_g1_i1::g.27191::m.27191	Gene.27194::c12707_g1_i2::g.27194::m.27194
2823	0.0355	0.1521	0.2333	Gene.27224::c12714_g1_i1::g.27224::m.27224	Gene.27228::c12714_g1_i3::g.27228::m.27228
2824	1.2285	8.8642	0.1386	Gene.27224::c12714_g1_i1::g.27224::m.27224	Gene.27229::c12714_g1_i3::g.27229::m.27229
2825	0.0788	0.0852	0.9250	Gene.27225::c12714_g1_i1::g.27225::m.27225	Gene.27229::c12714_g1_i3::g.27229::m.27229
2826	1.3709	4.7829	0.2866	Gene.27225::c12714_g1_i1::g.27225::m.27225	Gene.27228::c12714_g1_i3::g.27228::m.27228
2827	0.0000	0.0104	0.0010	Gene.27226::c12714_g2_i1::g.27226::m.27226	Gene.27227::c12714_g2_i2::g.27227::m.27227
2828	0.0168	0.0656	0.2567	Gene.27260::c12725_g1_i1::g.27260::m.27260	Gene.27261::c12725_g1_i2::g.27261::m.27261
2829	0.0151	0.0315	0.4800	Gene.27265::c12727_g1_i1::g.27265::m.27265	Gene.27266::c12727_g1_i2::g.27266::m.27266
2830	0.8214	10.2961	0.0798	Gene.27265::c12727_g1_i1::g.27265::m.27265	Gene.27267::c12727_g1_i2::g.27267::m.27267
2831	0.1369	0.9925	0.1379	Gene.27292::c12734_g2_i1::g.27292::m.27292	Gene.27296::c12734_g4_i1::g.27296::m.27296
2832	0.0114	0.0630	0.1816	Gene.27298::c12735_g2_i1::g.27298::m.27298	Gene.27303::c12735_g2_i2::g.27303::m.27303
2833	0.0141	0.0654	0.2161	Gene.27308::c12736_g1_i1::g.27308::m.27308	Gene.27311::c12736_g1_i2::g.27311::m.27311
2834	0.0612	0.0275	2.2251	Gene.27309::c12736_g1_i1::g.27309::m.27309	Gene.27313::c12736_g1_i2::g.27313::m.27313
2835	0.0134	0.0106	1.2690	Gene.27310::c12736_g1_i1::g.27310::m.27310	Gene.27312::c12736_g1_i2::g.27312::m.27312
2836	0.0027	0.0049	0.5533	Gene.27334::c12742_g2_i2::g.27334::m.27334	Gene.27336::c12742_g2_i3::g.27336::m.27336
2837	0.0264	0.0236	1.1184	Gene.27340::c12743_g1_i2::g.27340::m.27340	Gene.27344::c12743_g1_i3::g.27344::m.27344
2838	0.0085	0.1056	0.0807	Gene.27345::c12744_g1_i1::g.27345::m.27345	Gene.27348::c12744_g1_i3::g.27348::m.27348
2839	0.0260	0.1202	0.2166	Gene.27347::c12744_g1_i2::g.27347::m.27347	Gene.27348::c12744_g1_i3::g.27348::m.27348
2840	0.0493	0.0976	0.5048	Gene.27362::c12750_g1_i1::g.27362::m.27362	Gene.27365::c12750_g1_i2::g.27365::m.27365
2841	0.0101	0.0171	0.5905	Gene.27364::c12750_g1_i1::g.27364::m.27364	Gene.27369::c12750_g1_i3::g.27369::m.27369
2842	0.0101	0.0171	0.5905	Gene.27367::c12750_g1_i2::g.27367::m.27367	Gene.27369::c12750_g1_i3::g.27369::m.27369
2843	0.0193	0.1568	0.1231	Gene.27374::c12752_g1_i1::g.27374::m.27374	Gene.27376::c12752_g1_i2::g.27376::m.27376
2844	0.8695	5.5523	0.1566	Gene.27374::c12752_g1_i1::g.27374::m.27374	Gene.27377::c12752_g1_i2::g.27377::m.27377
2845	0.0220	0.0443	0.4957	Gene.27375::c12752_g1_i1::g.27375::m.27375	Gene.27377::c12752_g1_i2::g.27377::m.27377
2846	0.8824	4.3821	0.2014	Gene.27375::c12752_g1_i1::g.27375::m.27375	Gene.27376::c12752_g1_i2::g.27376::m.27376
2847	0.0050	0.0229	0.2189	Gene.27392::c12758_g1_i1::g.27392::m.27392	Gene.27394::c12758_g1_i2::g.27394::m.27394
2848	0.0012	0.0118	0.1048	Gene.27406::c12763_g1_i1::g.27406::m.27406	Gene.27408::c12763_g1_i2::g.27408::m.27408
2849	0.0114	0.0352	0.3230	Gene.27415::c12765_g2_i1::g.27415::m.27415	Gene.27417::c12765_g2_i2::g.27417::m.27417
2850	0.0016	0.0221	0.0735	Gene.27418::c12766_g1_i1::g.27418::m.27418	Gene.27425::c12766_g1_i4::g.27425::m.27425
2851	0.0016	0.0221	0.0735	Gene.27419::c12766_g1_i2::g.27419::m.27419	Gene.27425::c12766_g1_i4::g.27425::m.27425
2852	0.0013	0.0193	0.0657	Gene.27429::c12767_g1_i1::g.27429::m.27429	Gene.27430::c12767_g1_i2::g.27430::m.27430
2853	0.2515	0.4301	0.5849	Gene.27436::c12769_g1_i1::g.27436::m.27436	Gene.27440::c12769_g3_i1::g.27440::m.27440
2854	0.0049	0.0000	99.0000	Gene.27490::c12779_g1_i1::g.27490::m.27490	Gene.27495::c12779_g1_i2::g.27495::m.27495
2855	0.0029	0.0119	0.2458	Gene.27491::c12779_g1_i1::g.27491::m.27491	Gene.27494::c12779_g1_i2::g.27494::m.27494
2856	1.4918	3.5427	0.4211	Gene.27492::c12779_g1_i1::g.27492::m.27492	Gene.27495::c12779_g1_i2::g.27495::m.27495
2857	0.0005	0.0080	0.0664	Gene.27499::c12781_g1_i1::g.27499::m.27499	Gene.27503::c12781_g1_i3::g.27503::m.27503
2858	0.0151	0.0362	0.4162	Gene.27500::c12781_g1_i1::g.27500::m.27500	Gene.27504::c12781_g1_i3::g.27504::m.27504
2859	0.0005	0.0078	0.0664	Gene.27501::c12781_g1_i2::g.27501::m.27501	Gene.27503::c12781_g1_i3::g.27503::m.27503
2860	0.0151	0.0362	0.4162	Gene.27502::c12781_g1_i2::g.27502::m.27502	Gene.27504::c12781_g1_i3::g.27504::m.27504
2861	0.0129	0.0178	0.7247	Gene.27517::c12786_g1_i2::g.27517::m.27517	Gene.27518::c12786_g1_i3::g.27518::m.27518
2862	0.0000	0.0082	0.0010	Gene.27543::c12792_g1_i1::g.27543::m.27543	Gene.27548::c12792_g1_i2::g.27548::m.27548
2863	0.0012	0.0066	0.1864	Gene.27544::c12792_g1_i1::g.27544::m.27544	Gene.27553::c12792_g1_i3::g.27553::m.27553
2864	0.0012	0.0066	0.1864	Gene.27544::c12792_g1_i1::g.27544::m.27544	Gene.27549::c12792_g1_i2::g.27549::m.27549
2865	1.0836	3.7943	0.2856	Gene.27546::c12792_g1_i1::g.27546::m.27546	Gene.27548::c12792_g1_i2::g.27548::m.27548
2866	0.0000	0.0082	0.0010	Gene.27548::c12792_g1_i2::g.27548::m.27548	Gene.27552::c12792_g1_i3::g.27552::m.27552
2867	1.0836	3.7943	0.2856	Gene.27548::c12792_g1_i2::g.27548::m.27548	Gene.27555::c12792_g1_i3::g.27555::m.27555
2868	0.0000	0.0000	0.4168	Gene.27567::c12796_g1_i1::g.27567::m.27567	Gene.27571::c12796_g1_i3::g.27571::m.27571
2869	0.1882	0.2993	0.6289	Gene.27567::c12796_g1_i1::g.27567::m.27567	Gene.27573::c12796_g1_i4::g.27573::m.27573
2870	0.1300	0.3387	0.3838	Gene.27570::c12796_g1_i2::g.27570::m.27570	Gene.27573::c12796_g1_i4::g.27573::m.27573
2871	0.2530	0.4172	0.6064	Gene.27571::c12796_g1_i3::g.27571::m.27571	Gene.27573::c12796_g1_i4::g.27573::m.27573
2872	0.0033	0.0132	0.2471	Gene.27586::c12801_g1_i1::g.27586::m.27586	Gene.27587::c12801_g1_i2::g.27587::m.27587
2873	0.0014	0.0085	0.1620	Gene.27617::c12809_g1_i1::g.27617::m.27617	Gene.27619::c12809_g1_i2::g.27619::m.27619
2874	0.0532	0.0844	0.6308	Gene.27631::c12814_g1_i1::g.27631::m.27631	Gene.27632::c12814_g1_i2::g.27632::m.27632
2875	0.0025	0.0681	0.0367	Gene.27649::c12817_g1_i1::g.27649::m.27649	Gene.27651::c12817_g1_i2::g.27651::m.27651
2876	0.8119	63.9467	0.0127	Gene.27649::c12817_g1_i1::g.27649::m.27649	Gene.27652::c12817_g1_i2::g.27652::m.27652
2877	0.0189	0.0103	1.8299	Gene.27650::c12817_g1_i1::g.27650::m.27650	Gene.27652::c12817_g1_i2::g.27652::m.27652
2878	0.0114	0.0050	2.2636	Gene.27694::c12834_g1_i1::g.27694::m.27694	Gene.27695::c12834_g1_i2::g.27695::m.27695
2879	0.0324	0.0261	1.2425	Gene.27694::c12834_g1_i1::g.27694::m.27694	Gene.27696::c12834_g1_i3::g.27696::m.27696
2880	0.0324	0.0261	1.2425	Gene.27695::c12834_g1_i2::g.27695::m.27695	Gene.27696::c12834_g1_i3::g.27696::m.27696
2881	0.0005	0.0037	0.1310	Gene.27697::c12835_g1_i1::g.27697::m.27697	Gene.27700::c12835_g1_i2::g.27700::m.27700
2882	0.0000	0.0033	0.0010	Gene.27704::c12836_g1_i1::g.27704::m.27704	Gene.27710::c12836_g1_i2::g.27710::m.27710
2883	0.1028	0.3693	0.2784	Gene.27716::c12837_g2_i1::g.27716::m.27716	Gene.27718::c12837_g3_i2::g.27718::m.27718
2884	0.1028	0.3693	0.2784	Gene.27716::c12837_g2_i1::g.27716::m.27716	Gene.27717::c12837_g3_i1::g.27717::m.27717
2885	0.0680	0.1423	0.4779	Gene.27717::c12837_g3_i1::g.27717::m.27717	Gene.27718::c12837_g3_i2::g.27718::m.27718
2886	0.0199	0.1332	0.1496	Gene.27728::c12841_g1_i1::g.27728::m.27728	Gene.27740::c12841_g1_i4::g.27740::m.27740
2887	1.9601	62.4110	0.0314	Gene.27728::c12841_g1_i1::g.27728::m.27728	Gene.27741::c12841_g1_i4::g.27741::m.27741
2888	3.6288	40.5150	0.0896	Gene.27728::c12841_g1_i1::g.27728::m.27728	Gene.27742::c12841_g1_i4::g.27742::m.27742
2889	0.0164	0.0002	99.0000	Gene.27729::c12841_g1_i1::g.27729::m.27729	Gene.27741::c12841_g1_i4::g.27741::m.27741
2890	2.4704	8.3786	0.2948	Gene.27729::c12841_g1_i1::g.27729::m.27729	Gene.27740::c12841_g1_i4::g.27740::m.27740
2891	8.1055	32.3590	0.2505	Gene.27730::c12841_g1_i1::g.27730::m.27730	Gene.27740::c12841_g1_i4::g.27740::m.27740
