Pair	Ka	Ks	Ka/Ks	SeqQ	SeqS
3233	4.6971	10.8976	0.4310	Gene.4069::ACA1_046610-t26_1::g.4069::m.4069	Gene.4086::ACA1_046670-t26_1::g.4086::m.4086
3234	2.4602	3.9328	0.6255	Gene.4069::ACA1_046610-t26_1::g.4069::m.4069	Gene.4070::ACA1_046610-t26_1::g.4070::m.4070
3235	13.0146	2.6048	4.9963	Gene.4069::ACA1_046610-t26_1::g.4069::m.4069	Gene.42097::ACA1_315610-t26_1::g.42097::m.42097
3236	10.9762	26.2544	0.4181	Gene.4069::ACA1_046610-t26_1::g.4069::m.4069	Gene.42096::ACA1_315610-t26_1::g.42096::m.42096
3237	0.1852	0.0733	2.5263	Gene.4069::ACA1_046610-t26_1::g.4069::m.4069	Gene.42098::ACA1_315610-t26_1::g.42098::m.42098
3238	2.8009	34.2924	0.0817	Gene.4070::ACA1_046610-t26_1::g.4070::m.4070	Gene.4088::ACA1_046670-t26_1::g.4088::m.4088
3239	14.0226	4.0904	3.4282	Gene.4070::ACA1_046610-t26_1::g.4070::m.4070	Gene.4087::ACA1_046670-t26_1::g.4087::m.4087
3240	14.0122	23.9488	0.5851	Gene.4070::ACA1_046610-t26_1::g.4070::m.4070	Gene.4086::ACA1_046670-t26_1::g.4086::m.4086
3241	2.6878	3.1624	0.8499	Gene.4070::ACA1_046610-t26_1::g.4070::m.4070	Gene.42098::ACA1_315610-t26_1::g.42098::m.42098
3242	10.6715	34.4011	0.3102	Gene.4070::ACA1_046610-t26_1::g.4070::m.4070	Gene.42097::ACA1_315610-t26_1::g.42097::m.42097
3243	16.2733	17.7145	0.9186	Gene.4070::ACA1_046610-t26_1::g.4070::m.4070	Gene.42096::ACA1_315610-t26_1::g.42096::m.42096
3244	3.0860	52.1318	0.0592	Gene.4086::ACA1_046670-t26_1::g.4086::m.4086	Gene.4087::ACA1_046670-t26_1::g.4087::m.4087
3245	13.5552	12.7327	1.0646	Gene.4086::ACA1_046670-t26_1::g.4086::m.4086	Gene.4088::ACA1_046670-t26_1::g.4088::m.4088
3246	15.4416	20.8038	0.7422	Gene.4086::ACA1_046670-t26_1::g.4086::m.4086	Gene.42097::ACA1_315610-t26_1::g.42097::m.42097
3247	0.0932	0.8844	0.1054	Gene.4086::ACA1_046670-t26_1::g.4086::m.4086	Gene.42096::ACA1_315610-t26_1::g.42096::m.42096
3248	3.4205	26.5061	0.1290	Gene.4086::ACA1_046670-t26_1::g.4086::m.4086	Gene.42098::ACA1_315610-t26_1::g.42098::m.42098
3249	16.4549	2.5019	6.5770	Gene.4087::ACA1_046670-t26_1::g.4087::m.4087	Gene.4088::ACA1_046670-t26_1::g.4088::m.4088
3250	0.2195	0.1396	1.5723	Gene.4087::ACA1_046670-t26_1::g.4087::m.4087	Gene.42097::ACA1_315610-t26_1::g.42097::m.42097
3251	11.3002	37.5415	0.3010	Gene.4087::ACA1_046670-t26_1::g.4087::m.4087	Gene.42096::ACA1_315610-t26_1::g.42096::m.42096
3252	19.7532	2.8312	6.9771	Gene.4087::ACA1_046670-t26_1::g.4087::m.4087	Gene.42098::ACA1_315610-t26_1::g.42098::m.42098
3253	25.1358	2.1836	11.5109	Gene.4088::ACA1_046670-t26_1::g.4088::m.4088	Gene.42097::ACA1_315610-t26_1::g.42097::m.42097
3254	7.8341	30.4089	0.2576	Gene.4088::ACA1_046670-t26_1::g.4088::m.4088	Gene.42096::ACA1_315610-t26_1::g.42096::m.42096
3255	0.2051	0.0774	2.6503	Gene.4088::ACA1_046670-t26_1::g.4088::m.4088	Gene.42098::ACA1_315610-t26_1::g.42098::m.42098
3256	1.2331	60.7903	0.0203	Gene.4109::ACA1_046850-t26_1::g.4109::m.4109	Gene.47435::ACA1_372220-t26_1::g.47435::m.47435
3257	0.0485	0.1946	0.2495	Gene.4109::ACA1_046850-t26_1::g.4109::m.4109	Gene.47434::ACA1_372220-t26_1::g.47434::m.47434
3258	0.0759	0.0807	0.9406	Gene.4110::ACA1_046850-t26_1::g.4110::m.4110	Gene.47435::ACA1_372220-t26_1::g.47435::m.47435
3259	1.2201	5.4157	0.2253	Gene.4110::ACA1_046850-t26_1::g.4110::m.4110	Gene.47434::ACA1_372220-t26_1::g.47434::m.47434
3260	0.1508	0.4391	0.3435	Gene.4117::ACA1_046970-t26_1::g.4117::m.4117	Gene.4158::ACA1_047640-t26_1::g.4158::m.4158
3261	0.1044	0.5091	0.2051	Gene.4117::ACA1_046970-t26_1::g.4117::m.4117	Gene.42216::ACA1_318670-t26_1::g.42216::m.42216
3262	0.0520	0.0345	1.5080	Gene.4118::ACA1_046970-t26_1::g.4118::m.4118	Gene.4159::ACA1_047640-t26_1::g.4159::m.4159
3263	1.1504	63.2870	0.0182	Gene.4118::ACA1_046970-t26_1::g.4118::m.4118	Gene.4163::ACA1_047640-t26_1::g.4163::m.4163
3264	0.8920	12.3672	0.0721	Gene.4118::ACA1_046970-t26_1::g.4118::m.4118	Gene.42216::ACA1_318670-t26_1::g.42216::m.42216
3265	0.1100	0.1145	0.9606	Gene.4118::ACA1_046970-t26_1::g.4118::m.4118	Gene.4144::ACA1_047520-t26_1::g.4144::m.4144
3266	0.9306	67.5852	0.0138	Gene.4118::ACA1_046970-t26_1::g.4118::m.4118	Gene.4143::ACA1_047520-t26_1::g.4143::m.4143
3267	0.6651	50.1045	0.0133	Gene.4118::ACA1_046970-t26_1::g.4118::m.4118	Gene.4145::ACA1_047520-t26_1::g.4145::m.4145
3268	0.9459	50.4559	0.0187	Gene.4118::ACA1_046970-t26_1::g.4118::m.4118	Gene.42219::ACA1_318670-t26_1::g.42219::m.42219
3269	0.8605	71.5000	0.0120	Gene.4118::ACA1_046970-t26_1::g.4118::m.4118	Gene.4166::ACA1_047640-t26_1::g.4166::m.4166
3270	1.8413	8.1745	0.2253	Gene.4118::ACA1_046970-t26_1::g.4118::m.4118	Gene.42220::ACA1_318670-t26_1::g.42220::m.42220
3271	0.2695	0.1675	1.6085	Gene.4118::ACA1_046970-t26_1::g.4118::m.4118	Gene.42217::ACA1_318670-t26_1::g.42217::m.42217
3272	0.0088	0.0463	0.1900	Gene.4120::ACA1_046970-t26_1::g.4120::m.4120	Gene.4163::ACA1_047640-t26_1::g.4163::m.4163
3273	1.0676	62.3110	0.0171	Gene.4120::ACA1_046970-t26_1::g.4120::m.4120	Gene.4159::ACA1_047640-t26_1::g.4159::m.4159
3274	0.0268	0.0390	0.6877	Gene.4122::ACA1_046970-t26_1::g.4122::m.4122	Gene.4165::ACA1_047640-t26_1::g.4165::m.4165
3275	0.0108	0.1383	0.0778	Gene.4123::ACA1_046970-t26_1::g.4123::m.4123	Gene.4136::ACA1_047290-t26_1::g.4136::m.4136
3276	1.1065	55.1425	0.0201	Gene.4123::ACA1_046970-t26_1::g.4123::m.4123	Gene.4133::ACA1_047290-t26_1::g.4133::m.4133
3277	0.1024	0.4667	0.2194	Gene.4129::ACA1_047290-t26_1::g.4129::m.4129	Gene.4146::ACA1_047630-t26_1::g.4146::m.4146
3278	1.2374	6.2661	0.1975	Gene.4130::ACA1_047290-t26_1::g.4130::m.4130	Gene.4148::ACA1_047630-t26_1::g.4148::m.4148
3279	1.3158	41.5649	0.0317	Gene.4130::ACA1_047290-t26_1::g.4130::m.4130	Gene.4151::ACA1_047630-t26_1::g.4151::m.4151
3280	0.0539	0.0589	0.9140	Gene.4131::ACA1_047290-t26_1::g.4131::m.4131	Gene.4152::ACA1_047630-t26_1::g.4152::m.4152
3281	6.1104	48.6542	0.1256	Gene.4131::ACA1_047290-t26_1::g.4131::m.4131	Gene.4155::ACA1_047630-t26_1::g.4155::m.4155
3282	0.1361	0.1151	1.1824	Gene.4131::ACA1_047290-t26_1::g.4131::m.4131	Gene.4153::ACA1_047630-t26_1::g.4153::m.4153
3283	12.6974	2.0975	6.0535	Gene.4131::ACA1_047290-t26_1::g.4131::m.4131	Gene.4147::ACA1_047630-t26_1::g.4147::m.4147
3284	2.1939	62.6729	0.0350	Gene.4131::ACA1_047290-t26_1::g.4131::m.4131	Gene.5913::ACA1_057190-t26_1::g.5913::m.5913
3285	0.3405	0.3489	0.9760	Gene.4131::ACA1_047290-t26_1::g.4131::m.4131	Gene.5910::ACA1_057190-t26_1::g.5910::m.5910
3286	0.1901	0.1400	1.3580	Gene.4132::ACA1_047290-t26_1::g.4132::m.4132	Gene.4147::ACA1_047630-t26_1::g.4147::m.4147
3287	2.2948	8.8548	0.2592	Gene.4132::ACA1_047290-t26_1::g.4132::m.4132	Gene.4153::ACA1_047630-t26_1::g.4153::m.4153
3288	0.5166	0.2951	1.7503	Gene.4132::ACA1_047290-t26_1::g.4132::m.4132	Gene.42213::ACA1_318660-t26_1::g.42213::m.42213
3289	15.6206	17.8112	0.8770	Gene.4133::ACA1_047290-t26_1::g.4133::m.4133	Gene.1271::ACA1_022850-t26_1::g.1271::m.1271
3290	0.0199	0.1327	0.1498	Gene.4134::ACA1_047290-t26_1::g.4134::m.4134	Gene.4155::ACA1_047630-t26_1::g.4155::m.4155
3291	5.9395	48.0437	0.1236	Gene.4134::ACA1_047290-t26_1::g.4134::m.4134	Gene.4152::ACA1_047630-t26_1::g.4152::m.4152
3292	0.8458	19.9212	0.0425	Gene.4134::ACA1_047290-t26_1::g.4134::m.4134	Gene.5900::ACA1_057190-t26_1::g.5900::m.5900
3293	2.7873	5.2249	0.5335	Gene.4134::ACA1_047290-t26_1::g.4134::m.4134	Gene.5910::ACA1_057190-t26_1::g.5910::m.5910
3294	0.2610	0.5153	0.5065	Gene.4134::ACA1_047290-t26_1::g.4134::m.4134	Gene.5913::ACA1_057190-t26_1::g.5913::m.5913
3295	1.3426	46.3852	0.0289	Gene.4135::ACA1_047290-t26_1::g.4135::m.4135	Gene.4149::ACA1_047630-t26_1::g.4149::m.4149
3296	1.4972	2.7722	0.5401	Gene.4137::ACA1_047290-t26_1::g.4137::m.4137	Gene.4153::ACA1_047630-t26_1::g.4153::m.4153
3297	1.3864	109.9877	0.0126	Gene.4138::ACA1_047400-t26_1::g.4138::m.4138	Gene.4150::ACA1_047630-t26_1::g.4150::m.4150
3298	1.9251	12.3577	0.1558	Gene.4139::ACA1_047400-t26_1::g.4139::m.4139	Gene.4150::ACA1_047630-t26_1::g.4150::m.4150
3299	1.7331	63.7124	0.0272	Gene.4140::ACA1_047410-t26_1::g.4140::m.4140	Gene.4164::ACA1_047640-t26_1::g.4164::m.4164
3300	1.6746	48.4695	0.0345	Gene.4140::ACA1_047410-t26_1::g.4140::m.4140	Gene.4160::ACA1_047640-t26_1::g.4160::m.4160
3301	1.8375	49.2513	0.0373	Gene.4140::ACA1_047410-t26_1::g.4140::m.4140	Gene.4182::ACA1_047930-t26_1::g.4182::m.4182
3302	1.8516	2.5278	0.7325	Gene.4140::ACA1_047410-t26_1::g.4140::m.4140	Gene.4167::ACA1_047640-t26_1::g.4167::m.4167
3303	6.0447	29.7147	0.2034	Gene.4141::ACA1_047410-t26_1::g.4141::m.4141	Gene.4164::ACA1_047640-t26_1::g.4164::m.4164
3304	0.0748	0.0365	2.0469	Gene.4141::ACA1_047410-t26_1::g.4141::m.4141	Gene.4160::ACA1_047640-t26_1::g.4160::m.4160
3305	0.0300	0.0003	99.0000	Gene.4141::ACA1_047410-t26_1::g.4141::m.4141	Gene.4182::ACA1_047930-t26_1::g.4182::m.4182
3306	4.8094	2.5531	1.8838	Gene.4141::ACA1_047410-t26_1::g.4141::m.4141	Gene.4167::ACA1_047640-t26_1::g.4167::m.4167
3307	3.1830	52.7448	0.0603	Gene.4142::ACA1_047410-t26_1::g.4142::m.4142	Gene.4164::ACA1_047640-t26_1::g.4164::m.4164
3308	7.3023	33.7386	0.2164	Gene.4142::ACA1_047410-t26_1::g.4142::m.4142	Gene.4182::ACA1_047930-t26_1::g.4182::m.4182
3309	1.1351	60.3950	0.0188	Gene.4143::ACA1_047520-t26_1::g.4143::m.4143	Gene.42219::ACA1_318670-t26_1::g.42219::m.42219
3310	1.1410	19.3584	0.0589	Gene.4143::ACA1_047520-t26_1::g.4143::m.4143	Gene.4166::ACA1_047640-t26_1::g.4166::m.4166
3311	1.0949	28.0582	0.0390	Gene.4143::ACA1_047520-t26_1::g.4143::m.4143	Gene.4179::ACA1_047820-t26_1::g.4179::m.4179
3312	16.9453	16.3143	1.0387	Gene.4144::ACA1_047520-t26_1::g.4144::m.4144	Gene.42219::ACA1_318670-t26_1::g.42219::m.42219
3313	1.2536	14.5889	0.0859	Gene.4144::ACA1_047520-t26_1::g.4144::m.4144	Gene.4166::ACA1_047640-t26_1::g.4166::m.4166
3314	0.4253	0.2415	1.7614	Gene.4144::ACA1_047520-t26_1::g.4144::m.4144	Gene.4179::ACA1_047820-t26_1::g.4179::m.4179
3315	0.1121	0.0429	2.6098	Gene.4145::ACA1_047520-t26_1::g.4145::m.4145	Gene.42219::ACA1_318670-t26_1::g.42219::m.42219
3316	1.6218	55.3163	0.0293	Gene.4145::ACA1_047520-t26_1::g.4145::m.4145	Gene.4166::ACA1_047640-t26_1::g.4166::m.4166
3317	14.7325	19.3660	0.7607	Gene.4145::ACA1_047520-t26_1::g.4145::m.4145	Gene.4179::ACA1_047820-t26_1::g.4179::m.4179
3318	0.4932	0.3338	1.4775	Gene.4147::ACA1_047630-t26_1::g.4147::m.4147	Gene.42213::ACA1_318660-t26_1::g.42213::m.42213
3319	0.5617	3.4086	0.1648	Gene.4150::ACA1_047630-t26_1::g.4150::m.4150	Gene.19500::ACA1_139710-t26_1::g.19500::m.19500
3320	0.3176	0.3750	0.8468	Gene.4152::ACA1_047630-t26_1::g.4152::m.4152	Gene.5910::ACA1_057190-t26_1::g.5910::m.5910
3321	9.2580	8.1961	1.1296	Gene.4152::ACA1_047630-t26_1::g.4152::m.4152	Gene.5913::ACA1_057190-t26_1::g.5913::m.5913
3322	0.2753	0.5979	0.4605	Gene.4155::ACA1_047630-t26_1::g.4155::m.4155	Gene.5913::ACA1_057190-t26_1::g.5913::m.5913
3323	6.1190	40.3394	0.1517	Gene.4155::ACA1_047630-t26_1::g.4155::m.4155	Gene.5910::ACA1_057190-t26_1::g.5910::m.5910
3324	0.9895	65.7828	0.0150	Gene.4156::ACA1_047630-t26_1::g.4156::m.4156	Gene.4181::ACA1_047930-t26_1::g.4181::m.4181
3325	0.0478	0.0249	1.9210	Gene.4157::ACA1_047630-t26_1::g.4157::m.4157	Gene.4183::ACA1_047930-t26_1::g.4183::m.4183
3326	3.0268	36.9328	0.0820	Gene.4157::ACA1_047630-t26_1::g.4157::m.4157	Gene.4181::ACA1_047930-t26_1::g.4181::m.4181
3327	0.2209	0.7764	0.2845	Gene.4158::ACA1_047640-t26_1::g.4158::m.4158	Gene.42216::ACA1_318670-t26_1::g.42216::m.42216
3328	1.0177	64.6432	0.0157	Gene.4159::ACA1_047640-t26_1::g.4159::m.4159	Gene.42216::ACA1_318670-t26_1::g.42216::m.42216
3329	1.3061	63.0984	0.0207	Gene.4159::ACA1_047640-t26_1::g.4159::m.4159	Gene.4176::ACA1_047820-t26_1::g.4176::m.4176
3330	0.8150	7.4620	0.1092	Gene.4159::ACA1_047640-t26_1::g.4159::m.4159	Gene.42219::ACA1_318670-t26_1::g.42219::m.42219
3331	1.4866	2.7108	0.5484	Gene.4159::ACA1_047640-t26_1::g.4159::m.4159	Gene.42220::ACA1_318670-t26_1::g.42220::m.42220
3332	13.3804	2.2288	6.0033	Gene.4160::ACA1_047640-t26_1::g.4160::m.4160	Gene.4167::ACA1_047640-t26_1::g.4167::m.4167
3333	0.0618	0.0728	0.8499	Gene.4160::ACA1_047640-t26_1::g.4160::m.4160	Gene.4182::ACA1_047930-t26_1::g.4182::m.4182
3334	0.0106	0.0100	1.0641	Gene.4161::ACA1_047640-t26_1::g.4161::m.4161	Gene.4177::ACA1_047820-t26_1::g.4177::m.4177
3335	0.8944	5.8275	0.1535	Gene.4161::ACA1_047640-t26_1::g.4161::m.4161	Gene.4176::ACA1_047820-t26_1::g.4176::m.4176
3336	0.0362	0.0246	1.4742	Gene.4161::ACA1_047640-t26_1::g.4161::m.4161	Gene.42210::ACA1_318650-t26_1::g.42210::m.42210
3337	1.1737	8.9979	0.1304	Gene.4161::ACA1_047640-t26_1::g.4161::m.4161	Gene.42209::ACA1_318650-t26_1::g.42209::m.42209
3338	1.2642	20.3456	0.0621	Gene.4161::ACA1_047640-t26_1::g.4161::m.4161	Gene.4178::ACA1_047820-t26_1::g.4178::m.4178
3339	0.9278	57.3663	0.0162	Gene.4161::ACA1_047640-t26_1::g.4161::m.4161	Gene.42211::ACA1_318650-t26_1::g.42211::m.42211
3340	0.0083	0.0362	0.2306	Gene.4162::ACA1_047640-t26_1::g.4162::m.4162	Gene.4178::ACA1_047820-t26_1::g.4178::m.4178
3341	0.8445	80.6472	0.0105	Gene.4162::ACA1_047640-t26_1::g.4162::m.4162	Gene.4176::ACA1_047820-t26_1::g.4176::m.4176
3342	1.0380	57.1116	0.0182	Gene.4162::ACA1_047640-t26_1::g.4162::m.4162	Gene.42210::ACA1_318650-t26_1::g.42210::m.42210
3343	0.9873	17.5464	0.0563	Gene.4162::ACA1_047640-t26_1::g.4162::m.4162	Gene.42209::ACA1_318650-t26_1::g.42209::m.42209
3344	1.3382	12.4188	0.1078	Gene.4162::ACA1_047640-t26_1::g.4162::m.4162	Gene.4177::ACA1_047820-t26_1::g.4177::m.4177
3345	0.0174	0.0512	0.3406	Gene.4162::ACA1_047640-t26_1::g.4162::m.4162	Gene.42211::ACA1_318650-t26_1::g.42211::m.42211
3346	1.0544	8.8733	0.1188	Gene.4164::ACA1_047640-t26_1::g.4164::m.4164	Gene.4182::ACA1_047930-t26_1::g.4182::m.4182
3347	3.9501	36.7910	0.1074	Gene.4164::ACA1_047640-t26_1::g.4164::m.4164	Gene.4167::ACA1_047640-t26_1::g.4167::m.4167
3348	1.2305	33.0646	0.0372	Gene.4166::ACA1_047640-t26_1::g.4166::m.4166	Gene.42219::ACA1_318670-t26_1::g.42219::m.42219
3349	1.3949	73.4123	0.0190	Gene.4166::ACA1_047640-t26_1::g.4166::m.4166	Gene.4179::ACA1_047820-t26_1::g.4179::m.4179
3350	21.5696	9.6321	2.2393	Gene.4167::ACA1_047640-t26_1::g.4167::m.4167	Gene.4182::ACA1_047930-t26_1::g.4182::m.4182
3351	14.8044	23.5699	0.6281	Gene.4171::ACA1_047680-t26_1::g.4171::m.4171	Gene.44031::ACA1_338410-t26_1::g.44031::m.44031
3352	2.3515	42.9766	0.0547	Gene.4171::ACA1_047680-t26_1::g.4171::m.4171	Gene.44033::ACA1_338410-t26_1::g.44033::m.44033
3353	2.0527	3.1230	0.6573	Gene.4171::ACA1_047680-t26_1::g.4171::m.4171	Gene.39233::ACA1_286390-t26_1::g.39233::m.39233
3354	3.4754	4.3798	0.7935	Gene.4171::ACA1_047680-t26_1::g.4171::m.4171	Gene.44032::ACA1_338410-t26_1::g.44032::m.44032
3355	4.3606	4.9862	0.8745	Gene.4171::ACA1_047680-t26_1::g.4171::m.4171	Gene.39234::ACA1_286390-t26_1::g.39234::m.39234
3356	21.4217	0.3169	67.5912	Gene.4171::ACA1_047680-t26_1::g.4171::m.4171	Gene.33438::ACA1_247510-t26_1::g.33438::m.33438
3357	4.7274	4.6784	1.0105	Gene.4171::ACA1_047680-t26_1::g.4171::m.4171	Gene.33439::ACA1_247510-t26_1::g.33439::m.33439
3358	15.2320	22.5402	0.6758	Gene.4171::ACA1_047680-t26_1::g.4171::m.4171	Gene.47292::ACA1_371060-t26_1::g.47292::m.47292
3359	1.2779	0.3706	3.4481	Gene.4171::ACA1_047680-t26_1::g.4171::m.4171	Gene.47293::ACA1_371060-t26_1::g.47293::m.47293
3360	18.0978	13.4222	1.3483	Gene.4171::ACA1_047680-t26_1::g.4171::m.4171	Gene.47294::ACA1_371060-t26_1::g.47294::m.47294
3361	7.7083	3.5120	2.1949	Gene.4171::ACA1_047680-t26_1::g.4171::m.4171	Gene.44099::ACA1_339690-t26_1::g.44099::m.44099
3362	2.1530	58.7101	0.0367	Gene.4171::ACA1_047680-t26_1::g.4171::m.4171	Gene.44098::ACA1_339690-t26_1::g.44098::m.44098
3363	9.4020	9.4972	0.9900	Gene.4171::ACA1_047680-t26_1::g.4171::m.4171	Gene.44097::ACA1_339690-t26_1::g.44097::m.44097
3364	1.8073	0.5040	3.5861	Gene.4171::ACA1_047680-t26_1::g.4171::m.4171	Gene.44100::ACA1_339690-t26_1::g.44100::m.44100
3365	2.2448	40.8151	0.0550	Gene.4171::ACA1_047680-t26_1::g.4171::m.4171	Gene.44101::ACA1_339690-t26_1::g.44101::m.44101
3366	3.3706	53.2216	0.0633	Gene.4171::ACA1_047680-t26_1::g.4171::m.4171	Gene.9740::ACA1_071020-t26_1::g.9740::m.9740
3367	1.8619	76.0904	0.0245	Gene.4171::ACA1_047680-t26_1::g.4171::m.4171	Gene.13326::ACA1_093000-t26_1::g.13326::m.13326
3368	0.5754	1.2425	0.4631	Gene.4172::ACA1_047680-t26_1::g.4172::m.4172	Gene.44031::ACA1_338410-t26_1::g.44031::m.44031
3369	4.4962	2.6024	1.7277	Gene.4172::ACA1_047680-t26_1::g.4172::m.4172	Gene.44033::ACA1_338410-t26_1::g.44033::m.44033
3370	0.9958	97.8141	0.0102	Gene.4172::ACA1_047680-t26_1::g.4172::m.4172	Gene.39233::ACA1_286390-t26_1::g.39233::m.39233
3371	1.0068	1.5076	0.6678	Gene.4172::ACA1_047680-t26_1::g.4172::m.4172	Gene.44032::ACA1_338410-t26_1::g.44032::m.44032
3372	0.5303	1.4073	0.3768	Gene.4172::ACA1_047680-t26_1::g.4172::m.4172	Gene.39234::ACA1_286390-t26_1::g.39234::m.39234
3373	2.4025	1.8517	1.2975	Gene.4172::ACA1_047680-t26_1::g.4172::m.4172	Gene.33439::ACA1_247510-t26_1::g.33439::m.33439
3374	5.0449	48.1143	0.1049	Gene.4172::ACA1_047680-t26_1::g.4172::m.4172	Gene.33438::ACA1_247510-t26_1::g.33438::m.33438
3375	1.3072	93.4723	0.0140	Gene.4172::ACA1_047680-t26_1::g.4172::m.4172	Gene.47292::ACA1_371060-t26_1::g.47292::m.47292
3376	0.6623	2.7452	0.2413	Gene.4172::ACA1_047680-t26_1::g.4172::m.4172	Gene.47294::ACA1_371060-t26_1::g.47294::m.47294
3377	18.3380	12.4936	1.4678	Gene.4172::ACA1_047680-t26_1::g.4172::m.4172	Gene.47293::ACA1_371060-t26_1::g.47293::m.47293
3378	0.7468	3.2929	0.2268	Gene.4172::ACA1_047680-t26_1::g.4172::m.4172	Gene.44099::ACA1_339690-t26_1::g.44099::m.44099
3379	9.1667	0.0926	99.0000	Gene.4172::ACA1_047680-t26_1::g.4172::m.4172	Gene.44098::ACA1_339690-t26_1::g.44098::m.44098
3380	16.1224	17.8949	0.9009	Gene.4172::ACA1_047680-t26_1::g.4172::m.4172	Gene.44097::ACA1_339690-t26_1::g.44097::m.44097
3381	7.8586	30.7804	0.2553	Gene.4172::ACA1_047680-t26_1::g.4172::m.4172	Gene.44100::ACA1_339690-t26_1::g.44100::m.44100
3382	4.0137	46.5002	0.0863	Gene.4172::ACA1_047680-t26_1::g.4172::m.4172	Gene.44101::ACA1_339690-t26_1::g.44101::m.44101
3383	0.8262	57.5381	0.0144	Gene.4172::ACA1_047680-t26_1::g.4172::m.4172	Gene.13326::ACA1_093000-t26_1::g.13326::m.13326
3384	2.7152	79.7288	0.0341	Gene.4172::ACA1_047680-t26_1::g.4172::m.4172	Gene.9740::ACA1_071020-t26_1::g.9740::m.9740
3385	0.7545	0.9713	0.7768	Gene.4173::ACA1_047680-t26_1::g.4173::m.4173	Gene.44033::ACA1_338410-t26_1::g.44033::m.44033
3386	20.2134	10.6159	1.9041	Gene.4173::ACA1_047680-t26_1::g.4173::m.4173	Gene.44032::ACA1_338410-t26_1::g.44032::m.44032
3387	2.8846	53.8556	0.0536	Gene.4173::ACA1_047680-t26_1::g.4173::m.4173	Gene.44031::ACA1_338410-t26_1::g.44031::m.44031
3388	19.3491	12.0558	1.6050	Gene.4173::ACA1_047680-t26_1::g.4173::m.4173	Gene.39234::ACA1_286390-t26_1::g.39234::m.39234
3389	2.3308	47.2170	0.0494	Gene.4173::ACA1_047680-t26_1::g.4173::m.4173	Gene.39233::ACA1_286390-t26_1::g.39233::m.39233
3390	18.6243	13.1614	1.4151	Gene.4173::ACA1_047680-t26_1::g.4173::m.4173	Gene.33439::ACA1_247510-t26_1::g.33439::m.33439
3391	0.7097	50.9930	0.0139	Gene.4173::ACA1_047680-t26_1::g.4173::m.4173	Gene.33438::ACA1_247510-t26_1::g.33438::m.33438
3392	19.0442	12.3922	1.5368	Gene.4173::ACA1_047680-t26_1::g.4173::m.4173	Gene.47294::ACA1_371060-t26_1::g.47294::m.47294
3393	0.9817	51.3013	0.0191	Gene.4173::ACA1_047680-t26_1::g.4173::m.4173	Gene.47293::ACA1_371060-t26_1::g.47293::m.47293
3394	14.9042	0.1505	99.0000	Gene.4173::ACA1_047680-t26_1::g.4173::m.4173	Gene.47292::ACA1_371060-t26_1::g.47292::m.47292
3395	0.6248	1.8909	0.3304	Gene.4173::ACA1_047680-t26_1::g.4173::m.4173	Gene.44101::ACA1_339690-t26_1::g.44101::m.44101
3396	1.6841	55.3009	0.0305	Gene.4173::ACA1_047680-t26_1::g.4173::m.4173	Gene.44100::ACA1_339690-t26_1::g.44100::m.44100
3397	21.0215	8.8931	2.3638	Gene.4173::ACA1_047680-t26_1::g.4173::m.4173	Gene.44099::ACA1_339690-t26_1::g.44099::m.44099
3398	3.7106	1.9607	1.8925	Gene.4173::ACA1_047680-t26_1::g.4173::m.4173	Gene.44098::ACA1_339690-t26_1::g.44098::m.44098
3399	1.6014	58.8242	0.0272	Gene.4173::ACA1_047680-t26_1::g.4173::m.4173	Gene.44097::ACA1_339690-t26_1::g.44097::m.44097
3400	22.6955	1.8531	12.2473	Gene.4173::ACA1_047680-t26_1::g.4173::m.4173	Gene.13326::ACA1_093000-t26_1::g.13326::m.13326
3401	4.1732	2.9196	1.4294	Gene.4173::ACA1_047680-t26_1::g.4173::m.4173	Gene.9740::ACA1_071020-t26_1::g.9740::m.9740
3402	0.0176	0.0385	0.4581	Gene.4176::ACA1_047820-t26_1::g.4176::m.4176	Gene.42209::ACA1_318650-t26_1::g.42209::m.42209
3403	1.0462	4.9693	0.2105	Gene.4176::ACA1_047820-t26_1::g.4176::m.4176	Gene.42210::ACA1_318650-t26_1::g.42210::m.42210
3404	0.3596	1.2143	0.2961	Gene.4176::ACA1_047820-t26_1::g.4176::m.4176	Gene.42216::ACA1_318670-t26_1::g.42216::m.42216
3405	1.0024	8.9006	0.1126	Gene.4176::ACA1_047820-t26_1::g.4176::m.4176	Gene.42218::ACA1_318670-t26_1::g.42218::m.42218
3406	0.0265	0.0147	1.7973	Gene.4177::ACA1_047820-t26_1::g.4177::m.4177	Gene.42210::ACA1_318650-t26_1::g.42210::m.42210
3407	1.1272	11.5416	0.0977	Gene.4177::ACA1_047820-t26_1::g.4177::m.4177	Gene.42209::ACA1_318650-t26_1::g.42209::m.42209
3408	0.9187	56.6044	0.0162	Gene.4177::ACA1_047820-t26_1::g.4177::m.4177	Gene.42211::ACA1_318650-t26_1::g.42211::m.42211
3409	1.1054	36.8009	0.0300	Gene.4178::ACA1_047820-t26_1::g.4178::m.4178	Gene.42210::ACA1_318650-t26_1::g.42210::m.42210
3410	0.9420	27.5209	0.0342	Gene.4178::ACA1_047820-t26_1::g.4178::m.4178	Gene.42209::ACA1_318650-t26_1::g.42209::m.42209
3411	0.0121	0.0167	0.7244	Gene.4178::ACA1_047820-t26_1::g.4178::m.4178	Gene.42211::ACA1_318650-t26_1::g.42211::m.42211
