Pair	Ka	Ks	Ka/Ks	SeqQ	SeqS
3900	0.0192	0.1725	0.1111	Gene.21760::c9768_g1_i1::g.21760::m.21760	Gene.21761::c9768_g1_i2::g.21761::m.21761
301	1.0856	60.1799	0.0180	Gene.5034::c3371_g1_i1::g.5034::m.5034	Gene.5035::c3371_g1_i2::g.5035::m.5035
302	0.1283	0.5433	0.2362	Gene.5060::c3387_g1_i1::g.5060::m.5060	Gene.5061::c3387_g2_i1::g.5061::m.5061
303	0.1510	0.2115	0.7142	Gene.5065::c3390_g1_i1::g.5065::m.5065	Gene.5067::c3390_g1_i2::g.5067::m.5067
304	1.5255	66.5548	0.0229	Gene.5075::c3394_g1_i1::g.5075::m.5075	Gene.5076::c3394_g1_i2::g.5076::m.5076
305	0.0106	0.0916	0.1157	Gene.5097::c3408_g1_i1::g.5097::m.5097	Gene.5099::c3408_g1_i2::g.5099::m.5099
306	1.7894	18.2017	0.0983	Gene.5123::c3421_g1_i1::g.5123::m.5123	Gene.5124::c3421_g2_i1::g.5124::m.5124
307	0.1210	0.2751	0.4397	Gene.5135::c3428_g1_i1::g.5135::m.5135	Gene.5136::c3428_g1_i2::g.5136::m.5136
308	0.0001	0.0874	0.0010	Gene.5139::c3430_g1_i1::g.5139::m.5139	Gene.5140::c3430_g1_i2::g.5140::m.5140
309	0.0393	0.3907	0.1007	Gene.5141::c3431_g1_i1::g.5141::m.5141	Gene.5142::c3431_g1_i2::g.5142::m.5142
310	0.0721	0.1717	0.4199	Gene.5145::c3433_g1_i1::g.5145::m.5145	Gene.5146::c3433_g1_i2::g.5146::m.5146
311	1.1265	63.6037	0.0177	Gene.5148::c3438_g1_i1::g.5148::m.5148	Gene.5150::c3438_g1_i2::g.5150::m.5150
312	0.0045	0.0402	0.1111	Gene.5149::c3438_g1_i1::g.5149::m.5149	Gene.5150::c3438_g1_i2::g.5150::m.5150
313	0.0718	0.1719	0.4175	Gene.5157::c3443_g1_i1::g.5157::m.5157	Gene.5158::c3443_g2_i1::g.5158::m.5158
314	1.0513	6.5686	0.1601	Gene.5157::c3443_g1_i1::g.5157::m.5157	Gene.5159::c3443_g2_i1::g.5159::m.5159
315	1.0659	61.8508	0.0172	Gene.5206::c3486_g1_i1::g.5206::m.5206	Gene.5209::c3486_g1_i2::g.5209::m.5209
316	0.0892	0.1164	0.7659	Gene.5207::c3486_g1_i1::g.5207::m.5207	Gene.5209::c3486_g1_i2::g.5209::m.5209
317	0.0185	0.1654	0.1116	Gene.5219::c3494_g1_i1::g.5219::m.5219	Gene.5220::c3494_g1_i2::g.5220::m.5220
318	0.1330	0.3040	0.4375	Gene.5238::c3506_g1_i1::g.5238::m.5238	Gene.5240::c3506_g1_i2::g.5240::m.5240
319	1.3389	51.9242	0.0258	Gene.5239::c3506_g1_i1::g.5239::m.5239	Gene.5240::c3506_g1_i2::g.5240::m.5240
320	0.0115	0.2526	0.0455	Gene.5257::c3518_g1_i1::g.5257::m.5257	Gene.5259::c3518_g1_i2::g.5259::m.5259
321	0.0163	0.0618	0.2640	Gene.5283::c3538_g2_i1::g.5283::m.5283	Gene.5284::c3538_g2_i2::g.5284::m.5284
322	0.0351	0.3225	0.1088	Gene.5311::c3557_g1_i1::g.5311::m.5311	Gene.5312::c3557_g1_i2::g.5312::m.5312
323	0.0021	0.0537	0.0385	Gene.5315::c3560_g1_i1::g.5315::m.5315	Gene.5318::c3560_g1_i2::g.5318::m.5318
324	1.0483	2.2082	0.4747	Gene.5315::c3560_g1_i1::g.5315::m.5315	Gene.5319::c3560_g1_i2::g.5319::m.5319
325	1.2209	15.8908	0.0768	Gene.5315::c3560_g1_i1::g.5315::m.5315	Gene.5320::c3560_g1_i2::g.5320::m.5320
326	0.0036	0.0834	0.0432	Gene.5316::c3560_g1_i1::g.5316::m.5316	Gene.5319::c3560_g1_i2::g.5319::m.5319
327	1.0642	2.2500	0.4730	Gene.5316::c3560_g1_i1::g.5316::m.5316	Gene.5318::c3560_g1_i2::g.5318::m.5318
328	1.6312	4.5965	0.3549	Gene.5316::c3560_g1_i1::g.5316::m.5316	Gene.5320::c3560_g1_i2::g.5320::m.5320
329	0.0528	0.0097	5.4212	Gene.5317::c3560_g1_i1::g.5317::m.5317	Gene.5320::c3560_g1_i2::g.5320::m.5320
330	1.6337	4.2118	0.3879	Gene.5317::c3560_g1_i1::g.5317::m.5317	Gene.5319::c3560_g1_i2::g.5319::m.5319
331	1.2246	8.6362	0.1418	Gene.5317::c3560_g1_i1::g.5317::m.5317	Gene.5318::c3560_g1_i2::g.5318::m.5318
332	0.0131	0.0266	0.4935	Gene.5343::c3574_g1_i1::g.5343::m.5343	Gene.5344::c3574_g1_i2::g.5344::m.5344
333	0.0473	0.5411	0.0874	Gene.5350::c3581_g1_i1::g.5350::m.5350	Gene.5352::c3581_g1_i2::g.5352::m.5352
334	1.1253	71.8304	0.0157	Gene.5350::c3581_g1_i1::g.5350::m.5350	Gene.5353::c3581_g1_i2::g.5353::m.5353
335	0.1261	0.0525	2.4018	Gene.5351::c3581_g1_i1::g.5351::m.5351	Gene.5353::c3581_g1_i2::g.5353::m.5353
336	1.0423	27.6687	0.0377	Gene.5351::c3581_g1_i1::g.5351::m.5351	Gene.5352::c3581_g1_i2::g.5352::m.5352
337	0.1027	0.2765	0.3715	Gene.5359::c3585_g1_i1::g.5359::m.5359	Gene.5360::c3585_g1_i2::g.5360::m.5360
338	0.0395	0.1799	0.2199	Gene.5381::c3606_g1_i1::g.5381::m.5381	Gene.5382::c3606_g1_i2::g.5382::m.5382
339	0.0963	0.3068	0.3139	Gene.5410::c3630_g1_i1::g.5410::m.5410	Gene.5411::c3630_g2_i1::g.5411::m.5411
340	0.0876	0.4302	0.2036	Gene.5433::c3648_g1_i1::g.5433::m.5433	Gene.5435::c3648_g1_i2::g.5435::m.5435
341	1.0160	57.0544	0.0178	Gene.5433::c3648_g1_i1::g.5433::m.5433	Gene.5436::c3648_g1_i2::g.5436::m.5436
342	0.8889	80.8736	0.0110	Gene.5442::c3650_g1_i1::g.5442::m.5442	Gene.5443::c3650_g2_i1::g.5443::m.5443
343	0.0346	0.0270	1.2810	Gene.5448::c3652_g1_i1::g.5448::m.5448	Gene.5449::c3652_g1_i2::g.5449::m.5449
344	0.0334	0.0744	0.4483	Gene.5460::c3660_g1_i1::g.5460::m.5460	Gene.5461::c3660_g1_i2::g.5461::m.5461
345	0.8424	66.7148	0.0126	Gene.5460::c3660_g1_i1::g.5460::m.5460	Gene.5462::c3660_g1_i2::g.5462::m.5462
346	0.0378	0.2539	0.1490	Gene.5478::c3672_g1_i1::g.5478::m.5478	Gene.5479::c3672_g1_i2::g.5479::m.5479
347	0.0217	0.0490	0.4441	Gene.5494::c3680_g1_i1::g.5494::m.5494	Gene.5497::c3680_g1_i3::g.5497::m.5497
348	0.0054	0.0136	0.3989	Gene.5496::c3680_g1_i2::g.5496::m.5496	Gene.5497::c3680_g1_i3::g.5497::m.5497
349	0.0458	0.4990	0.0918	Gene.5507::c3687_g1_i1::g.5507::m.5507	Gene.5508::c3687_g2_i1::g.5508::m.5508
350	0.0668	0.0856	0.7804	Gene.5513::c3692_g1_i1::g.5513::m.5513	Gene.5517::c3692_g1_i3::g.5517::m.5517
351	0.0668	0.0856	0.7804	Gene.5515::c3692_g1_i2::g.5515::m.5515	Gene.5517::c3692_g1_i3::g.5517::m.5517
352	0.0480	0.2238	0.2145	Gene.5537::c3708_g1_i1::g.5537::m.5537	Gene.5541::c3708_g1_i2::g.5541::m.5541
353	1.1217	65.2545	0.0172	Gene.5537::c3708_g1_i1::g.5537::m.5537	Gene.5540::c3708_g1_i2::g.5540::m.5540
354	1.2112	12.9186	0.0938	Gene.5538::c3708_g1_i1::g.5538::m.5538	Gene.5541::c3708_g1_i2::g.5541::m.5541
355	1.6399	5.1862	0.3162	Gene.5538::c3708_g1_i1::g.5538::m.5538	Gene.5540::c3708_g1_i2::g.5540::m.5540
356	1.0668	9.3641	0.1139	Gene.5539::c3708_g1_i1::g.5539::m.5539	Gene.5541::c3708_g1_i2::g.5541::m.5541
357	0.0538	0.0327	1.6450	Gene.5539::c3708_g1_i1::g.5539::m.5539	Gene.5540::c3708_g1_i2::g.5540::m.5540
358	0.0230	0.3459	0.0664	Gene.5554::c3715_g1_i1::g.5554::m.5554	Gene.5555::c3715_g2_i1::g.5555::m.5555
359	0.0093	0.2121	0.0436	Gene.5560::c3719_g1_i1::g.5560::m.5560	Gene.5561::c3719_g1_i2::g.5561::m.5561
360	0.0475	0.3307	0.1437	Gene.5607::c3747_g1_i1::g.5607::m.5607	Gene.5608::c3747_g1_i2::g.5608::m.5608
361	1.4824	5.5742	0.2659	Gene.5607::c3747_g1_i1::g.5607::m.5607	Gene.5609::c3747_g1_i2::g.5609::m.5609
362	0.0179	0.1880	0.0953	Gene.5614::c3750_g1_i1::g.5614::m.5614	Gene.5615::c3750_g1_i2::g.5615::m.5615
363	1.1072	67.7872	0.0163	Gene.5614::c3750_g1_i1::g.5614::m.5614	Gene.5616::c3750_g1_i2::g.5616::m.5616
364	0.0000	0.0287	0.0010	Gene.5659::c3779_g1_i1::g.5659::m.5659	Gene.5660::c3779_g1_i2::g.5660::m.5660
365	0.0377	0.0772	0.4880	Gene.5669::c3786_g1_i1::g.5669::m.5669	Gene.5671::c3786_g1_i2::g.5671::m.5671
366	1.1279	58.3425	0.0193	Gene.5669::c3786_g1_i1::g.5669::m.5669	Gene.5672::c3786_g1_i2::g.5672::m.5672
367	0.2426	0.4518	0.5370	Gene.5670::c3786_g1_i1::g.5670::m.5670	Gene.5672::c3786_g1_i2::g.5672::m.5672
368	1.2723	65.8629	0.0193	Gene.5670::c3786_g1_i1::g.5670::m.5670	Gene.5671::c3786_g1_i2::g.5671::m.5671
369	0.0276	0.1045	0.2645	Gene.5683::c3793_g1_i1::g.5683::m.5683	Gene.5684::c3793_g1_i2::g.5684::m.5684
370	0.0447	0.4345	0.1029	Gene.5689::c3797_g1_i1::g.5689::m.5689	Gene.5690::c3797_g1_i2::g.5690::m.5690
371	0.0395	0.2668	0.1482	Gene.5700::c3803_g1_i1::g.5700::m.5700	Gene.5702::c3803_g1_i2::g.5702::m.5702
372	0.9527	56.6990	0.0168	Gene.5701::c3803_g1_i1::g.5701::m.5701	Gene.5702::c3803_g1_i2::g.5702::m.5702
373	0.2752	0.7921	0.3475	Gene.5703::c3804_g1_i1::g.5703::m.5703	Gene.5704::c3804_g1_i2::g.5704::m.5704
374	0.0072	0.3717	0.0195	Gene.5728::c3821_g1_i1::g.5728::m.5728	Gene.5729::c3821_g1_i2::g.5729::m.5729
375	0.0269	0.2911	0.0924	Gene.5794::c3864_g1_i1::g.5794::m.5794	Gene.5796::c3864_g2_i1::g.5796::m.5796
376	1.7473	52.7931	0.0331	Gene.5794::c3864_g1_i1::g.5794::m.5794	Gene.5797::c3864_g2_i1::g.5797::m.5797
377	1.8335	19.4253	0.0944	Gene.5795::c3864_g1_i1::g.5795::m.5795	Gene.5796::c3864_g2_i1::g.5796::m.5796
378	0.0003	0.3466	0.0010	Gene.5795::c3864_g1_i1::g.5795::m.5795	Gene.5797::c3864_g2_i1::g.5797::m.5797
379	0.0048	0.0323	0.1491	Gene.5801::c3868_g1_i1::g.5801::m.5801	Gene.5804::c3868_g1_i2::g.5804::m.5804
380	1.4439	54.0328	0.0267	Gene.5801::c3868_g1_i1::g.5801::m.5801	Gene.5806::c3868_g1_i2::g.5806::m.5806
381	1.4055	8.2166	0.1711	Gene.5801::c3868_g1_i1::g.5801::m.5801	Gene.5805::c3868_g1_i2::g.5805::m.5805
382	0.0137	0.0426	0.3219	Gene.5802::c3868_g1_i1::g.5802::m.5802	Gene.5805::c3868_g1_i2::g.5805::m.5805
383	2.3677	15.9755	0.1482	Gene.5802::c3868_g1_i1::g.5802::m.5802	Gene.5806::c3868_g1_i2::g.5806::m.5806
384	1.2852	50.8435	0.0253	Gene.5802::c3868_g1_i1::g.5802::m.5802	Gene.5804::c3868_g1_i2::g.5804::m.5804
385	0.0303	0.0067	4.5552	Gene.5803::c3868_g1_i1::g.5803::m.5803	Gene.5806::c3868_g1_i2::g.5806::m.5806
386	1.4043	5.3867	0.2607	Gene.5803::c3868_g1_i1::g.5803::m.5803	Gene.5804::c3868_g1_i2::g.5804::m.5804
387	1.7363	12.4653	0.1393	Gene.5803::c3868_g1_i1::g.5803::m.5803	Gene.5805::c3868_g1_i2::g.5805::m.5805
388	0.0054	0.0132	0.4124	Gene.5811::c3871_g1_i1::g.5811::m.5811	Gene.5812::c3871_g1_i2::g.5812::m.5812
389	0.0426	0.2090	0.2039	Gene.5811::c3871_g1_i1::g.5811::m.5811	Gene.5813::c3871_g1_i3::g.5813::m.5813
390	0.0426	0.2090	0.2039	Gene.5812::c3871_g1_i2::g.5812::m.5812	Gene.5813::c3871_g1_i3::g.5813::m.5813
391	0.1834	0.1526	1.2015	Gene.5823::c3879_g1_i1::g.5823::m.5823	Gene.5824::c3879_g1_i2::g.5824::m.5824
392	0.1141	0.2081	0.5486	Gene.5888::c3918_g1_i1::g.5888::m.5888	Gene.5890::c3918_g1_i2::g.5890::m.5890
393	12.5699	24.5327	0.5124	Gene.5889::c3918_g1_i1::g.5889::m.5889	Gene.5890::c3918_g1_i2::g.5890::m.5890
394	0.0066	0.0797	0.0828	Gene.5907::c3928_g1_i1::g.5907::m.5907	Gene.5908::c3928_g1_i2::g.5908::m.5908
395	0.0164	0.6567	0.0249	Gene.5938::c3946_g1_i1::g.5938::m.5938	Gene.5940::c3946_g2_i1::g.5940::m.5940
396	1.4577	9.0491	0.1611	Gene.5938::c3946_g1_i1::g.5938::m.5938	Gene.5939::c3946_g2_i1::g.5939::m.5939
397	0.0019	0.0000	99.0000	Gene.5944::c3948_g1_i1::g.5944::m.5944	Gene.5945::c3948_g1_i2::g.5945::m.5945
398	0.0543	0.1395	0.3897	Gene.5977::c3969_g1_i1::g.5977::m.5977	Gene.5978::c3969_g1_i2::g.5978::m.5978
399	0.0927	0.1163	0.7971	Gene.5995::c3977_g1_i1::g.5995::m.5995	Gene.5996::c3977_g1_i2::g.5996::m.5996
400	0.0611	0.1958	0.3122	Gene.6012::c3986_g1_i1::g.6012::m.6012	Gene.6016::c3986_g1_i2::g.6016::m.6016
3901	1.3104	2.8486	0.4600	Gene.21760::c9768_g1_i1::g.21760::m.21760	Gene.21762::c9768_g1_i2::g.21762::m.21762
3902	1.1314	60.9591	0.0186	Gene.21763::c9768_g1_i2::g.21763::m.21763	Gene.21764::c9768_g1_i3::g.21764::m.21764
3903	0.0194	0.2700	0.0717	Gene.21772::c9771_g1_i1::g.21772::m.21772	Gene.21773::c9771_g2_i1::g.21773::m.21773
3904	0.1088	0.4396	0.2476	Gene.21777::c9774_g1_i1::g.21777::m.21777	Gene.21778::c9774_g2_i1::g.21778::m.21778
3905	2.0578	3.0879	0.6664	Gene.21777::c9774_g1_i1::g.21777::m.21777	Gene.21779::c9774_g2_i1::g.21779::m.21779
3906	1.1057	59.6651	0.0185	Gene.21789::c9778_g1_i1::g.21789::m.21789	Gene.21795::c9778_g1_i2::g.21795::m.21795
3907	0.0333	0.0936	0.3562	Gene.21798::c9779_g3_i1::g.21798::m.21798	Gene.21800::c9779_g3_i2::g.21800::m.21800
3908	1.0456	51.8466	0.0202	Gene.21799::c9779_g3_i1::g.21799::m.21799	Gene.21800::c9779_g3_i2::g.21800::m.21800
3909	0.0142	0.3035	0.0467	Gene.21810::c9783_g1_i1::g.21810::m.21810	Gene.21811::c9783_g1_i2::g.21811::m.21811
3910	0.0033	0.2432	0.0137	Gene.21820::c9786_g1_i1::g.21820::m.21820	Gene.21821::c9786_g1_i2::g.21821::m.21821
3911	0.0235	0.3065	0.0767	Gene.21822::c9787_g1_i1::g.21822::m.21822	Gene.21823::c9787_g1_i2::g.21823::m.21823
3912	0.0177	0.0281	0.6281	Gene.21835::c9791_g1_i1::g.21835::m.21835	Gene.21836::c9791_g1_i2::g.21836::m.21836
3913	0.0200	0.5261	0.0381	Gene.21843::c9793_g1_i1::g.21843::m.21843	Gene.21850::c9793_g2_i2::g.21850::m.21850
3914	0.0203	0.6082	0.0334	Gene.21843::c9793_g1_i1::g.21843::m.21843	Gene.21846::c9793_g2_i1::g.21846::m.21846
3915	1.0141	11.0490	0.0918	Gene.21843::c9793_g1_i1::g.21843::m.21843	Gene.21851::c9793_g2_i2::g.21851::m.21851
3916	1.0027	52.9916	0.0189	Gene.21843::c9793_g1_i1::g.21843::m.21843	Gene.21847::c9793_g2_i1::g.21847::m.21847
3917	1.0901	58.5904	0.0186	Gene.21843::c9793_g1_i1::g.21843::m.21843	Gene.21852::c9793_g2_i2::g.21852::m.21852
3918	1.1186	30.1016	0.0372	Gene.21843::c9793_g1_i1::g.21843::m.21843	Gene.21848::c9793_g2_i1::g.21848::m.21848
3919	0.9974	62.8114	0.0159	Gene.21844::c9793_g1_i1::g.21844::m.21844	Gene.21850::c9793_g2_i2::g.21850::m.21850
3920	0.9865	61.6626	0.0160	Gene.21844::c9793_g1_i1::g.21844::m.21844	Gene.21846::c9793_g2_i1::g.21846::m.21846
3921	0.1284	0.0148	8.6838	Gene.21844::c9793_g1_i1::g.21844::m.21844	Gene.21851::c9793_g2_i2::g.21851::m.21851
3922	0.1356	0.0146	9.2866	Gene.21844::c9793_g1_i1::g.21844::m.21844	Gene.21847::c9793_g2_i1::g.21847::m.21847
3923	0.0565	0.3182	0.1776	Gene.21845::c9793_g1_i1::g.21845::m.21845	Gene.21853::c9793_g2_i2::g.21853::m.21853
3924	1.1935	55.2915	0.0216	Gene.21845::c9793_g1_i1::g.21845::m.21845	Gene.21852::c9793_g2_i2::g.21852::m.21852
3925	0.0761	0.3883	0.1960	Gene.21845::c9793_g1_i1::g.21845::m.21845	Gene.21849::c9793_g2_i1::g.21849::m.21849
3926	1.3954	59.2210	0.0236	Gene.21845::c9793_g1_i1::g.21845::m.21845	Gene.21848::c9793_g2_i1::g.21848::m.21848
3927	0.0052	0.1085	0.0481	Gene.21846::c9793_g2_i1::g.21846::m.21846	Gene.21850::c9793_g2_i2::g.21850::m.21850
3928	0.9341	10.7753	0.0867	Gene.21846::c9793_g2_i1::g.21846::m.21846	Gene.21851::c9793_g2_i2::g.21851::m.21851
3929	0.9890	60.6558	0.0163	Gene.21846::c9793_g2_i1::g.21846::m.21846	Gene.21852::c9793_g2_i2::g.21852::m.21852
3930	0.0372	0.0004	99.0000	Gene.21847::c9793_g2_i1::g.21847::m.21847	Gene.21851::c9793_g2_i2::g.21851::m.21851
3931	0.8804	5.8315	0.1510	Gene.21847::c9793_g2_i1::g.21847::m.21847	Gene.21850::c9793_g2_i2::g.21850::m.21850
3932	0.0375	0.0235	1.5987	Gene.21848::c9793_g2_i1::g.21848::m.21848	Gene.21852::c9793_g2_i2::g.21852::m.21852
3933	0.9525	61.6111	0.0155	Gene.21848::c9793_g2_i1::g.21848::m.21848	Gene.21850::c9793_g2_i2::g.21850::m.21850
3934	1.2552	58.7456	0.0214	Gene.21848::c9793_g2_i1::g.21848::m.21848	Gene.21853::c9793_g2_i2::g.21853::m.21853
3935	0.0213	0.1025	0.2077	Gene.21849::c9793_g2_i1::g.21849::m.21849	Gene.21853::c9793_g2_i2::g.21853::m.21853
3936	1.2868	56.3826	0.0228	Gene.21849::c9793_g2_i1::g.21849::m.21849	Gene.21852::c9793_g2_i2::g.21852::m.21852
3937	0.0168	0.1552	0.1080	Gene.21854::c9794_g1_i1::g.21854::m.21854	Gene.21858::c9794_g1_i2::g.21858::m.21858
3938	1.4402	42.7110	0.0337	Gene.21856::c9794_g1_i1::g.21856::m.21856	Gene.21858::c9794_g1_i2::g.21858::m.21858
3939	0.0253	0.1196	0.2116	Gene.21859::c9795_g1_i1::g.21859::m.21859	Gene.21864::c9795_g1_i2::g.21864::m.21864
3940	0.0233	0.0240	0.9680	Gene.21860::c9795_g1_i1::g.21860::m.21860	Gene.21865::c9795_g1_i2::g.21865::m.21865
3941	0.0000	0.0140	0.0010	Gene.21861::c9795_g1_i1::g.21861::m.21861	Gene.21866::c9795_g1_i2::g.21866::m.21866
3942	0.0128	0.0229	0.5567	Gene.21875::c9797_g1_i2::g.21875::m.21875	Gene.21884::c9797_g1_i5::g.21884::m.21884
3943	0.0164	0.0401	0.4079	Gene.21875::c9797_g1_i2::g.21875::m.21875	Gene.21880::c9797_g1_i4::g.21880::m.21880
3944	0.0814	0.3322	0.2450	Gene.21875::c9797_g1_i2::g.21875::m.21875	Gene.21877::c9797_g1_i3::g.21877::m.21877
3945	0.0024	0.0109	0.2244	Gene.21875::c9797_g1_i2::g.21875::m.21875	Gene.21888::c9797_g1_i6::g.21888::m.21888
3946	0.0427	0.1105	0.3867	Gene.21876::c9797_g1_i2::g.21876::m.21876	Gene.21886::c9797_g1_i5::g.21886::m.21886
3947	0.0621	0.2096	0.2961	Gene.21876::c9797_g1_i2::g.21876::m.21876	Gene.21882::c9797_g1_i4::g.21882::m.21882
3948	0.0330	0.1159	0.2844	Gene.21877::c9797_g1_i3::g.21877::m.21877	Gene.21880::c9797_g1_i4::g.21880::m.21880
3949	0.0460	0.1441	0.3190	Gene.21877::c9797_g1_i3::g.21877::m.21877	Gene.21884::c9797_g1_i5::g.21884::m.21884
3950	0.0160	0.0323	0.4939	Gene.21880::c9797_g1_i4::g.21880::m.21880	Gene.21884::c9797_g1_i5::g.21884::m.21884
3951	0.1125	0.3990	0.2820	Gene.21882::c9797_g1_i4::g.21882::m.21882	Gene.21886::c9797_g1_i5::g.21886::m.21886
3952	0.0875	0.0519	1.6848	Gene.21930::c9808_g1_i1::g.21930::m.21930	Gene.21939::c9808_g1_i4::g.21939::m.21939
3953	1.6341	19.3405	0.0845	Gene.21930::c9808_g1_i1::g.21930::m.21930	Gene.21938::c9808_g1_i4::g.21938::m.21938
3954	1.0270	83.5269	0.0123	Gene.21930::c9808_g1_i1::g.21930::m.21930	Gene.21935::c9808_g1_i2::g.21935::m.21935
3955	1.3919	17.9243	0.0777	Gene.21931::c9808_g1_i1::g.21931::m.21931	Gene.21939::c9808_g1_i4::g.21939::m.21939
3956	0.0515	0.2233	0.2305	Gene.21931::c9808_g1_i1::g.21931::m.21931	Gene.21938::c9808_g1_i4::g.21938::m.21938
3957	0.0913	0.6020	0.1517	Gene.21931::c9808_g1_i1::g.21931::m.21931	Gene.21935::c9808_g1_i2::g.21935::m.21935
3958	0.0753	0.1796	0.4192	Gene.21932::c9808_g2_i1::g.21932::m.21932	Gene.21933::c9808_g2_i2::g.21933::m.21933
3959	1.7678	62.3128	0.0284	Gene.21932::c9808_g2_i1::g.21932::m.21932	Gene.21934::c9808_g2_i2::g.21934::m.21934
3960	0.3351	1.5112	0.2217	Gene.21932::c9808_g2_i1::g.21932::m.21932	Gene.21935::c9808_g1_i2::g.21935::m.21935
3961	1.0199	74.9012	0.0136	Gene.21935::c9808_g1_i2::g.21935::m.21935	Gene.21939::c9808_g1_i4::g.21939::m.21939
3962	0.0924	0.7085	0.1304	Gene.21935::c9808_g1_i2::g.21935::m.21935	Gene.21938::c9808_g1_i4::g.21938::m.21938
3963	9.0487	32.3374	0.2798	Gene.21936::c9808_g3_i1::g.21936::m.21936	Gene.21939::c9808_g1_i4::g.21939::m.21939
3964	0.1149	0.9817	0.1170	Gene.21936::c9808_g3_i1::g.21936::m.21936	Gene.21938::c9808_g1_i4::g.21938::m.21938
3965	0.2353	0.1677	1.4035	Gene.21937::c9808_g3_i1::g.21937::m.21937	Gene.21939::c9808_g1_i4::g.21939::m.21939
3966	2.4123	61.8583	0.0390	Gene.21937::c9808_g3_i1::g.21937::m.21937	Gene.21938::c9808_g1_i4::g.21938::m.21938
3967	0.0435	0.3315	0.1312	Gene.21940::c9809_g2_i1::g.21940::m.21940	Gene.21942::c9809_g3_i1::g.21942::m.21942
3968	0.1145	0.0102	11.1785	Gene.21941::c9809_g2_i1::g.21941::m.21941	Gene.21943::c9809_g3_i1::g.21943::m.21943
3969	0.8439	33.9914	0.0248	Gene.21941::c9809_g2_i1::g.21941::m.21941	Gene.21942::c9809_g3_i1::g.21942::m.21942
3970	0.0208	0.2407	0.0864	Gene.21949::c9811_g1_i2::g.21949::m.21949	Gene.21952::c9811_g1_i3::g.21952::m.21952
3971	1.7662	55.9444	0.0316	Gene.21949::c9811_g1_i2::g.21949::m.21949	Gene.21953::c9811_g1_i3::g.21953::m.21953
3972	1.3011	57.9573	0.0224	Gene.21950::c9811_g1_i2::g.21950::m.21950	Gene.21952::c9811_g1_i3::g.21952::m.21952
3973	1.7272	2.3635	0.7308	Gene.21950::c9811_g1_i2::g.21950::m.21950	Gene.21953::c9811_g1_i3::g.21953::m.21953
3974	2.0875	37.8425	0.0552	Gene.21951::c9811_g1_i2::g.21951::m.21951	Gene.21952::c9811_g1_i3::g.21952::m.21952
3975	0.0757	0.0222	3.4046	Gene.21951::c9811_g1_i2::g.21951::m.21951	Gene.21953::c9811_g1_i3::g.21953::m.21953
3976	0.0000	0.0000	0.3953	Gene.21955::c9812_g1_i1::g.21955::m.21955	Gene.21958::c9812_g1_i2::g.21958::m.21958
3977	0.0253	0.1988	0.1273	Gene.21955::c9812_g1_i1::g.21955::m.21955	Gene.21961::c9812_g1_i3::g.21961::m.21961
3978	1.9572	47.8603	0.0409	Gene.21955::c9812_g1_i1::g.21955::m.21955	Gene.21959::c9812_g1_i2::g.21959::m.21959
3979	1.1760	18.4998	0.0636	Gene.21955::c9812_g1_i1::g.21955::m.21955	Gene.21962::c9812_g1_i3::g.21962::m.21962
3980	0.0000	0.0000	0.4216	Gene.21956::c9812_g1_i1::g.21956::m.21956	Gene.21959::c9812_g1_i2::g.21959::m.21959
3981	2.0570	48.8943	0.0421	Gene.21956::c9812_g1_i1::g.21956::m.21956	Gene.21958::c9812_g1_i2::g.21958::m.21958
3982	0.1074	0.0424	2.5350	Gene.21956::c9812_g1_i1::g.21956::m.21956	Gene.21962::c9812_g1_i3::g.21962::m.21962
3983	1.0861	54.9845	0.0198	Gene.21956::c9812_g1_i1::g.21956::m.21956	Gene.21963::c9812_g1_i3::g.21963::m.21963
3984	0.0260	0.1956	0.1331	Gene.21958::c9812_g1_i2::g.21958::m.21958	Gene.21961::c9812_g1_i3::g.21961::m.21961
3985	1.1874	11.1730	0.1063	Gene.21958::c9812_g1_i2::g.21958::m.21958	Gene.21962::c9812_g1_i3::g.21962::m.21962
3986	0.1072	0.0422	2.5408	Gene.21959::c9812_g1_i2::g.21959::m.21959	Gene.21962::c9812_g1_i3::g.21962::m.21962
3987	1.0861	54.9845	0.0198	Gene.21959::c9812_g1_i2::g.21959::m.21959	Gene.21963::c9812_g1_i3::g.21963::m.21963
3988	0.0029	0.2930	0.0099	Gene.21965::c9813_g1_i1::g.21965::m.21965	Gene.21968::c9813_g1_i2::g.21968::m.21968
3989	1.3841	4.5596	0.3036	Gene.21965::c9813_g1_i1::g.21965::m.21965	Gene.21970::c9813_g1_i2::g.21970::m.21970
3990	0.0801	0.0169	4.7342	Gene.21966::c9813_g1_i1::g.21966::m.21966	Gene.21970::c9813_g1_i2::g.21970::m.21970
3991	1.0747	60.8476	0.0177	Gene.21966::c9813_g1_i1::g.21966::m.21966	Gene.21968::c9813_g1_i2::g.21968::m.21968
3992	0.0029	0.2930	0.0099	Gene.21968::c9813_g1_i2::g.21968::m.21968	Gene.21972::c9813_g1_i3::g.21972::m.21972
3993	1.0760	60.7628	0.0177	Gene.21968::c9813_g1_i2::g.21968::m.21968	Gene.21973::c9813_g1_i3::g.21973::m.21973
3994	0.0801	0.0169	4.7342	Gene.21970::c9813_g1_i2::g.21970::m.21970	Gene.21973::c9813_g1_i3::g.21973::m.21973
