Pair	Ka	Ks	Ka/Ks	SeqQ	SeqS
3468	1.4014	9.8329	0.1425	Gene.907::ClydYONA_Contig619_477_reads_473_bases::g.907::m.907	Gene.1308::ClydYONA_Contig884_1186_reads_931_bases::g.1308::m.1308
3469	9.1856	12.3223	0.7454	Gene.907::ClydYONA_Contig619_477_reads_473_bases::g.907::m.907	Gene.1294::ClydYONA_Contig879_259_reads_605_bases::g.1294::m.1294
3470	16.4977	1.3048	12.6441	Gene.907::ClydYONA_Contig619_477_reads_473_bases::g.907::m.907	Gene.1293::ClydYONA_Contig879_259_reads_605_bases::g.1293::m.1293
3471	0.4776	1.5432	0.3095	Gene.907::ClydYONA_Contig619_477_reads_473_bases::g.907::m.907	Gene.1292::ClydYONA_Contig879_259_reads_605_bases::g.1292::m.1292
3472	1.9777	3.7340	0.5296	Gene.907::ClydYONA_Contig619_477_reads_473_bases::g.907::m.907	Gene.1291::ClydYONA_Contig879_259_reads_605_bases::g.1291::m.1291
3473	13.9413	25.6682	0.5431	Gene.907::ClydYONA_Contig619_477_reads_473_bases::g.907::m.907	Gene.1258::ClydYONA_Contig864_2265_reads_1199_bases::g.1258::m.1258
3474	1.7515	14.1505	0.1238	Gene.907::ClydYONA_Contig619_477_reads_473_bases::g.907::m.907	Gene.1257::ClydYONA_Contig864_2265_reads_1199_bases::g.1257::m.1257
3475	0.2571	2.1063	0.1220	Gene.915::ClydYONA_Contig630_162_reads_743_bases::g.915::m.915	Gene.2482::ClydYONA_Contig1724_3232_reads_2111_bases::g.2482::m.2482
3476	1.0613	100.7970	0.0105	Gene.915::ClydYONA_Contig630_162_reads_743_bases::g.915::m.915	Gene.2483::ClydYONA_Contig1724_3232_reads_2111_bases::g.2483::m.2483
3477	1.0238	60.4892	0.0169	Gene.916::ClydYONA_Contig630_162_reads_743_bases::g.916::m.916	Gene.2482::ClydYONA_Contig1724_3232_reads_2111_bases::g.2482::m.2482
3478	1.4412	63.4523	0.0227	Gene.916::ClydYONA_Contig630_162_reads_743_bases::g.916::m.916	Gene.2483::ClydYONA_Contig1724_3232_reads_2111_bases::g.2483::m.2483
3479	0.1949	1.0261	0.1900	Gene.917::ClydYONA_Contig630_162_reads_743_bases::g.917::m.917	Gene.2483::ClydYONA_Contig1724_3232_reads_2111_bases::g.2483::m.2483
3480	0.0001	0.0516	0.0010	Gene.918::ClydYONA_Contig631_3767_reads_872_bases::g.918::m.918	Gene.1009::ClydYONA_Contig686_1041_reads_835_bases::g.1009::m.1009
3481	4.0235	40.3678	0.0997	Gene.918::ClydYONA_Contig631_3767_reads_872_bases::g.918::m.918	Gene.1010::ClydYONA_Contig686_1041_reads_835_bases::g.1010::m.1010
3482	0.2212	8.1760	0.0271	Gene.918::ClydYONA_Contig631_3767_reads_872_bases::g.918::m.918	Gene.3151::ClydYONA_Contig2135_813_reads_818_bases::g.3151::m.3151
3483	0.1157	0.8180	0.1414	Gene.918::ClydYONA_Contig631_3767_reads_872_bases::g.918::m.918	Gene.1011::ClydYONA_Contig687_710_reads_443_bases::g.1011::m.1011
3484	1.5726	20.1128	0.0782	Gene.918::ClydYONA_Contig631_3767_reads_872_bases::g.918::m.918	Gene.1167::ClydYONA_Contig801_531_reads_393_bases::g.1167::m.1167
3485	0.1788	1.4540	0.1230	Gene.918::ClydYONA_Contig631_3767_reads_872_bases::g.918::m.918	Gene.1168::ClydYONA_Contig801_531_reads_393_bases::g.1168::m.1168
3486	0.0102	0.0057	1.7716	Gene.919::ClydYONA_Contig631_3767_reads_872_bases::g.919::m.919	Gene.1010::ClydYONA_Contig686_1041_reads_835_bases::g.1010::m.1010
3487	1.4979	7.7632	0.1930	Gene.919::ClydYONA_Contig631_3767_reads_872_bases::g.919::m.919	Gene.1009::ClydYONA_Contig686_1041_reads_835_bases::g.1009::m.1009
3488	4.7429	36.7609	0.1290	Gene.919::ClydYONA_Contig631_3767_reads_872_bases::g.919::m.919	Gene.3151::ClydYONA_Contig2135_813_reads_818_bases::g.3151::m.3151
3489	1.5741	53.5802	0.0294	Gene.919::ClydYONA_Contig631_3767_reads_872_bases::g.919::m.919	Gene.1011::ClydYONA_Contig687_710_reads_443_bases::g.1011::m.1011
3490	1.9763	43.3365	0.0456	Gene.919::ClydYONA_Contig631_3767_reads_872_bases::g.919::m.919	Gene.1167::ClydYONA_Contig801_531_reads_393_bases::g.1167::m.1167
3491	9.9607	28.3495	0.3514	Gene.919::ClydYONA_Contig631_3767_reads_872_bases::g.919::m.919	Gene.1168::ClydYONA_Contig801_531_reads_393_bases::g.1168::m.1168
3492	1.5458	68.4045	0.0226	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922
3493	0.0298	0.0180	1.6594	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1870::ClydYONA_Contig1296_2710_reads_686_bases::g.1870::m.1870
3494	1.6092	62.0292	0.0259	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1869::ClydYONA_Contig1296_2710_reads_686_bases::g.1869::m.1869
3495	0.0614	0.0118	5.1979	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.949::ClydYONA_Contig654_2369_reads_719_bases::g.949::m.949
3496	1.6236	57.4525	0.0283	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.948::ClydYONA_Contig654_2369_reads_719_bases::g.948::m.948
3497	0.0723	0.0120	6.0408	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1069::ClydYONA_Contig729_856_reads_706_bases::g.1069::m.1069
3498	1.2238	65.8794	0.0186	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1068::ClydYONA_Contig729_856_reads_706_bases::g.1068::m.1068
3499	9.0227	34.4532	0.2619	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.937::ClydYONA_Contig648_2837_reads_528_bases::g.937::m.937
3500	0.0823	0.0118	6.9989	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.936::ClydYONA_Contig648_2837_reads_528_bases::g.936::m.936
3501	0.0000	0.0000	0.5087	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.940::ClydYONA_Contig650_2194_reads_482_bases::g.940::m.940
3502	0.0649	0.0123	5.2608	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1152::ClydYONA_Contig791_126_reads_459_bases::g.1152::m.1152
3503	1.4246	68.4552	0.0208	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1151::ClydYONA_Contig791_126_reads_459_bases::g.1151::m.1151
3504	1.5220	5.3801	0.2829	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.941::ClydYONA_Contig650_2194_reads_482_bases::g.941::m.941
3505	0.0611	0.0231	2.6468	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.15980::ClydYONA_Contig8648_160_reads_380_bases::g.15980::m.15980
3506	6.8762	36.1546	0.1902	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.15979::ClydYONA_Contig8648_160_reads_380_bases::g.15979::m.15979
3507	6.0759	43.0699	0.1411	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1126::ClydYONA_Contig773_708_reads_436_bases::g.1126::m.1126
3508	0.0869	0.0065	13.3910	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1125::ClydYONA_Contig773_708_reads_436_bases::g.1125::m.1125
3509	0.0712	0.0074	9.6420	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1040::ClydYONA_Contig703_589_reads_352_bases::g.1040::m.1040
3510	1.4411	80.3322	0.0179	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1039::ClydYONA_Contig703_589_reads_352_bases::g.1039::m.1039
3511	1.4803	62.6326	0.0236	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1061::ClydYONA_Contig717_623_reads_399_bases::g.1061::m.1061
3512	0.0639	0.0293	2.1809	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1060::ClydYONA_Contig717_623_reads_399_bases::g.1060::m.1060
3513	18.9934	8.5978	2.2091	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.963::ClydYONA_Contig662_675_reads_317_bases::g.963::m.963
3514	0.0592	0.0078	7.6263	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.962::ClydYONA_Contig662_675_reads_317_bases::g.962::m.962
3515	0.0673	0.0149	4.5215	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.959::ClydYONA_Contig660_2064_reads_339_bases::g.959::m.959
3516	2.4797	63.8171	0.0389	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.958::ClydYONA_Contig660_2064_reads_339_bases::g.958::m.958
3517	2.3437	58.1023	0.0403	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1423::ClydYONA_Contig953_601_reads_353_bases::g.1423::m.1423
3518	0.0629	0.0078	8.0397	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1422::ClydYONA_Contig953_601_reads_353_bases::g.1422::m.1422
3519	0.0576	0.0083	6.9112	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1054::ClydYONA_Contig712_1935_reads_370_bases::g.1054::m.1054
3520	2.3400	54.4800	0.0430	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1053::ClydYONA_Contig712_1935_reads_370_bases::g.1053::m.1053
3521	0.0834	0.0079	10.5114	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1105::ClydYONA_Contig757_109_reads_311_bases::g.1105::m.1105
3522	2.4102	64.3694	0.0374	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1104::ClydYONA_Contig757_109_reads_311_bases::g.1104::m.1104
3523	0.0717	0.0080	9.0090	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1056::ClydYONA_Contig714_1897_reads_360_bases::g.1056::m.1056
3524	20.5850	0.2079	99.0000	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1055::ClydYONA_Contig714_1897_reads_360_bases::g.1055::m.1055
3525	2.6929	56.2197	0.0479	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.974::ClydYONA_Contig669_900_reads_321_bases::g.974::m.974
3526	0.0471	0.0218	2.1653	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.973::ClydYONA_Contig669_900_reads_321_bases::g.973::m.973
3527	0.0738	0.0571	1.2924	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1369::ClydYONA_Contig932_1941_reads_311_bases::g.1369::m.1369
3528	1.2373	70.2206	0.0176	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1368::ClydYONA_Contig932_1941_reads_311_bases::g.1368::m.1368
3529	1.6831	59.7664	0.0282	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1186::ClydYONA_Contig809_465_reads_432_bases::g.1186::m.1186
3530	0.0516	0.0218	2.3654	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1185::ClydYONA_Contig809_465_reads_432_bases::g.1185::m.1185
3531	1.4726	63.5181	0.0232	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1647::ClydYONA_Contig1116_195_reads_428_bases::g.1647::m.1647
3532	0.0511	0.0145	3.5226	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1646::ClydYONA_Contig1116_195_reads_428_bases::g.1646::m.1646
3533	1.1962	63.2424	0.0189	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1170::ClydYONA_Contig803_201_reads_324_bases::g.1170::m.1170
3534	0.2701	0.1832	1.4740	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1169::ClydYONA_Contig803_201_reads_324_bases::g.1169::m.1169
3535	1.3882	9.5850	0.1448	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1339::ClydYONA_Contig904_354_reads_639_bases::g.1339::m.1339
3536	0.6977	0.5492	1.2704	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1338::ClydYONA_Contig904_354_reads_639_bases::g.1338::m.1338
3537	1.7318	60.1912	0.0288	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.939::ClydYONA_Contig649_3241_reads_467_bases::g.939::m.939
3538	0.6239	0.6050	1.0312	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.938::ClydYONA_Contig649_3241_reads_467_bases::g.938::m.938
3539	1.7434	47.9337	0.0364	Gene.921::ClydYONA_Contig637_3305_reads_457_bases::g.921::m.921	Gene.1340::ClydYONA_Contig904_354_reads_639_bases::g.1340::m.1340
3540	1.3426	63.5936	0.0211	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1870::ClydYONA_Contig1296_2710_reads_686_bases::g.1870::m.1870
3541	0.0027	0.1901	0.0144	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1869::ClydYONA_Contig1296_2710_reads_686_bases::g.1869::m.1869
3542	1.3545	44.3998	0.0305	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1152::ClydYONA_Contig791_126_reads_459_bases::g.1152::m.1152
3543	0.0004	0.4077	0.0010	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1151::ClydYONA_Contig791_126_reads_459_bases::g.1151::m.1151
3544	1.0724	72.3635	0.0148	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.949::ClydYONA_Contig654_2369_reads_719_bases::g.949::m.949
3545	0.0028	0.3548	0.0078	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.948::ClydYONA_Contig654_2369_reads_719_bases::g.948::m.948
3546	0.0004	0.4365	0.0010	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.937::ClydYONA_Contig648_2837_reads_528_bases::g.937::m.937
3547	6.8105	37.6560	0.1809	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.936::ClydYONA_Contig648_2837_reads_528_bases::g.936::m.936
3548	1.1727	68.1906	0.0172	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1069::ClydYONA_Contig729_856_reads_706_bases::g.1069::m.1069
3549	0.0005	0.4743	0.0010	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1068::ClydYONA_Contig729_856_reads_706_bases::g.1068::m.1068
3550	0.0000	0.0000	0.2557	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.941::ClydYONA_Contig650_2194_reads_482_bases::g.941::m.941
3551	7.9035	37.2365	0.2123	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.940::ClydYONA_Contig650_2194_reads_482_bases::g.940::m.940
3552	0.0007	0.7066	0.0010	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1126::ClydYONA_Contig773_708_reads_436_bases::g.1126::m.1126
3553	1.3592	57.5683	0.0236	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1125::ClydYONA_Contig773_708_reads_436_bases::g.1125::m.1125
3554	2.1673	53.8819	0.0402	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.15980::ClydYONA_Contig8648_160_reads_380_bases::g.15980::m.15980
3555	0.0036	0.2620	0.0136	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.15979::ClydYONA_Contig8648_160_reads_380_bases::g.15979::m.15979
3556	1.3717	61.9585	0.0221	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1040::ClydYONA_Contig703_589_reads_352_bases::g.1040::m.1040
3557	0.0005	0.5174	0.0010	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1039::ClydYONA_Contig703_589_reads_352_bases::g.1039::m.1039
3558	0.0070	0.4851	0.0145	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1061::ClydYONA_Contig717_623_reads_399_bases::g.1061::m.1061
3559	1.2444	70.9941	0.0175	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1060::ClydYONA_Contig717_623_reads_399_bases::g.1060::m.1060
3560	0.0004	0.3912	0.0010	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.963::ClydYONA_Contig662_675_reads_317_bases::g.963::m.963
3561	3.4532	47.6460	0.0725	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.962::ClydYONA_Contig662_675_reads_317_bases::g.962::m.962
3562	1.2762	63.1268	0.0202	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.959::ClydYONA_Contig660_2064_reads_339_bases::g.959::m.959
3563	0.0005	0.4912	0.0010	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.958::ClydYONA_Contig660_2064_reads_339_bases::g.958::m.958
3564	0.0005	0.4919	0.0010	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1423::ClydYONA_Contig953_601_reads_353_bases::g.1423::m.1423
3565	3.4876	47.1802	0.0739	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1422::ClydYONA_Contig953_601_reads_353_bases::g.1422::m.1422
3566	3.3451	44.5018	0.0752	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1054::ClydYONA_Contig712_1935_reads_370_bases::g.1054::m.1054
3567	0.0040	0.3712	0.0107	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1053::ClydYONA_Contig712_1935_reads_370_bases::g.1053::m.1053
3568	3.3126	46.9756	0.0705	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1105::ClydYONA_Contig757_109_reads_311_bases::g.1105::m.1105
3569	0.0040	0.6062	0.0067	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1104::ClydYONA_Contig757_109_reads_311_bases::g.1104::m.1104
3570	5.8520	38.3148	0.1527	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1056::ClydYONA_Contig714_1897_reads_360_bases::g.1056::m.1056
3571	0.0006	0.5534	0.0010	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1055::ClydYONA_Contig714_1897_reads_360_bases::g.1055::m.1055
3572	0.9321	64.2492	0.0145	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1369::ClydYONA_Contig932_1941_reads_311_bases::g.1369::m.1369
3573	0.0044	0.2761	0.0161	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1368::ClydYONA_Contig932_1941_reads_311_bases::g.1368::m.1368
3574	0.0005	0.4703	0.0010	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.974::ClydYONA_Contig669_900_reads_321_bases::g.974::m.974
3575	1.0720	62.9552	0.0170	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.973::ClydYONA_Contig669_900_reads_321_bases::g.973::m.973
3576	0.0003	0.3168	0.0010	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1186::ClydYONA_Contig809_465_reads_432_bases::g.1186::m.1186
3577	4.6175	44.5786	0.1036	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1185::ClydYONA_Contig809_465_reads_432_bases::g.1185::m.1185
3578	0.0004	0.4346	0.0010	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1647::ClydYONA_Contig1116_195_reads_428_bases::g.1647::m.1647
3579	4.1392	46.4741	0.0891	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1646::ClydYONA_Contig1116_195_reads_428_bases::g.1646::m.1646
3580	0.0584	0.7559	0.0773	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1170::ClydYONA_Contig803_201_reads_324_bases::g.1170::m.1170
3581	1.3997	61.3145	0.0228	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1169::ClydYONA_Contig803_201_reads_324_bases::g.1169::m.1169
3582	0.2700	125.9454	0.0021	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1339::ClydYONA_Contig904_354_reads_639_bases::g.1339::m.1339
3583	0.9919	86.4240	0.0115	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1338::ClydYONA_Contig904_354_reads_639_bases::g.1338::m.1338
3584	0.2705	123.9534	0.0022	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.939::ClydYONA_Contig649_3241_reads_467_bases::g.939::m.939
3585	0.7389	79.0111	0.0094	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.938::ClydYONA_Contig649_3241_reads_467_bases::g.938::m.938
3586	1.4781	64.9509	0.0228	Gene.922::ClydYONA_Contig637_3305_reads_457_bases::g.922::m.922	Gene.1340::ClydYONA_Contig904_354_reads_639_bases::g.1340::m.1340
3587	0.2678	9.2092	0.0291	Gene.925::ClydYONA_Contig644_2916_reads_1191_bases::g.925::m.925	Gene.1236::ClydYONA_Contig852_1317_reads_1268_bases::g.1236::m.1236
3588	7.8893	45.5263	0.1733	Gene.925::ClydYONA_Contig644_2916_reads_1191_bases::g.925::m.925	Gene.1235::ClydYONA_Contig852_1317_reads_1268_bases::g.1235::m.1235
3589	2.5200	57.7878	0.0436	Gene.925::ClydYONA_Contig644_2916_reads_1191_bases::g.925::m.925	Gene.1237::ClydYONA_Contig852_1317_reads_1268_bases::g.1237::m.1237
3590	0.4606	11.8302	0.0389	Gene.925::ClydYONA_Contig644_2916_reads_1191_bases::g.925::m.925	Gene.1512::ClydYONA_Contig1006_682_reads_886_bases::g.1512::m.1512
3591	2.2578	68.3448	0.0330	Gene.925::ClydYONA_Contig644_2916_reads_1191_bases::g.925::m.925	Gene.1511::ClydYONA_Contig1006_682_reads_886_bases::g.1511::m.1511
3592	2.6354	58.1522	0.0453	Gene.926::ClydYONA_Contig644_2916_reads_1191_bases::g.926::m.926	Gene.1236::ClydYONA_Contig852_1317_reads_1268_bases::g.1236::m.1236
3593	0.4483	0.4015	1.1165	Gene.926::ClydYONA_Contig644_2916_reads_1191_bases::g.926::m.926	Gene.1235::ClydYONA_Contig852_1317_reads_1268_bases::g.1235::m.1235
3594	18.8212	9.9197	1.8974	Gene.926::ClydYONA_Contig644_2916_reads_1191_bases::g.926::m.926	Gene.1237::ClydYONA_Contig852_1317_reads_1268_bases::g.1237::m.1237
3595	3.1406	63.6993	0.0493	Gene.926::ClydYONA_Contig644_2916_reads_1191_bases::g.926::m.926	Gene.1512::ClydYONA_Contig1006_682_reads_886_bases::g.1512::m.1512
3596	0.5229	0.5372	0.9735	Gene.926::ClydYONA_Contig644_2916_reads_1191_bases::g.926::m.926	Gene.1511::ClydYONA_Contig1006_682_reads_886_bases::g.1511::m.1511
3597	0.3046	0.9905	0.3075	Gene.927::ClydYONA_Contig644_2916_reads_1191_bases::g.927::m.927	Gene.1237::ClydYONA_Contig852_1317_reads_1268_bases::g.1237::m.1237
3598	1.7138	63.2209	0.0271	Gene.927::ClydYONA_Contig644_2916_reads_1191_bases::g.927::m.927	Gene.1236::ClydYONA_Contig852_1317_reads_1268_bases::g.1236::m.1236
3599	1.5067	9.4947	0.1587	Gene.927::ClydYONA_Contig644_2916_reads_1191_bases::g.927::m.927	Gene.1235::ClydYONA_Contig852_1317_reads_1268_bases::g.1235::m.1235
3600	3.1464	15.7548	0.1997	Gene.927::ClydYONA_Contig644_2916_reads_1191_bases::g.927::m.927	Gene.1512::ClydYONA_Contig1006_682_reads_886_bases::g.1512::m.1512
3601	7.5838	9.3484	0.8112	Gene.927::ClydYONA_Contig644_2916_reads_1191_bases::g.927::m.927	Gene.1511::ClydYONA_Contig1006_682_reads_886_bases::g.1511::m.1511
3602	3.1051	6.6833	0.4646	Gene.927::ClydYONA_Contig644_2916_reads_1191_bases::g.927::m.927	Gene.2305::ClydYONA_Contig1593_855_reads_936_bases::g.2305::m.2305
3603	1.4584	87.6678	0.0166	Gene.927::ClydYONA_Contig644_2916_reads_1191_bases::g.927::m.927	Gene.2304::ClydYONA_Contig1593_855_reads_936_bases::g.2304::m.2304
3604	6.2699	38.2876	0.1638	Gene.927::ClydYONA_Contig644_2916_reads_1191_bases::g.927::m.927	Gene.1161::ClydYONA_Contig797_230_reads_573_bases::g.1161::m.1161
3605	0.2552	1.4699	0.1736	Gene.927::ClydYONA_Contig644_2916_reads_1191_bases::g.927::m.927	Gene.1160::ClydYONA_Contig797_230_reads_573_bases::g.1160::m.1160
3606	2.3125	62.4469	0.0370	Gene.927::ClydYONA_Contig644_2916_reads_1191_bases::g.927::m.927	Gene.1159::ClydYONA_Contig797_230_reads_573_bases::g.1159::m.1159
3607	0.2917	1.2032	0.2424	Gene.927::ClydYONA_Contig644_2916_reads_1191_bases::g.927::m.927	Gene.1189::ClydYONA_Contig812_1213_reads_1094_bases::g.1189::m.1189
3608	0.2246	2.9714	0.0756	Gene.927::ClydYONA_Contig644_2916_reads_1191_bases::g.927::m.927	Gene.2279::ClydYONA_Contig1567_209_reads_814_bases::g.2279::m.2279
3609	2.2360	56.5080	0.0396	Gene.927::ClydYONA_Contig644_2916_reads_1191_bases::g.927::m.927	Gene.2278::ClydYONA_Contig1567_209_reads_814_bases::g.2278::m.2278
3610	2.2307	78.5996	0.0284	Gene.927::ClydYONA_Contig644_2916_reads_1191_bases::g.927::m.927	Gene.2277::ClydYONA_Contig1567_209_reads_814_bases::g.2277::m.2277
3611	0.3674	2.3985	0.1532	Gene.927::ClydYONA_Contig644_2916_reads_1191_bases::g.927::m.927	Gene.1044::ClydYONA_Contig707_1605_reads_1245_bases::g.1044::m.1044
3612	0.2631	5.9855	0.0440	Gene.927::ClydYONA_Contig644_2916_reads_1191_bases::g.927::m.927	Gene.1150::ClydYONA_Contig789_1382_reads_755_bases::g.1150::m.1150
3613	2.3856	68.2834	0.0349	Gene.927::ClydYONA_Contig644_2916_reads_1191_bases::g.927::m.927	Gene.1149::ClydYONA_Contig789_1382_reads_755_bases::g.1149::m.1149
3614	2.0269	66.9684	0.0303	Gene.927::ClydYONA_Contig644_2916_reads_1191_bases::g.927::m.927	Gene.1148::ClydYONA_Contig789_1382_reads_755_bases::g.1148::m.1148
3615	0.2680	1.2330	0.2174	Gene.927::ClydYONA_Contig644_2916_reads_1191_bases::g.927::m.927	Gene.2281::ClydYONA_Contig1571_119_reads_352_bases::g.2281::m.2281
