Pair	Ka	Ks	Ka/Ks	SeqQ	SeqS
1114	15.2918	19.2010	0.7964	Acradend_c2624_g2::Acradend_c2624_g2_i1::g.12838::m.12838	Acradend_c2624_g2::Acradend_c2624_g2_i2::g.12841::m.12841
1115	0.1500	0.0920	1.6306	Acradend_c2626_g1::Acradend_c2626_g1_i1::g.12843::m.12843	Acradend_c2627_g6::Acradend_c2627_g6_i1::g.12847::m.12847
1116	1.5012	3.6883	0.4070	Acradend_c2626_g1::Acradend_c2626_g1_i1::g.12843::m.12843	Acradend_c2627_g6::Acradend_c2627_g6_i2::g.12848::m.12848
1117	0.1085	0.1227	0.8839	Acradend_c2627_g1::Acradend_c2627_g1_i2::g.12844::m.12844	Acradend_c2627_g1::Acradend_c2627_g1_i3::g.12845::m.12845
1118	0.3416	0.6176	0.5531	Acradend_c2627_g1::Acradend_c2627_g1_i2::g.12844::m.12844	Acradend_c2627_g1::Acradend_c2627_g1_i5::g.12846::m.12846
1119	0.4184	0.5119	0.8172	Acradend_c2627_g1::Acradend_c2627_g1_i3::g.12845::m.12845	Acradend_c2627_g1::Acradend_c2627_g1_i5::g.12846::m.12846
1120	1.1586	15.6180	0.0742	Acradend_c2627_g6::Acradend_c2627_g6_i1::g.12847::m.12847	Acradend_c2627_g6::Acradend_c2627_g6_i2::g.12848::m.12848
1121	0.0533	0.0842	0.6329	Acradend_c2670_g1::Acradend_c2670_g1_i1::g.12963::m.12963	Acradend_c2670_g1::Acradend_c2670_g1_i2::g.12970::m.12970
1122	1.2464	3.8433	0.3243	Acradend_c2670_g1::Acradend_c2670_g1_i1::g.12963::m.12963	Acradend_c2670_g1::Acradend_c2670_g1_i2::g.12971::m.12971
1123	0.0620	0.0842	0.7365	Acradend_c2670_g1::Acradend_c2670_g1_i1::g.12964::m.12964	Acradend_c2670_g1::Acradend_c2670_g1_i2::g.12971::m.12971
1124	1.2423	2.6302	0.4723	Acradend_c2670_g1::Acradend_c2670_g1_i1::g.12964::m.12964	Acradend_c2670_g1::Acradend_c2670_g1_i2::g.12970::m.12970
1125	0.9603	11.6382	0.0825	Acradend_c2754_g1::Acradend_c2754_g1_i1::g.13136::m.13136	Acradend_c2754_g1::Acradend_c2754_g1_i1::g.13138::m.13138
1126	1.5854	11.6505	0.1361	Acradend_c2754_g1::Acradend_c2754_g1_i1::g.13136::m.13136	Acradend_c2754_g1::Acradend_c2754_g1_i1::g.13137::m.13137
1127	1.3664	2.7533	0.4963	Acradend_c2754_g1::Acradend_c2754_g1_i1::g.13137::m.13137	Acradend_c2754_g1::Acradend_c2754_g1_i1::g.13138::m.13138
1128	15.4308	18.7076	0.8248	Acradend_c2835_g1::Acradend_c2835_g1_i1::g.13313::m.13313	Acradend_c2835_g1::Acradend_c2835_g1_i2::g.13319::m.13319
1129	0.8740	7.7710	0.1125	Acradend_c2835_g1::Acradend_c2835_g1_i1::g.13313::m.13313	Acradend_c2835_g1::Acradend_c2835_g1_i2::g.13318::m.13318
1130	0.1296	0.2280	0.5684	Acradend_c2835_g1::Acradend_c2835_g1_i1::g.13313::m.13313	Acradend_c2835_g1::Acradend_c2835_g1_i2::g.13317::m.13317
1131	14.3282	20.9738	0.6831	Acradend_c2835_g1::Acradend_c2835_g1_i1::g.13314::m.13314	Acradend_c2835_g1::Acradend_c2835_g1_i2::g.13319::m.13319
1132	0.1108	0.1592	0.6955	Acradend_c2835_g1::Acradend_c2835_g1_i1::g.13314::m.13314	Acradend_c2835_g1::Acradend_c2835_g1_i2::g.13318::m.13318
1133	0.8966	3.7528	0.2389	Acradend_c2835_g1::Acradend_c2835_g1_i1::g.13314::m.13314	Acradend_c2835_g1::Acradend_c2835_g1_i2::g.13317::m.13317
1134	0.0534	0.0555	0.9636	Acradend_c2835_g1::Acradend_c2835_g1_i1::g.13315::m.13315	Acradend_c2835_g1::Acradend_c2835_g1_i2::g.13319::m.13319
1135	12.3887	24.2942	0.5099	Acradend_c2835_g1::Acradend_c2835_g1_i1::g.13315::m.13315	Acradend_c2835_g1::Acradend_c2835_g1_i2::g.13318::m.13318
1136	1.7929	45.7252	0.0392	Acradend_c2835_g1::Acradend_c2835_g1_i1::g.13315::m.13315	Acradend_c2835_g1::Acradend_c2835_g1_i2::g.13317::m.13317
1137	0.0126	0.0120	1.0542	Acradend_c3961_g1::Acradend_c3961_g1_i1::g.15378::m.15378	Acradend_c3961_g1::Acradend_c3961_g1_i2::g.15379::m.15379
1138	0.0951	0.0685	1.3891	Acradend_c4065_g1::Acradend_c4065_g1_i1::g.15554::m.15554	Acradend_c4065_g1::Acradend_c4065_g1_i2::g.15555::m.15555
1139	1.0579	55.7684	0.0190	Acradend_c7202_g1::Acradend_c7202_g1_i1::g.19333::m.19333	Acradend_c7202_g1::Acradend_c7202_g1_i1::g.19334::m.19334
1140	0.0502	0.1372	0.3663	Acradend_c7672_g1::Acradend_c7672_g1_i1::g.19652::m.19652	Acradend_c7672_g1::Acradend_c7672_g1_i2::g.19654::m.19654
1141	2.0126	34.2229	0.0588	Acradend_c7672_g1::Acradend_c7672_g1_i1::g.19652::m.19652	Acradend_c7672_g1::Acradend_c7672_g1_i2::g.19653::m.19653
1142	0.1065	0.1261	0.8448	Acradend_c8048_g1::Acradend_c8048_g1_i1::g.19808::m.19808	Acradend_c8048_g1::Acradend_c8048_g1_i1::g.19811::m.19811
1143	1.3629	70.1708	0.0194	Acradend_c8048_g1::Acradend_c8048_g1_i1::g.19808::m.19808	Acradend_c8048_g1::Acradend_c8048_g1_i1::g.19809::m.19809
1144	0.1175	0.1573	0.7468	Acradend_c8048_g1::Acradend_c8048_g1_i1::g.19809::m.19809	Acradend_c8048_g1::Acradend_c8048_g1_i1::g.19810::m.19810
1145	1.0396	5.1759	0.2009	Acradend_c8048_g1::Acradend_c8048_g1_i1::g.19810::m.19810	Acradend_c8048_g1::Acradend_c8048_g1_i1::g.19811::m.19811
1146	1.0192	3.6724	0.2775	Acradend_c8462_g1::Acradend_c8462_g1_i1::g.20623::m.20623	Acradend_c8462_g1::Acradend_c8462_g1_i1::g.20625::m.20625
1147	12.5772	23.5963	0.5330	Acradend_c8462_g1::Acradend_c8462_g1_i1::g.20623::m.20623	Acradend_c8462_g1::Acradend_c8462_g1_i1::g.20624::m.20624
1148	1.4814	2.9585	0.5007	Acradend_c8462_g1::Acradend_c8462_g1_i1::g.20623::m.20623	Acradend_c8462_g1::Acradend_c8462_g1_i1::g.20627::m.20627
1149	1.5476	45.2164	0.0342	Acradend_c8462_g1::Acradend_c8462_g1_i1::g.20623::m.20623	Acradend_c8462_g1::Acradend_c8462_g1_i1::g.20626::m.20626
1150	26.9302	0.9541	28.2259	Acradend_c8462_g1::Acradend_c8462_g1_i1::g.20624::m.20624	Acradend_c8462_g1::Acradend_c8462_g1_i1::g.20625::m.20625
1151	1.1988	45.6380	0.0263	Acradend_c8462_g1::Acradend_c8462_g1_i1::g.20624::m.20624	Acradend_c8462_g1::Acradend_c8462_g1_i1::g.20627::m.20627
1152	3.6477	28.9752	0.1259	Acradend_c8462_g1::Acradend_c8462_g1_i1::g.20624::m.20624	Acradend_c8462_g1::Acradend_c8462_g1_i1::g.20626::m.20626
1153	1.5406	14.5542	0.1059	Acradend_c8462_g1::Acradend_c8462_g1_i1::g.20625::m.20625	Acradend_c8462_g1::Acradend_c8462_g1_i1::g.20627::m.20627
1154	1.8132	4.3031	0.4214	Acradend_c8462_g1::Acradend_c8462_g1_i1::g.20625::m.20625	Acradend_c8462_g1::Acradend_c8462_g1_i1::g.20626::m.20626
1155	1.3086	44.8074	0.0292	Acradend_c8462_g1::Acradend_c8462_g1_i1::g.20626::m.20626	Acradend_c8462_g1::Acradend_c8462_g1_i1::g.20627::m.20627
1156	0.1079	0.1190	0.9068	Acradend_c9377_g1::Acradend_c9377_g1_i1::g.22328::m.22328	Acradend_c9377_g1::Acradend_c9377_g1_i2::g.22331::m.22331
1157	4.1889	7.6640	0.5466	Acradend_c10101_g1::Acradend_c10101_g1_i1::g.23412::m.23412	Acradend_c10101_g1::Acradend_c10101_g1_i1::g.23413::m.23413
1158	5.8043	2.7476	2.1125	Acradend_c10101_g1::Acradend_c10101_g1_i1::g.23412::m.23412	Acradend_c10101_g1::Acradend_c10101_g1_i1::g.23414::m.23414
1159	1.6820	10.6987	0.1572	Acradend_c10101_g1::Acradend_c10101_g1_i1::g.23413::m.23413	Acradend_c10101_g1::Acradend_c10101_g1_i1::g.23414::m.23414
1160	1.1219	51.0269	0.0220	Acradend_c11023_g1::Acradend_c11023_g1_i1::g.24535::m.24535	Acradend_c11023_g1::Acradend_c11023_g1_i2::g.24537::m.24537
1161	0.1908	0.1974	0.9664	Acradend_c11023_g1::Acradend_c11023_g1_i1::g.24536::m.24536	Acradend_c11023_g1::Acradend_c11023_g1_i2::g.24537::m.24537
1162	0.0165	0.0337	0.4888	Acradend_c11242_g1::Acradend_c11242_g1_i1::g.24758::m.24758	Acradend_c11242_g1::Acradend_c11242_g1_i1::g.24760::m.24760
1163	1.9488	0.8171	2.3851	Acradend_c11242_g1::Acradend_c11242_g1_i1::g.24759::m.24759	Acradend_c11242_g1::Acradend_c11242_g1_i1::g.24760::m.24760
1164	1.2142	50.1433	0.0242	Acradend_c11666_g1::Acradend_c11666_g1_i1::g.25232::m.25232	Acradend_c11666_g1::Acradend_c11666_g1_i1::g.25234::m.25234
1165	1.4812	2.4386	0.6074	Acradend_c11666_g1::Acradend_c11666_g1_i1::g.25232::m.25232	Acradend_c11666_g1::Acradend_c11666_g1_i1::g.25233::m.25233
1166	7.3593	27.5822	0.2668	Acradend_c11666_g1::Acradend_c11666_g1_i1::g.25232::m.25232	Acradend_c11666_g1::Acradend_c11666_g1_i1::g.25235::m.25235
1167	8.9477	4.8430	1.8476	Acradend_c11666_g1::Acradend_c11666_g1_i1::g.25233::m.25233	Acradend_c11666_g1::Acradend_c11666_g1_i1::g.25234::m.25234
1168	2.3774	39.4583	0.0603	Acradend_c11666_g1::Acradend_c11666_g1_i1::g.25233::m.25233	Acradend_c11666_g1::Acradend_c11666_g1_i1::g.25235::m.25235
1169	1.7421	61.9004	0.0281	Acradend_c11666_g1::Acradend_c11666_g1_i1::g.25234::m.25234	Acradend_c11666_g1::Acradend_c11666_g1_i1::g.25235::m.25235
1170	0.0585	0.0541	1.0806	Acradend_c12820_g1::Acradend_c12820_g1_i1::g.26278::m.26278	Acradend_c12820_g1::Acradend_c12820_g1_i2::g.26279::m.26279
1171	0.2619	0.7044	0.3718	Acradend_c13413_g1::Acradend_c13413_g1_i1::g.26647::m.26647	Acradend_c13413_g1::Acradend_c13413_g1_i1::g.26649::m.26649
1172	0.7462	57.4209	0.0130	Acradend_c13413_g1::Acradend_c13413_g1_i1::g.26647::m.26647	Acradend_c13413_g1::Acradend_c13413_g1_i1::g.26650::m.26650
1173	14.0654	21.7517	0.6466	Acradend_c13413_g1::Acradend_c13413_g1_i1::g.26648::m.26648	Acradend_c13413_g1::Acradend_c13413_g1_i1::g.26649::m.26649
1174	1.3626	3.0952	0.4402	Acradend_c13413_g1::Acradend_c13413_g1_i1::g.26648::m.26648	Acradend_c13413_g1::Acradend_c13413_g1_i1::g.26650::m.26650
1175	0.0790	0.0254	3.1166	Acradend_c13413_g1::Acradend_c13413_g1_i1::g.26649::m.26649	Acradend_c13413_g1::Acradend_c13413_g1_i1::g.26650::m.26650
1176	0.5682	1.0548	0.5387	Acradend_c13856_g1::Acradend_c13856_g1_i1::g.27598::m.27598	Acradend_c13856_g1::Acradend_c13856_g1_i1::g.27599::m.27599
1177	0.9145	58.2070	0.0157	Acradend_c13856_g1::Acradend_c13856_g1_i1::g.27598::m.27598	Acradend_c13856_g1::Acradend_c13856_g1_i1::g.27600::m.27600
1178	1.3969	6.3497	0.2200	Acradend_c13856_g1::Acradend_c13856_g1_i1::g.27599::m.27599	Acradend_c13856_g1::Acradend_c13856_g1_i1::g.27600::m.27600
1179	1.1669	68.4865	0.0170	Acradend_c14273_g1::Acradend_c14273_g1_i1::g.28361::m.28361	Acradend_c14273_g1::Acradend_c14273_g1_i2::g.28364::m.28364
1180	0.0814	0.1526	0.5333	Acradend_c14273_g1::Acradend_c14273_g1_i1::g.28361::m.28361	Acradend_c14273_g1::Acradend_c14273_g1_i2::g.28363::m.28363
1181	0.1528	0.1568	0.9749	Acradend_c14273_g1::Acradend_c14273_g1_i1::g.28362::m.28362	Acradend_c14273_g1::Acradend_c14273_g1_i2::g.28364::m.28364
1182	1.4203	70.8495	0.0200	Acradend_c14273_g1::Acradend_c14273_g1_i1::g.28362::m.28362	Acradend_c14273_g1::Acradend_c14273_g1_i2::g.28363::m.28363
1183	0.4285	1.4987	0.2859	Acradend_c14891_g1::Acradend_c14891_g1_i1::g.29403::m.29403	Acradend_c14891_g1::Acradend_c14891_g1_i1::g.29404::m.29404
1184	1.2204	10.6266	0.1148	Acradend_c14891_g1::Acradend_c14891_g1_i1::g.29403::m.29403	Acradend_c14891_g1::Acradend_c14891_g1_i1::g.29405::m.29405
1185	1.3186	16.5236	0.0798	Acradend_c14891_g1::Acradend_c14891_g1_i1::g.29404::m.29404	Acradend_c14891_g1::Acradend_c14891_g1_i1::g.29405::m.29405
1186	1.2782	2.0911	0.6113	Acradend_c15021_g1::Acradend_c15021_g1_i1::g.29594::m.29594	Acradend_c15021_g1::Acradend_c15021_g1_i1::g.29595::m.29595
1187	1.4677	15.0589	0.0975	Acradend_c15021_g1::Acradend_c15021_g1_i1::g.29594::m.29594	Acradend_c15021_g1::Acradend_c15021_g1_i1::g.29596::m.29596
1188	21.7880	0.2696	80.8148	Acradend_c15021_g1::Acradend_c15021_g1_i1::g.29595::m.29595	Acradend_c15021_g1::Acradend_c15021_g1_i1::g.29596::m.29596
1189	0.0601	0.0410	1.4673	Acradend_c15472_g1::Acradend_c15472_g1_i1::g.30214::m.30214	Acradend_c15472_g1::Acradend_c15472_g1_i2::g.30215::m.30215
1190	0.1036	0.1296	0.7995	Acradend_c15626_g1::Acradend_c15626_g1_i1::g.30448::m.30448	Acradend_c15626_g1::Acradend_c15626_g1_i2::g.30450::m.30450
1191	1.3242	68.2418	0.0194	Acradend_c15626_g1::Acradend_c15626_g1_i1::g.30448::m.30448	Acradend_c15626_g1::Acradend_c15626_g1_i2::g.30451::m.30451
1192	0.1154	0.1178	0.9799	Acradend_c15626_g1::Acradend_c15626_g1_i1::g.30449::m.30449	Acradend_c15626_g1::Acradend_c15626_g1_i2::g.30451::m.30451
1193	1.2790	69.1859	0.0185	Acradend_c15626_g1::Acradend_c15626_g1_i1::g.30449::m.30449	Acradend_c15626_g1::Acradend_c15626_g1_i2::g.30450::m.30450
1194	0.0076	0.0001	99.0000	Acradend_c15812_g1::Acradend_c15812_g1_i1::g.30653::m.30653	Acradend_c15812_g1::Acradend_c15812_g1_i1::g.30655::m.30655
1195	0.0095	0.0001	99.0000	Acradend_c15812_g1::Acradend_c15812_g1_i1::g.30654::m.30654	Acradend_c15812_g1::Acradend_c15812_g1_i1::g.30655::m.30655
1196	1.5858	45.6081	0.0348	Acradend_c16027_g1::Acradend_c16027_g1_i1::g.30914::m.30914	Acradend_c16027_g1::Acradend_c16027_g1_i2::g.30915::m.30915
1197	0.0946	0.0954	0.9916	Acradend_c17792_g1::Acradend_c17792_g1_i1::g.32835::m.32835	Acradend_c17792_g1::Acradend_c17792_g1_i1::g.32836::m.32836
1198	0.0691	0.1351	0.5117	Acradend_c17792_g1::Acradend_c17792_g1_i1::g.32835::m.32835	Acradend_c17792_g1::Acradend_c17792_g1_i1::g.32837::m.32837
1199	0.9315	56.5831	0.0165	Acradend_c17792_g1::Acradend_c17792_g1_i1::g.32835::m.32835	Acradend_c17792_g1::Acradend_c17792_g1_i1::g.32838::m.32838
1200	2.0372	11.5274	0.1767	Acradend_c17792_g1::Acradend_c17792_g1_i1::g.32836::m.32836	Acradend_c17792_g1::Acradend_c17792_g1_i1::g.32837::m.32837
1201	1.0450	49.3943	0.0212	Acradend_c17792_g1::Acradend_c17792_g1_i1::g.32837::m.32837	Acradend_c17792_g1::Acradend_c17792_g1_i1::g.32838::m.32838
1202	1.6575	57.2680	0.0289	Acradend_c19192_g1::Acradend_c19192_g1_i1::g.34413::m.34413	Acradend_c19192_g1::Acradend_c19192_g1_i1::g.34414::m.34414
1203	0.3637	0.6398	0.5685	Acradend_c19192_g1::Acradend_c19192_g1_i1::g.34413::m.34413	Acradend_c19192_g1::Acradend_c19192_g1_i1::g.34415::m.34415
1204	1.4100	46.7429	0.0302	Acradend_c19192_g1::Acradend_c19192_g1_i1::g.34414::m.34414	Acradend_c19192_g1::Acradend_c19192_g1_i1::g.34415::m.34415
1205	1.9364	13.5528	0.1429	Acradend_c19317_g1::Acradend_c19317_g1_i1::g.34683::m.34683	Acradend_c19317_g1::Acradend_c19317_g1_i1::g.34685::m.34685
1206	1.3481	68.8812	0.0196	Acradend_c19317_g1::Acradend_c19317_g1_i1::g.34683::m.34683	Acradend_c19317_g1::Acradend_c19317_g1_i1::g.34684::m.34684
1207	1.7863	46.3845	0.0385	Acradend_c19317_g1::Acradend_c19317_g1_i1::g.34683::m.34683	Acradend_c19317_g1::Acradend_c19317_g1_i1::g.34686::m.34686
1208	1.5050	68.4714	0.0220	Acradend_c19317_g1::Acradend_c19317_g1_i1::g.34684::m.34684	Acradend_c19317_g1::Acradend_c19317_g1_i1::g.34685::m.34685
1209	1.9997	7.5443	0.2651	Acradend_c19317_g1::Acradend_c19317_g1_i1::g.34684::m.34684	Acradend_c19317_g1::Acradend_c19317_g1_i1::g.34686::m.34686
1210	15.3515	18.2201	0.8426	Acradend_c19317_g1::Acradend_c19317_g1_i1::g.34685::m.34685	Acradend_c19317_g1::Acradend_c19317_g1_i1::g.34686::m.34686
1211	1.3900	2.6037	0.5338	Acradend_c20831_g1::Acradend_c20831_g1_i1::g.37183::m.37183	Acradend_c20831_g1::Acradend_c20831_g1_i1::g.37184::m.37184
1212	13.3026	25.6582	0.5185	Acradend_c20831_g1::Acradend_c20831_g1_i1::g.37183::m.37183	Acradend_c20831_g1::Acradend_c20831_g1_i1::g.37185::m.37185
1213	0.0100	0.0001	99.0000	Acradend_c20831_g1::Acradend_c20831_g1_i1::g.37183::m.37183	Acradend_c20831_g1::Acradend_c20831_g1_i1::g.37186::m.37186
1214	0.0050	0.0194	0.2562	Acradend_c20831_g1::Acradend_c20831_g1_i1::g.37184::m.37184	Acradend_c20831_g1::Acradend_c20831_g1_i1::g.37185::m.37185
1215	1.1748	3.1047	0.3784	Acradend_c20831_g1::Acradend_c20831_g1_i1::g.37184::m.37184	Acradend_c20831_g1::Acradend_c20831_g1_i1::g.37186::m.37186
1216	1.0712	71.5046	0.0150	Acradend_c20831_g1::Acradend_c20831_g1_i1::g.37185::m.37185	Acradend_c20831_g1::Acradend_c20831_g1_i1::g.37186::m.37186
1217	0.0437	0.1403	0.3117	Acradend_c24381_g1::Acradend_c24381_g1_i1::g.40922::m.40922	Acradend_c24381_g1::Acradend_c24381_g1_i1::g.40923::m.40923
1218	2.0998	55.6639	0.0377	Acradend_c24752_g1::Acradend_c24752_g1_i1::g.41723::m.41723	Acradend_c24752_g1::Acradend_c24752_g1_i1::g.41724::m.41724
1219	19.5295	3.6388	5.3670	Acradend_c24752_g1::Acradend_c24752_g1_i1::g.41723::m.41723	Acradend_c24752_g1::Acradend_c24752_g1_i1::g.41725::m.41725
1220	6.9323	11.8968	0.5827	Acradend_c24752_g1::Acradend_c24752_g1_i1::g.41723::m.41723	Acradend_c24752_g1::Acradend_c24752_g1_i1::g.41726::m.41726
1221	1.2321	102.6907	0.0120	Acradend_c24752_g1::Acradend_c24752_g1_i1::g.41724::m.41724	Acradend_c24752_g1::Acradend_c24752_g1_i1::g.41725::m.41725
1222	2.9534	7.3444	0.4021	Acradend_c24752_g1::Acradend_c24752_g1_i1::g.41724::m.41724	Acradend_c24752_g1::Acradend_c24752_g1_i1::g.41726::m.41726
1223	11.6429	17.0635	0.6823	Acradend_c24752_g1::Acradend_c24752_g1_i1::g.41725::m.41725	Acradend_c24752_g1::Acradend_c24752_g1_i1::g.41726::m.41726
1224	1.4508	60.0701	0.0242	Acradend_c24797_g1::Acradend_c24797_g1_i1::g.41817::m.41817	Acradend_c24797_g1::Acradend_c24797_g1_i1::g.41818::m.41818
1225	1.2116	47.9175	0.0253	Acradend_c24797_g1::Acradend_c24797_g1_i1::g.41818::m.41818	Acradend_c24797_g1::Acradend_c24797_g1_i1::g.41819::m.41819
1226	0.0000	0.0194	0.0010	Acradend_c24800_g1::Acradend_c24800_g1_i1::g.41823::m.41823	Acradend_c24800_g1::Acradend_c24800_g1_i1::g.41829::m.41829
1227	1.0360	67.1873	0.0154	Acradend_c24800_g1::Acradend_c24800_g1_i1::g.41823::m.41823	Acradend_c24800_g1::Acradend_c24800_g1_i1::g.41825::m.41825
1228	0.0383	0.0403	0.9508	Acradend_c24979_g1::Acradend_c24979_g1_i1::g.42190::m.42190	Acradend_c24979_g1::Acradend_c24979_g1_i1::g.42191::m.42191
1229	1.6474	64.4256	0.0256	Acradend_c25658_g1::Acradend_c25658_g1_i1::g.43351::m.43351	Acradend_c25658_g1::Acradend_c25658_g1_i1::g.43352::m.43352
1230	1.6639	24.8462	0.0670	Acradend_c25658_g1::Acradend_c25658_g1_i1::g.43351::m.43351	Acradend_c25658_g1::Acradend_c25658_g1_i1::g.43353::m.43353
1231	7.1048	38.1293	0.1863	Acradend_c25658_g1::Acradend_c25658_g1_i1::g.43352::m.43352	Acradend_c25658_g1::Acradend_c25658_g1_i1::g.43353::m.43353
1232	0.2163	0.2167	0.9982	Acradend_c25750_g1::Acradend_c25750_g1_i1::g.43487::m.43487	Acradend_c25750_g1::Acradend_c25750_g1_i2::g.43489::m.43489
1233	2.0417	67.6883	0.0302	Acradend_c25750_g1::Acradend_c25750_g1_i1::g.43487::m.43487	Acradend_c25750_g1::Acradend_c25750_g1_i2::g.43488::m.43488
1234	0.2497	0.4389	0.5688	Acradend_c25795_g1::Acradend_c25795_g1_i1::g.43562::m.43562	Acradend_c25795_g1::Acradend_c25795_g1_i1::g.43564::m.43564
1235	0.0075	0.0315	0.2386	Acradend_c25795_g1::Acradend_c25795_g1_i1::g.43562::m.43562	Acradend_c25795_g1::Acradend_c25795_g1_i1::g.43565::m.43565
1236	1.5694	12.6968	0.1236	Acradend_c25795_g1::Acradend_c25795_g1_i1::g.43564::m.43564	Acradend_c25795_g1::Acradend_c25795_g1_i1::g.43565::m.43565
1237	4.5267	35.1739	0.1287	Acradend_c25905_g1::Acradend_c25905_g1_i1::g.43755::m.43755	Acradend_c25905_g1::Acradend_c25905_g1_i1::g.43758::m.43758
1238	14.4086	0.4623	31.1648	Acradend_c25905_g1::Acradend_c25905_g1_i1::g.43755::m.43755	Acradend_c25905_g1::Acradend_c25905_g1_i1::g.43757::m.43757
1239	1.8982	31.5108	0.0602	Acradend_c25905_g1::Acradend_c25905_g1_i1::g.43755::m.43755	Acradend_c25905_g1::Acradend_c25905_g1_i1::g.43756::m.43756
1240	3.8485	44.7919	0.0859	Acradend_c25905_g1::Acradend_c25905_g1_i1::g.43755::m.43755	Acradend_c25905_g1::Acradend_c25905_g1_i1::g.43759::m.43759
1241	15.6166	20.1528	0.7749	Acradend_c25905_g1::Acradend_c25905_g1_i1::g.43756::m.43756	Acradend_c25905_g1::Acradend_c25905_g1_i1::g.43757::m.43757
1242	8.7048	12.6012	0.6908	Acradend_c25905_g1::Acradend_c25905_g1_i1::g.43756::m.43756	Acradend_c25905_g1::Acradend_c25905_g1_i1::g.43758::m.43758
1243	2.7964	48.8912	0.0572	Acradend_c25905_g1::Acradend_c25905_g1_i1::g.43756::m.43756	Acradend_c25905_g1::Acradend_c25905_g1_i1::g.43759::m.43759
1244	5.1691	2.5243	2.0477	Acradend_c25905_g1::Acradend_c25905_g1_i1::g.43757::m.43757	Acradend_c25905_g1::Acradend_c25905_g1_i1::g.43758::m.43758
1245	20.2988	10.8195	1.8761	Acradend_c25905_g1::Acradend_c25905_g1_i1::g.43757::m.43757	Acradend_c25905_g1::Acradend_c25905_g1_i1::g.43759::m.43759
1246	8.8310	1.2806	6.8958	Acradend_c25905_g1::Acradend_c25905_g1_i1::g.43758::m.43758	Acradend_c25905_g1::Acradend_c25905_g1_i1::g.43759::m.43759
1247	1.1958	2.9876	0.4002	Acradend_c25991_g1::Acradend_c25991_g1_i1::g.43887::m.43887	Acradend_c25991_g1::Acradend_c25991_g1_i1::g.43888::m.43888
1248	0.0000	0.0122	0.0010	Acradend_c25991_g1::Acradend_c25991_g1_i1::g.43887::m.43887	Acradend_c25991_g1::Acradend_c25991_g1_i1::g.43889::m.43889
1249	1.2699	59.3012	0.0214	Acradend_c25991_g1::Acradend_c25991_g1_i1::g.43888::m.43888	Acradend_c25991_g1::Acradend_c25991_g1_i1::g.43889::m.43889
1250	0.0993	0.2457	0.4043	Acradend_c26367_g1::Acradend_c26367_g1_i1::g.44435::m.44435	Acradend_c26367_g1::Acradend_c26367_g1_i1::g.44436::m.44436
1251	0.0983	0.1557	0.6309	Acradend_c26367_g1::Acradend_c26367_g1_i1::g.44435::m.44435	Acradend_c26367_g1::Acradend_c26367_g1_i1::g.44437::m.44437
1252	13.7282	23.1138	0.5939	Acradend_c26367_g1::Acradend_c26367_g1_i1::g.44435::m.44435	Acradend_c26367_g1::Acradend_c26367_g1_i1::g.44438::m.44438
1253	0.1136	0.2324	0.4888	Acradend_c26367_g1::Acradend_c26367_g1_i1::g.44436::m.44436	Acradend_c26367_g1::Acradend_c26367_g1_i1::g.44437::m.44437
1254	1.0417	56.3067	0.0185	Acradend_c26367_g1::Acradend_c26367_g1_i1::g.44436::m.44436	Acradend_c26367_g1::Acradend_c26367_g1_i1::g.44438::m.44438
1255	1.0660	17.3007	0.0616	Acradend_c26367_g1::Acradend_c26367_g1_i1::g.44437::m.44437	Acradend_c26367_g1::Acradend_c26367_g1_i1::g.44438::m.44438
1256	1.0061	13.3472	0.0754	Acradend_c26804_g1::Acradend_c26804_g1_i1::g.44991::m.44991	Acradend_c26804_g1::Acradend_c26804_g1_i2::g.44994::m.44994
1257	0.0834	0.0297	2.8120	Acradend_c26804_g1::Acradend_c26804_g1_i1::g.44991::m.44991	Acradend_c26804_g1::Acradend_c26804_g1_i2::g.44993::m.44993
1258	0.0499	0.1978	0.2525	Acradend_c26804_g1::Acradend_c26804_g1_i1::g.44992::m.44992	Acradend_c26804_g1::Acradend_c26804_g1_i2::g.44994::m.44994
1259	1.0809	8.6111	0.1255	Acradend_c26804_g1::Acradend_c26804_g1_i1::g.44992::m.44992	Acradend_c26804_g1::Acradend_c26804_g1_i2::g.44993::m.44993
1260	11.2092	0.7081	15.8290	Acradend_c27390_g1::Acradend_c27390_g1_i1::g.45717::m.45717	Acradend_c27390_g1::Acradend_c27390_g1_i1::g.45718::m.45718
1261	0.9273	2.4101	0.3847	Acradend_c28296_g1::Acradend_c28296_g1_i1::g.46680::m.46680	Acradend_c28296_g1::Acradend_c28296_g1_i1::g.46681::m.46681
1262	1.9172	40.4816	0.0474	Acradend_c28296_g1::Acradend_c28296_g1_i1::g.46680::m.46680	Acradend_c28296_g1::Acradend_c28296_g1_i1::g.46682::m.46682
1263	1.9859	6.3496	0.3128	Acradend_c28296_g1::Acradend_c28296_g1_i1::g.46681::m.46681	Acradend_c28296_g1::Acradend_c28296_g1_i1::g.46682::m.46682
1264	0.0310	0.0305	1.0149	Acradend_c29830_g1::Acradend_c29830_g1_i1::g.48317::m.48317	Acradend_c29830_g1::Acradend_c29830_g1_i2::g.48320::m.48320
