Pair	Ka	Ks	Ka/Ks	SeqQ	SeqS
2416	0.1441	0.2935	0.4908	Cerafrut_c9763_g1::Cerafrut_c9763_g1_i2::g.20056::m.20056	Cerafrut_c9763_g1::Cerafrut_c9763_g1_i6::g.20066::m.20066
2417	0.1441	0.2935	0.4908	Cerafrut_c9763_g1::Cerafrut_c9763_g1_i2::g.20056::m.20056	Cerafrut_c9763_g1::Cerafrut_c9763_g1_i3::g.20059::m.20059
2418	0.2049	0.3938	0.5203	Cerafrut_c9763_g1::Cerafrut_c9763_g1_i2::g.20056::m.20056	Cerafrut_c9763_g1::Cerafrut_c9763_g1_i5::g.20065::m.20065
2419	0.2049	0.3938	0.5203	Cerafrut_c9763_g1::Cerafrut_c9763_g1_i2::g.20056::m.20056	Cerafrut_c9763_g1::Cerafrut_c9763_g1_i4::g.20063::m.20063
2420	0.0296	0.0596	0.4974	Cerafrut_c9763_g1::Cerafrut_c9763_g1_i3::g.20059::m.20059	Cerafrut_c9763_g1::Cerafrut_c9763_g1_i5::g.20065::m.20065
2421	0.0296	0.0596	0.4974	Cerafrut_c9763_g1::Cerafrut_c9763_g1_i3::g.20059::m.20059	Cerafrut_c9763_g1::Cerafrut_c9763_g1_i4::g.20063::m.20063
2422	0.0296	0.0596	0.4974	Cerafrut_c9763_g1::Cerafrut_c9763_g1_i4::g.20063::m.20063	Cerafrut_c9763_g1::Cerafrut_c9763_g1_i6::g.20066::m.20066
2423	0.0296	0.0596	0.4974	Cerafrut_c9763_g1::Cerafrut_c9763_g1_i5::g.20065::m.20065	Cerafrut_c9763_g1::Cerafrut_c9763_g1_i6::g.20066::m.20066
2424	0.0133	0.0121	1.1001	Cerafrut_c9764_g1::Cerafrut_c9764_g1_i1::g.20067::m.20067	Cerafrut_c9764_g1::Cerafrut_c9764_g1_i4::g.20070::m.20070
2425	0.0133	0.0121	1.1001	Cerafrut_c9764_g1::Cerafrut_c9764_g1_i1::g.20067::m.20067	Cerafrut_c9764_g1::Cerafrut_c9764_g1_i2::g.20068::m.20068
2426	0.0133	0.0121	1.1001	Cerafrut_c9764_g1::Cerafrut_c9764_g1_i2::g.20068::m.20068	Cerafrut_c9764_g1::Cerafrut_c9764_g1_i3::g.20069::m.20069
2427	0.0133	0.0121	1.1001	Cerafrut_c9764_g1::Cerafrut_c9764_g1_i3::g.20069::m.20069	Cerafrut_c9764_g1::Cerafrut_c9764_g1_i4::g.20070::m.20070
2428	0.0000	0.0025	0.0010	Cerafrut_c9768_g1::Cerafrut_c9768_g1_i2::g.20086::m.20086	Cerafrut_c9768_g1::Cerafrut_c9768_g1_i4::g.20088::m.20088
2429	0.0038	0.0105	0.3601	Cerafrut_c9769_g1::Cerafrut_c9769_g1_i1::g.20089::m.20089	Cerafrut_c9769_g1::Cerafrut_c9769_g1_i4::g.20092::m.20092
2430	0.0038	0.0105	0.3601	Cerafrut_c9769_g1::Cerafrut_c9769_g1_i1::g.20089::m.20089	Cerafrut_c9769_g1::Cerafrut_c9769_g1_i2::g.20090::m.20090
2431	0.0000	0.0000	99.0000	Cerafrut_c9769_g1::Cerafrut_c9769_g1_i2::g.20090::m.20090	Cerafrut_c9769_g1::Cerafrut_c9769_g1_i4::g.20092::m.20092
2432	0.0038	0.0105	0.3601	Cerafrut_c9769_g1::Cerafrut_c9769_g1_i2::g.20090::m.20090	Cerafrut_c9769_g1::Cerafrut_c9769_g1_i3::g.20091::m.20091
2433	0.0038	0.0105	0.3601	Cerafrut_c9769_g1::Cerafrut_c9769_g1_i3::g.20091::m.20091	Cerafrut_c9769_g1::Cerafrut_c9769_g1_i4::g.20092::m.20092
2434	0.0034	0.0052	0.6594	Cerafrut_c9772_g1::Cerafrut_c9772_g1_i1::g.20113::m.20113	Cerafrut_c9772_g1::Cerafrut_c9772_g1_i2::g.20115::m.20115
2435	0.0126	0.0001	99.0000	Cerafrut_c9772_g1::Cerafrut_c9772_g1_i1::g.20114::m.20114	Cerafrut_c9772_g1::Cerafrut_c9772_g1_i3::g.20118::m.20118
2436	0.0034	0.0052	0.6594	Cerafrut_c9772_g1::Cerafrut_c9772_g1_i2::g.20115::m.20115	Cerafrut_c9772_g1::Cerafrut_c9772_g1_i4::g.20119::m.20119
2437	0.0034	0.0052	0.6594	Cerafrut_c9772_g1::Cerafrut_c9772_g1_i2::g.20115::m.20115	Cerafrut_c9772_g1::Cerafrut_c9772_g1_i3::g.20117::m.20117
2438	0.0126	0.0001	99.0000	Cerafrut_c9772_g1::Cerafrut_c9772_g1_i2::g.20116::m.20116	Cerafrut_c9772_g1::Cerafrut_c9772_g1_i3::g.20118::m.20118
2439	0.0000	0.0036	0.0010	Cerafrut_c9772_g1::Cerafrut_c9772_g1_i3::g.20117::m.20117	Cerafrut_c9772_g1::Cerafrut_c9772_g1_i4::g.20119::m.20119
2440	0.0126	0.0001	99.0000	Cerafrut_c9772_g1::Cerafrut_c9772_g1_i3::g.20118::m.20118	Cerafrut_c9772_g1::Cerafrut_c9772_g1_i4::g.20120::m.20120
2441	0.0314	0.0536	0.5859	Cerafrut_c9773_g1::Cerafrut_c9773_g1_i1::g.20121::m.20121	Cerafrut_c9773_g1::Cerafrut_c9773_g1_i5::g.20124::m.20124
2442	0.0314	0.0536	0.5859	Cerafrut_c9773_g1::Cerafrut_c9773_g1_i1::g.20121::m.20121	Cerafrut_c9773_g1::Cerafrut_c9773_g1_i4::g.20123::m.20123
2443	0.0195	0.1074	0.1817	Cerafrut_c9773_g1::Cerafrut_c9773_g1_i1::g.20121::m.20121	Cerafrut_c9773_g1::Cerafrut_c9773_g1_i2::g.20122::m.20122
2444	0.0465	0.2843	0.1635	Cerafrut_c9774_g2::Cerafrut_c9774_g2_i1::g.20125::m.20125	Cerafrut_c9774_g2::Cerafrut_c9774_g2_i3::g.20127::m.20127
2445	0.0511	0.0528	0.9687	Cerafrut_c9776_g1::Cerafrut_c9776_g1_i1::g.20135::m.20135	Cerafrut_c9776_g1::Cerafrut_c9776_g1_i3::g.20137::m.20137
2446	0.0008	0.0152	0.0541	Cerafrut_c9778_g1::Cerafrut_c9778_g1_i1::g.20141::m.20141	Cerafrut_c9778_g1::Cerafrut_c9778_g1_i3::g.20145::m.20145
2447	0.0008	0.0152	0.0541	Cerafrut_c9778_g1::Cerafrut_c9778_g1_i2::g.20143::m.20143	Cerafrut_c9778_g1::Cerafrut_c9778_g1_i3::g.20145::m.20145
2448	0.0037	0.0398	0.0927	Cerafrut_c9779_g1::Cerafrut_c9779_g1_i1::g.20147::m.20147	Cerafrut_c9779_g1::Cerafrut_c9779_g1_i4::g.20154::m.20154
2449	0.0953	0.7496	0.1271	Cerafrut_c9779_g1::Cerafrut_c9779_g1_i1::g.20147::m.20147	Cerafrut_c9779_g1::Cerafrut_c9779_g1_i3::g.20150::m.20150
2450	0.0666	0.1779	0.3744	Cerafrut_c9779_g1::Cerafrut_c9779_g1_i1::g.20147::m.20147	Cerafrut_c9779_g1::Cerafrut_c9779_g1_i2::g.20148::m.20148
2451	0.0666	0.1779	0.3744	Cerafrut_c9779_g1::Cerafrut_c9779_g1_i2::g.20148::m.20148	Cerafrut_c9779_g1::Cerafrut_c9779_g1_i5::g.20156::m.20156
2452	0.0734	0.3049	0.2406	Cerafrut_c9779_g1::Cerafrut_c9779_g1_i2::g.20148::m.20148	Cerafrut_c9779_g1::Cerafrut_c9779_g1_i4::g.20154::m.20154
2453	0.0767	0.6097	0.1258	Cerafrut_c9779_g1::Cerafrut_c9779_g1_i2::g.20148::m.20148	Cerafrut_c9779_g1::Cerafrut_c9779_g1_i3::g.20150::m.20150
2454	0.0882	0.5730	0.1539	Cerafrut_c9779_g1::Cerafrut_c9779_g1_i3::g.20150::m.20150	Cerafrut_c9779_g1::Cerafrut_c9779_g1_i4::g.20154::m.20154
2455	0.0953	0.7496	0.1271	Cerafrut_c9779_g1::Cerafrut_c9779_g1_i3::g.20150::m.20150	Cerafrut_c9779_g1::Cerafrut_c9779_g1_i5::g.20156::m.20156
2456	0.0333	0.0507	0.6564	Cerafrut_c9779_g4::Cerafrut_c9779_g4_i1::g.20153::m.20153	Cerafrut_c9779_g4::Cerafrut_c9779_g4_i2::g.20155::m.20155
2457	0.0037	0.0398	0.0927	Cerafrut_c9779_g1::Cerafrut_c9779_g1_i4::g.20154::m.20154	Cerafrut_c9779_g1::Cerafrut_c9779_g1_i5::g.20156::m.20156
2458	0.0010	0.0100	0.0955	Cerafrut_c9781_g1::Cerafrut_c9781_g1_i1::g.20179::m.20179	Cerafrut_c9781_g1::Cerafrut_c9781_g1_i3::g.20182::m.20182
2459	0.0000	0.0225	0.0010	Cerafrut_c9781_g1::Cerafrut_c9781_g1_i1::g.20180::m.20180	Cerafrut_c9781_g1::Cerafrut_c9781_g1_i3::g.20183::m.20183
2460	0.0022	0.0191	0.1133	Cerafrut_c9781_g1::Cerafrut_c9781_g1_i1::g.20180::m.20180	Cerafrut_c9781_g1::Cerafrut_c9781_g1_i2::g.20181::m.20181
2461	0.9241	71.4129	0.0129	Cerafrut_c9781_g1::Cerafrut_c9781_g1_i1::g.20180::m.20180	Cerafrut_c9781_g1::Cerafrut_c9781_g1_i5::g.20186::m.20186
2462	0.0014	0.0189	0.0760	Cerafrut_c9781_g1::Cerafrut_c9781_g1_i2::g.20181::m.20181	Cerafrut_c9781_g1::Cerafrut_c9781_g1_i4::g.20184::m.20184
2463	0.0022	0.0192	0.1131	Cerafrut_c9781_g1::Cerafrut_c9781_g1_i2::g.20181::m.20181	Cerafrut_c9781_g1::Cerafrut_c9781_g1_i3::g.20183::m.20183
2464	0.0010	0.0100	0.0955	Cerafrut_c9781_g1::Cerafrut_c9781_g1_i3::g.20182::m.20182	Cerafrut_c9781_g1::Cerafrut_c9781_g1_i5::g.20185::m.20185
2465	0.0000	0.0294	0.0010	Cerafrut_c9781_g1::Cerafrut_c9781_g1_i3::g.20183::m.20183	Cerafrut_c9781_g1::Cerafrut_c9781_g1_i4::g.20184::m.20184
2466	0.9231	71.7916	0.0129	Cerafrut_c9781_g1::Cerafrut_c9781_g1_i3::g.20183::m.20183	Cerafrut_c9781_g1::Cerafrut_c9781_g1_i5::g.20186::m.20186
2467	0.0000	0.0497	0.0010	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i1::g.20187::m.20187	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i3::g.20192::m.20192
2468	0.0782	0.2399	0.3257	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i1::g.20187::m.20187	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i7::g.20205::m.20205
2469	0.0782	0.2399	0.3257	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i1::g.20187::m.20187	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i6::g.20202::m.20202
2470	0.0782	0.2399	0.3257	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i1::g.20187::m.20187	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i4::g.20195::m.20195
2471	0.0049	0.0099	0.4918	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i1::g.20188::m.20188	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i4::g.20196::m.20196
2472	0.0696	0.0517	1.3460	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i1::g.20188::m.20188	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i6::g.20201::m.20201
2473	0.0696	0.0517	1.3460	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i1::g.20188::m.20188	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i3::g.20191::m.20191
2474	0.0000	0.0497	0.0010	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i2::g.20189::m.20189	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i3::g.20192::m.20192
2475	0.0782	0.2399	0.3257	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i2::g.20189::m.20189	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i7::g.20205::m.20205
2476	0.0782	0.2399	0.3257	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i2::g.20189::m.20189	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i6::g.20202::m.20202
2477	0.0782	0.2399	0.3257	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i2::g.20189::m.20189	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i4::g.20195::m.20195
2478	0.0043	0.0086	0.5016	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i3::g.20191::m.20191	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i5::g.20197::m.20197
2479	0.0000	0.0497	0.0010	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i3::g.20192::m.20192	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i5::g.20198::m.20198
2480	0.0908	0.2300	0.3948	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i3::g.20192::m.20192	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i7::g.20205::m.20205
2481	0.0908	0.2300	0.3948	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i3::g.20192::m.20192	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i6::g.20202::m.20202
2482	0.0908	0.2300	0.3948	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i3::g.20192::m.20192	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i4::g.20195::m.20195
2483	0.0782	0.2399	0.3257	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i4::g.20195::m.20195	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i5::g.20198::m.20198
2484	0.0696	0.0517	1.3460	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i4::g.20196::m.20196	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i5::g.20197::m.20197
2485	0.0043	0.0086	0.5016	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i5::g.20197::m.20197	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i6::g.20201::m.20201
2486	0.0782	0.2399	0.3257	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i5::g.20198::m.20198	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i7::g.20205::m.20205
2487	0.0782	0.2399	0.3257	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i5::g.20198::m.20198	Cerafrut_c9782_g1::Cerafrut_c9782_g1_i6::g.20202::m.20202
2488	0.0611	0.1515	0.4035	Cerafrut_c9783_g1::Cerafrut_c9783_g1_i1::g.20206::m.20206	Cerafrut_c9783_g1::Cerafrut_c9783_g1_i3::g.20209::m.20209
2489	0.0407	0.0908	0.4482	Cerafrut_c9783_g1::Cerafrut_c9783_g1_i2::g.20208::m.20208	Cerafrut_c9783_g1::Cerafrut_c9783_g1_i3::g.20209::m.20209
2490	0.0000	0.0062	0.0010	Cerafrut_c9784_g1::Cerafrut_c9784_g1_i1::g.20210::m.20210	Cerafrut_c9784_g1::Cerafrut_c9784_g1_i4::g.20214::m.20214
2491	0.0000	0.0061	0.0010	Cerafrut_c9784_g1::Cerafrut_c9784_g1_i1::g.20210::m.20210	Cerafrut_c9784_g1::Cerafrut_c9784_g1_i3::g.20213::m.20213
2492	0.0040	0.0070	0.5652	Cerafrut_c9786_g1::Cerafrut_c9786_g1_i1::g.20221::m.20221	Cerafrut_c9786_g1::Cerafrut_c9786_g1_i2::g.20223::m.20223
2493	0.0106	0.0066	1.6150	Cerafrut_c9787_g2::Cerafrut_c9787_g2_i3::g.20229::m.20229	Cerafrut_c9787_g2::Cerafrut_c9787_g2_i6::g.20235::m.20235
2494	0.0038	0.0000	99.0000	Cerafrut_c9787_g2::Cerafrut_c9787_g2_i4::g.20231::m.20231	Cerafrut_c9787_g2::Cerafrut_c9787_g2_i6::g.20235::m.20235
2495	0.0023	0.0031	0.7360	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i1::g.20242::m.20242	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i7::g.20248::m.20248
2496	0.0023	0.0031	0.7360	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i1::g.20242::m.20242	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i6::g.20247::m.20247
2497	0.0023	0.0031	0.7360	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i1::g.20242::m.20242	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i5::g.20246::m.20246
2498	0.0000	0.0139	0.0010	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i1::g.20242::m.20242	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i3::g.20244::m.20244
2499	0.0023	0.0031	0.7360	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i2::g.20243::m.20243	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i7::g.20248::m.20248
2500	0.0023	0.0031	0.7360	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i2::g.20243::m.20243	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i6::g.20247::m.20247
2501	0.0023	0.0031	0.7361	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i2::g.20243::m.20243	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i5::g.20246::m.20246
2502	0.0000	0.0139	0.0010	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i2::g.20243::m.20243	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i3::g.20244::m.20244
2503	0.0000	0.0139	0.0010	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i3::g.20244::m.20244	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i4::g.20245::m.20245
2504	0.0021	0.0153	0.1396	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i3::g.20244::m.20244	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i7::g.20248::m.20248
2505	0.0021	0.0153	0.1396	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i3::g.20244::m.20244	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i6::g.20247::m.20247
2506	0.0021	0.0153	0.1396	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i3::g.20244::m.20244	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i5::g.20246::m.20246
2507	0.0023	0.0031	0.7360	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i4::g.20245::m.20245	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i7::g.20248::m.20248
2508	0.0023	0.0031	0.7360	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i4::g.20245::m.20245	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i6::g.20247::m.20247
2509	0.0023	0.0031	0.7360	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i4::g.20245::m.20245	Cerafrut_c9790_g1::Cerafrut_c9790_g1_i5::g.20246::m.20246
2510	0.0045	0.0123	0.3643	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i1::g.20251::m.20251	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i2::g.20252::m.20252
2511	0.0170	0.0698	0.2440	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i1::g.20251::m.20251	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i5::g.20258::m.20258
2512	0.0885	0.4658	0.1900	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i1::g.20251::m.20251	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i3::g.20254::m.20254
2513	0.1874	1.1485	0.1632	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i1::g.20251::m.20251	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i4::g.20255::m.20255
2514	0.0045	0.0123	0.3643	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i2::g.20252::m.20252	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i7::g.20262::m.20262
2515	0.0045	0.0123	0.3643	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i2::g.20252::m.20252	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i6::g.20261::m.20261
2516	0.0177	0.0840	0.2106	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i2::g.20252::m.20252	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i5::g.20258::m.20258
2517	0.0851	0.4667	0.1824	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i2::g.20252::m.20252	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i3::g.20254::m.20254
2518	0.1792	1.1432	0.1567	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i2::g.20252::m.20252	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i4::g.20255::m.20255
2519	0.0885	0.4658	0.1900	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i3::g.20254::m.20254	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i7::g.20262::m.20262
2520	0.0885	0.4658	0.1900	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i3::g.20254::m.20254	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i6::g.20261::m.20261
2521	0.0931	0.4728	0.1969	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i3::g.20254::m.20254	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i5::g.20258::m.20258
2522	0.1575	0.6725	0.2342	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i3::g.20254::m.20254	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i4::g.20255::m.20255
2523	0.1985	1.0372	0.1913	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i4::g.20255::m.20255	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i5::g.20258::m.20258
2524	0.1874	1.1485	0.1632	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i4::g.20255::m.20255	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i7::g.20262::m.20262
2525	0.1874	1.1485	0.1632	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i4::g.20255::m.20255	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i6::g.20261::m.20261
2526	0.0170	0.0698	0.2440	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i5::g.20258::m.20258	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i7::g.20262::m.20262
2527	0.0170	0.0698	0.2440	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i5::g.20258::m.20258	Cerafrut_c9791_g2::Cerafrut_c9791_g2_i6::g.20261::m.20261
2528	0.0000	0.0024	0.0010	Cerafrut_c9792_g1::Cerafrut_c9792_g1_i1::g.20264::m.20264	Cerafrut_c9792_g1::Cerafrut_c9792_g1_i3::g.20268::m.20268
2529	0.0088	0.1031	0.0853	Cerafrut_c9792_g2::Cerafrut_c9792_g2_i1::g.20265::m.20265	Cerafrut_c9792_g2::Cerafrut_c9792_g2_i2::g.20266::m.20266
2530	0.0061	0.0270	0.2249	Cerafrut_c9793_g1::Cerafrut_c9793_g1_i1::g.20269::m.20269	Cerafrut_c9793_g1::Cerafrut_c9793_g1_i5::g.20274::m.20274
2531	0.0122	0.0543	0.2256	Cerafrut_c9793_g1::Cerafrut_c9793_g1_i1::g.20269::m.20269	Cerafrut_c9793_g1::Cerafrut_c9793_g1_i2::g.20271::m.20271
2532	0.0218	0.0257	0.8469	Cerafrut_c9793_g1::Cerafrut_c9793_g1_i1::g.20269::m.20269	Cerafrut_c9793_g1::Cerafrut_c9793_g1_i3::g.20272::m.20272
2533	0.0061	0.0267	0.2275	Cerafrut_c9793_g1::Cerafrut_c9793_g1_i2::g.20271::m.20271	Cerafrut_c9793_g1::Cerafrut_c9793_g1_i5::g.20274::m.20274
2534	0.0122	0.0543	0.2256	Cerafrut_c9793_g1::Cerafrut_c9793_g1_i2::g.20271::m.20271	Cerafrut_c9793_g1::Cerafrut_c9793_g1_i4::g.20273::m.20273
2535	0.0189	0.0499	0.3782	Cerafrut_c9793_g1::Cerafrut_c9793_g1_i2::g.20271::m.20271	Cerafrut_c9793_g1::Cerafrut_c9793_g1_i3::g.20272::m.20272
2536	0.0218	0.0257	0.8469	Cerafrut_c9793_g1::Cerafrut_c9793_g1_i3::g.20272::m.20272	Cerafrut_c9793_g1::Cerafrut_c9793_g1_i4::g.20273::m.20273
2537	0.0248	0.0263	0.9444	Cerafrut_c9793_g1::Cerafrut_c9793_g1_i3::g.20272::m.20272	Cerafrut_c9793_g1::Cerafrut_c9793_g1_i5::g.20274::m.20274
2538	0.0061	0.0270	0.2249	Cerafrut_c9793_g1::Cerafrut_c9793_g1_i4::g.20273::m.20273	Cerafrut_c9793_g1::Cerafrut_c9793_g1_i5::g.20274::m.20274
2539	0.0004	0.0013	0.3289	Cerafrut_c9794_g1::Cerafrut_c9794_g1_i1::g.20277::m.20277	Cerafrut_c9794_g1::Cerafrut_c9794_g1_i4::g.20280::m.20280
2540	0.0005	0.0035	0.1560	Cerafrut_c9794_g1::Cerafrut_c9794_g1_i1::g.20277::m.20277	Cerafrut_c9794_g1::Cerafrut_c9794_g1_i6::g.20283::m.20283
2541	0.0043	0.0052	0.8261	Cerafrut_c9794_g1::Cerafrut_c9794_g1_i4::g.20280::m.20280	Cerafrut_c9794_g1::Cerafrut_c9794_g1_i5::g.20282::m.20282
2542	0.0017	0.0082	0.2057	Cerafrut_c9794_g1::Cerafrut_c9794_g1_i4::g.20280::m.20280	Cerafrut_c9794_g1::Cerafrut_c9794_g1_i6::g.20283::m.20283
2543	0.0020	0.0069	0.2975	Cerafrut_c9794_g1::Cerafrut_c9794_g1_i5::g.20282::m.20282	Cerafrut_c9794_g1::Cerafrut_c9794_g1_i6::g.20283::m.20283
2544	0.0035	0.0264	0.1313	Cerafrut_c9796_g1::Cerafrut_c9796_g1_i1::g.20286::m.20286	Cerafrut_c9796_g1::Cerafrut_c9796_g1_i2::g.20288::m.20288
2545	0.0161	0.0353	0.4560	Cerafrut_c9796_g2::Cerafrut_c9796_g2_i1::g.20287::m.20287	Cerafrut_c9796_g2::Cerafrut_c9796_g2_i2::g.20289::m.20289
2546	0.0068	0.0056	1.2182	Cerafrut_c9797_g1::Cerafrut_c9797_g1_i1::g.20290::m.20290	Cerafrut_c9797_g1::Cerafrut_c9797_g1_i2::g.20293::m.20293
2547	0.0193	0.0276	0.6994	Cerafrut_c9797_g1::Cerafrut_c9797_g1_i1::g.20290::m.20290	Cerafrut_c9797_g1::Cerafrut_c9797_g1_i3::g.20295::m.20295
2548	0.0245	0.0349	0.7007	Cerafrut_c9797_g1::Cerafrut_c9797_g1_i2::g.20293::m.20293	Cerafrut_c9797_g1::Cerafrut_c9797_g1_i3::g.20295::m.20295
2549	1.2704	71.5807	0.0177	Cerafrut_c9799_g1::Cerafrut_c9799_g1_i3::g.20307::m.20307	Cerafrut_c9799_g1::Cerafrut_c9799_g1_i6::g.20313::m.20313
2550	0.4191	0.4521	0.9269	Cerafrut_c9799_g1::Cerafrut_c9799_g1_i3::g.20307::m.20307	Cerafrut_c9799_g1::Cerafrut_c9799_g1_i8::g.20317::m.20317
2551	0.9622	71.0871	0.0135	Cerafrut_c9799_g1::Cerafrut_c9799_g1_i6::g.20313::m.20313	Cerafrut_c9799_g1::Cerafrut_c9799_g1_i8::g.20317::m.20317
2552	0.0235	0.0406	0.5782	Cerafrut_c9800_g1::Cerafrut_c9800_g1_i1::g.20323::m.20323	Cerafrut_c9800_g1::Cerafrut_c9800_g1_i3::g.20326::m.20326
2553	0.1154	0.2223	0.5188	Cerafrut_c9800_g1::Cerafrut_c9800_g1_i1::g.20323::m.20323	Cerafrut_c9800_g1::Cerafrut_c9800_g1_i2::g.20324::m.20324
2554	0.1430	0.2513	0.5692	Cerafrut_c9800_g1::Cerafrut_c9800_g1_i1::g.20323::m.20323	Cerafrut_c9800_g1::Cerafrut_c9800_g1_i7::g.20330::m.20330
