Pair	Ka	Ks	Ka/Ks	SeqQ	SeqS
284	0.0266	0.0403	0.6603	Ceratahi_c2691_g1::Ceratahi_c2691_g1_i1::g.3264::m.3264	Ceratahi_c2691_g1::Ceratahi_c2691_g1_i5::g.3270::m.3270
285	0.3326	0.5463	0.6088	Ceratahi_c2691_g1::Ceratahi_c2691_g1_i1::g.3264::m.3264	Ceratahi_c2691_g1::Ceratahi_c2691_g1_i2::g.3267::m.3267
286	2.0479	6.0755	0.3371	Ceratahi_c2691_g1::Ceratahi_c2691_g1_i1::g.3264::m.3264	Ceratahi_c2691_g1::Ceratahi_c2691_g1_i2::g.3266::m.3266
287	22.5036	5.9600	3.7758	Ceratahi_c2691_g1::Ceratahi_c2691_g1_i1::g.3264::m.3264	Ceratahi_c2691_g1::Ceratahi_c2691_g1_i2::g.3265::m.3265
288	1.5996	62.3624	0.0256	Ceratahi_c2691_g1::Ceratahi_c2691_g1_i2::g.3265::m.3265	Ceratahi_c2691_g1::Ceratahi_c2691_g1_i5::g.3270::m.3270
289	1.6054	2.8927	0.5550	Ceratahi_c2691_g1::Ceratahi_c2691_g1_i2::g.3266::m.3266	Ceratahi_c2691_g1::Ceratahi_c2691_g1_i5::g.3270::m.3270
290	0.3646	2.0022	0.1821	Ceratahi_c2691_g1::Ceratahi_c2691_g1_i2::g.3267::m.3267	Ceratahi_c2691_g1::Ceratahi_c2691_g1_i5::g.3270::m.3270
291	0.0291	0.1140	0.2553	Ceratahi_c2692_g1::Ceratahi_c2692_g1_i1::g.3273::m.3273	Ceratahi_c2692_g1::Ceratahi_c2692_g1_i3::g.3275::m.3275
292	0.0268	0.1848	0.1450	Ceratahi_c2692_g1::Ceratahi_c2692_g1_i1::g.3273::m.3273	Ceratahi_c2692_g1::Ceratahi_c2692_g1_i2::g.3274::m.3274
293	0.0085	0.0279	0.3046	Ceratahi_c2697_g1::Ceratahi_c2697_g1_i1::g.3286::m.3286	Ceratahi_c2697_g1::Ceratahi_c2697_g1_i2::g.3289::m.3289
294	1.1348	5.3505	0.2121	Ceratahi_c2697_g1::Ceratahi_c2697_g1_i1::g.3286::m.3286	Ceratahi_c2697_g1::Ceratahi_c2697_g1_i2::g.3291::m.3291
295	0.8980	15.8093	0.0568	Ceratahi_c2697_g1::Ceratahi_c2697_g1_i1::g.3286::m.3286	Ceratahi_c2697_g1::Ceratahi_c2697_g1_i2::g.3290::m.3290
296	0.0324	0.0393	0.8245	Ceratahi_c2697_g1::Ceratahi_c2697_g1_i1::g.3287::m.3287	Ceratahi_c2697_g1::Ceratahi_c2697_g1_i2::g.3290::m.3290
297	1.0239	3.3363	0.3069	Ceratahi_c2697_g1::Ceratahi_c2697_g1_i1::g.3287::m.3287	Ceratahi_c2697_g1::Ceratahi_c2697_g1_i2::g.3289::m.3289
298	0.0229	0.0002	99.0000	Ceratahi_c2697_g1::Ceratahi_c2697_g1_i1::g.3288::m.3288	Ceratahi_c2697_g1::Ceratahi_c2697_g1_i2::g.3291::m.3291
299	1.3093	5.1829	0.2526	Ceratahi_c2697_g1::Ceratahi_c2697_g1_i1::g.3288::m.3288	Ceratahi_c2697_g1::Ceratahi_c2697_g1_i2::g.3289::m.3289
300	0.0032	0.0000	99.0000	Ceratahi_c2705_g1::Ceratahi_c2705_g1_i1::g.3299::m.3299	Ceratahi_c2705_g1::Ceratahi_c2705_g1_i2::g.3300::m.3300
301	0.0197	0.1200	0.1641	Ceratahi_c2707_g1::Ceratahi_c2707_g1_i1::g.3303::m.3303	Ceratahi_c2707_g1::Ceratahi_c2707_g1_i4::g.3306::m.3306
302	0.0231	0.0893	0.2590	Ceratahi_c2707_g1::Ceratahi_c2707_g1_i2::g.3304::m.3304	Ceratahi_c2707_g1::Ceratahi_c2707_g1_i4::g.3306::m.3306
303	0.0233	0.0651	0.3580	Ceratahi_c2707_g1::Ceratahi_c2707_g1_i3::g.3305::m.3305	Ceratahi_c2707_g1::Ceratahi_c2707_g1_i4::g.3306::m.3306
304	0.0122	0.0001	99.0000	Ceratahi_c2708_g1::Ceratahi_c2708_g1_i1::g.3307::m.3307	Ceratahi_c2708_g1::Ceratahi_c2708_g1_i2::g.3308::m.3308
305	0.0160	0.0588	0.2718	Ceratahi_c2709_g1::Ceratahi_c2709_g1_i1::g.3309::m.3309	Ceratahi_c2709_g1::Ceratahi_c2709_g1_i2::g.3311::m.3311
306	0.0179	0.0732	0.2439	Ceratahi_c2715_g1::Ceratahi_c2715_g1_i1::g.3319::m.3319	Ceratahi_c2715_g1::Ceratahi_c2715_g1_i3::g.3323::m.3323
307	0.9932	2.9709	0.3343	Ceratahi_c2715_g1::Ceratahi_c2715_g1_i1::g.3319::m.3319	Ceratahi_c2715_g1::Ceratahi_c2715_g1_i3::g.3324::m.3324
308	0.0270	0.0425	0.6353	Ceratahi_c2715_g1::Ceratahi_c2715_g1_i1::g.3319::m.3319	Ceratahi_c2715_g1::Ceratahi_c2715_g1_i2::g.3322::m.3322
309	0.8443	59.9627	0.0141	Ceratahi_c2715_g1::Ceratahi_c2715_g1_i1::g.3319::m.3319	Ceratahi_c2715_g1::Ceratahi_c2715_g1_i2::g.3321::m.3321
310	0.0142	0.0001	99.0000	Ceratahi_c2715_g1::Ceratahi_c2715_g1_i1::g.3320::m.3320	Ceratahi_c2715_g1::Ceratahi_c2715_g1_i3::g.3324::m.3324
311	1.0608	1.8450	0.5749	Ceratahi_c2715_g1::Ceratahi_c2715_g1_i1::g.3320::m.3320	Ceratahi_c2715_g1::Ceratahi_c2715_g1_i3::g.3323::m.3323
312	0.0188	0.0350	0.5376	Ceratahi_c2715_g1::Ceratahi_c2715_g1_i1::g.3320::m.3320	Ceratahi_c2715_g1::Ceratahi_c2715_g1_i2::g.3321::m.3321
313	1.4703	61.0362	0.0241	Ceratahi_c2715_g1::Ceratahi_c2715_g1_i1::g.3320::m.3320	Ceratahi_c2715_g1::Ceratahi_c2715_g1_i2::g.3322::m.3322
314	0.0034	0.0195	0.1722	Ceratahi_c2718_g1::Ceratahi_c2718_g1_i1::g.3329::m.3329	Ceratahi_c2718_g1::Ceratahi_c2718_g1_i2::g.3330::m.3330
315	0.0644	0.0759	0.8480	Ceratahi_c2723_g1::Ceratahi_c2723_g1_i1::g.3339::m.3339	Ceratahi_c2723_g1::Ceratahi_c2723_g1_i2::g.3340::m.3340
316	0.0338	0.0564	0.5989	Ceratahi_c2731_g1::Ceratahi_c2731_g1_i1::g.3349::m.3349	Ceratahi_c2731_g1::Ceratahi_c2731_g1_i2::g.3350::m.3350
317	1.8146	94.1028	0.0193	Ceratahi_c2731_g1::Ceratahi_c2731_g1_i1::g.3349::m.3349	Ceratahi_c2731_g1::Ceratahi_c2731_g1_i2::g.3352::m.3352
318	0.0175	0.0881	0.1992	Ceratahi_c2742_g1::Ceratahi_c2742_g1_i1::g.3374::m.3374	Ceratahi_c2742_g1::Ceratahi_c2742_g1_i2::g.3375::m.3375
319	0.0027	0.0157	0.1738	Ceratahi_c2746_g1::Ceratahi_c2746_g1_i1::g.3384::m.3384	Ceratahi_c2746_g1::Ceratahi_c2746_g1_i2::g.3387::m.3387
320	0.0109	0.0704	0.1553	Ceratahi_c2748_g1::Ceratahi_c2748_g1_i1::g.3391::m.3391	Ceratahi_c2748_g1::Ceratahi_c2748_g1_i2::g.3392::m.3392
321	0.0286	0.0404	0.7097	Ceratahi_c2753_g1::Ceratahi_c2753_g1_i1::g.3397::m.3397	Ceratahi_c2753_g1::Ceratahi_c2753_g1_i3::g.3399::m.3399
322	0.0286	0.0404	0.7097	Ceratahi_c2753_g1::Ceratahi_c2753_g1_i2::g.3398::m.3398	Ceratahi_c2753_g1::Ceratahi_c2753_g1_i3::g.3399::m.3399
323	0.0188	0.0532	0.3533	Ceratahi_c2771_g1::Ceratahi_c2771_g1_i1::g.3454::m.3454	Ceratahi_c2771_g1::Ceratahi_c2771_g1_i3::g.3456::m.3456
324	0.0031	0.0292	0.1058	Ceratahi_c2800_g1::Ceratahi_c2800_g1_i1::g.3532::m.3532	Ceratahi_c2800_g1::Ceratahi_c2800_g1_i2::g.3533::m.3533
325	2.3921	57.0114	0.0420	Ceratahi_c2809_g1::Ceratahi_c2809_g1_i1::g.3549::m.3549	Ceratahi_c2809_g1::Ceratahi_c2809_g1_i2::g.3552::m.3552
326	0.0001	0.0782	0.0010	Ceratahi_c2809_g1::Ceratahi_c2809_g1_i1::g.3549::m.3549	Ceratahi_c2809_g1::Ceratahi_c2809_g1_i2::g.3551::m.3551
327	0.0151	0.0002	99.0000	Ceratahi_c2809_g1::Ceratahi_c2809_g1_i1::g.3550::m.3550	Ceratahi_c2809_g1::Ceratahi_c2809_g1_i2::g.3552::m.3552
328	3.5383	45.5806	0.0776	Ceratahi_c2809_g1::Ceratahi_c2809_g1_i1::g.3550::m.3550	Ceratahi_c2809_g1::Ceratahi_c2809_g1_i2::g.3551::m.3551
329	0.2068	0.3452	0.5992	Ceratahi_c2818_g1::Ceratahi_c2818_g1_i1::g.3576::m.3576	Ceratahi_c2818_g1::Ceratahi_c2818_g1_i2::g.3577::m.3577
330	0.0525	0.1265	0.4152	Ceratahi_c2831_g1::Ceratahi_c2831_g1_i1::g.3605::m.3605	Ceratahi_c2831_g1::Ceratahi_c2831_g1_i2::g.3608::m.3608
331	1.1717	13.2936	0.0881	Ceratahi_c2831_g1::Ceratahi_c2831_g1_i1::g.3605::m.3605	Ceratahi_c2831_g1::Ceratahi_c2831_g1_i2::g.3611::m.3611
332	0.0037	0.0000	99.0000	Ceratahi_c2831_g1::Ceratahi_c2831_g1_i1::g.3606::m.3606	Ceratahi_c2831_g1::Ceratahi_c2831_g1_i2::g.3611::m.3611
333	1.0336	3.8800	0.2664	Ceratahi_c2831_g1::Ceratahi_c2831_g1_i1::g.3606::m.3606	Ceratahi_c2831_g1::Ceratahi_c2831_g1_i2::g.3608::m.3608
334	0.0150	0.0118	1.2729	Ceratahi_c2832_g1::Ceratahi_c2832_g1_i1::g.3612::m.3612	Ceratahi_c2832_g1::Ceratahi_c2832_g1_i2::g.3615::m.3615
335	18.2155	14.3638	1.2682	Ceratahi_c2832_g1::Ceratahi_c2832_g1_i1::g.3612::m.3612	Ceratahi_c2832_g1::Ceratahi_c2832_g1_i2::g.3616::m.3616
336	0.0157	0.0141	1.1127	Ceratahi_c2832_g1::Ceratahi_c2832_g1_i1::g.3613::m.3613	Ceratahi_c2832_g1::Ceratahi_c2832_g1_i2::g.3616::m.3616
337	13.7706	21.0684	0.6536	Ceratahi_c2832_g1::Ceratahi_c2832_g1_i1::g.3613::m.3613	Ceratahi_c2832_g1::Ceratahi_c2832_g1_i2::g.3615::m.3615
338	0.0181	0.0721	0.2516	Ceratahi_c2835_g1::Ceratahi_c2835_g1_i1::g.3623::m.3623	Ceratahi_c2835_g1::Ceratahi_c2835_g1_i2::g.3624::m.3624
339	0.0295	0.1090	0.2704	Ceratahi_c2835_g1::Ceratahi_c2835_g1_i2::g.3624::m.3624	Ceratahi_c2835_g1::Ceratahi_c2835_g1_i3::g.3625::m.3625
340	0.0063	0.0053	1.1897	Ceratahi_c2845_g1::Ceratahi_c2845_g1_i1::g.3642::m.3642	Ceratahi_c2845_g1::Ceratahi_c2845_g1_i2::g.3643::m.3643
341	0.0136	0.0601	0.2263	Ceratahi_c2851_g1::Ceratahi_c2851_g1_i1::g.3694::m.3694	Ceratahi_c2851_g1::Ceratahi_c2851_g1_i3::g.3697::m.3697
342	1.0571	2.8570	0.3700	Ceratahi_c2851_g1::Ceratahi_c2851_g1_i1::g.3694::m.3694	Ceratahi_c2851_g1::Ceratahi_c2851_g1_i3::g.3698::m.3698
343	0.0239	0.0941	0.2544	Ceratahi_c2851_g1::Ceratahi_c2851_g1_i1::g.3695::m.3695	Ceratahi_c2851_g1::Ceratahi_c2851_g1_i3::g.3698::m.3698
344	1.0749	3.0066	0.3575	Ceratahi_c2851_g1::Ceratahi_c2851_g1_i1::g.3695::m.3695	Ceratahi_c2851_g1::Ceratahi_c2851_g1_i3::g.3697::m.3697
345	1.0162	62.0096	0.0164	Ceratahi_c2851_g1::Ceratahi_c2851_g1_i1::g.3696::m.3696	Ceratahi_c2851_g1::Ceratahi_c2851_g1_i3::g.3698::m.3698
346	1.2319	6.5070	0.1893	Ceratahi_c2851_g1::Ceratahi_c2851_g1_i1::g.3696::m.3696	Ceratahi_c2851_g1::Ceratahi_c2851_g1_i3::g.3697::m.3697
347	0.0071	0.0368	0.1940	Ceratahi_c2852_g1::Ceratahi_c2852_g1_i3::g.3701::m.3701	Ceratahi_c2852_g1::Ceratahi_c2852_g1_i7::g.3705::m.3705
348	0.0219	0.0408	0.5353	Ceratahi_c2852_g1::Ceratahi_c2852_g1_i3::g.3702::m.3702	Ceratahi_c2852_g1::Ceratahi_c2852_g1_i7::g.3706::m.3706
349	1.2511	67.2501	0.0186	Ceratahi_c2852_g1::Ceratahi_c2852_g1_i3::g.3702::m.3702	Ceratahi_c2852_g1::Ceratahi_c2852_g1_i7::g.3705::m.3705
350	0.0183	0.0370	0.4946	Ceratahi_c2853_g1::Ceratahi_c2853_g1_i1::g.3707::m.3707	Ceratahi_c2853_g1::Ceratahi_c2853_g1_i3::g.3709::m.3709
351	0.0195	0.0330	0.5921	Ceratahi_c2858_g1::Ceratahi_c2858_g1_i1::g.3721::m.3721	Ceratahi_c2858_g1::Ceratahi_c2858_g1_i2::g.3723::m.3723
352	1.4401	4.1165	0.3498	Ceratahi_c2858_g1::Ceratahi_c2858_g1_i1::g.3721::m.3721	Ceratahi_c2858_g1::Ceratahi_c2858_g1_i2::g.3724::m.3724
353	0.0131	0.0255	0.5130	Ceratahi_c2864_g1::Ceratahi_c2864_g1_i1::g.3741::m.3741	Ceratahi_c2864_g1::Ceratahi_c2864_g1_i3::g.3749::m.3749
354	1.4682	60.9939	0.0241	Ceratahi_c2864_g1::Ceratahi_c2864_g1_i1::g.3741::m.3741	Ceratahi_c2864_g1::Ceratahi_c2864_g1_i3::g.3750::m.3750
355	1.0304	62.6830	0.0164	Ceratahi_c2864_g1::Ceratahi_c2864_g1_i1::g.3741::m.3741	Ceratahi_c2864_g1::Ceratahi_c2864_g1_i3::g.3752::m.3752
356	0.0170	0.0423	0.4014	Ceratahi_c2864_g1::Ceratahi_c2864_g1_i1::g.3742::m.3742	Ceratahi_c2864_g1::Ceratahi_c2864_g1_i3::g.3750::m.3750
357	1.1074	69.7738	0.0159	Ceratahi_c2864_g1::Ceratahi_c2864_g1_i1::g.3742::m.3742	Ceratahi_c2864_g1::Ceratahi_c2864_g1_i3::g.3749::m.3749
358	0.9540	60.5924	0.0157	Ceratahi_c2864_g1::Ceratahi_c2864_g1_i1::g.3742::m.3742	Ceratahi_c2864_g1::Ceratahi_c2864_g1_i3::g.3752::m.3752
359	1.4167	5.4039	0.2622	Ceratahi_c2864_g1::Ceratahi_c2864_g1_i1::g.3743::m.3743	Ceratahi_c2864_g1::Ceratahi_c2864_g1_i3::g.3752::m.3752
360	0.0427	0.0559	0.7644	Ceratahi_c2864_g1::Ceratahi_c2864_g1_i1::g.3745::m.3745	Ceratahi_c2864_g1::Ceratahi_c2864_g1_i3::g.3752::m.3752
361	1.0892	57.4231	0.0190	Ceratahi_c2864_g1::Ceratahi_c2864_g1_i1::g.3745::m.3745	Ceratahi_c2864_g1::Ceratahi_c2864_g1_i3::g.3750::m.3750
362	1.4150	44.3951	0.0319	Ceratahi_c2864_g1::Ceratahi_c2864_g1_i1::g.3745::m.3745	Ceratahi_c2864_g1::Ceratahi_c2864_g1_i3::g.3749::m.3749
363	0.0000	0.0000	0.0010	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i1::g.3769::m.3769	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i4::g.3775::m.3775
364	0.0111	0.0187	0.5938	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i1::g.3769::m.3769	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i2::g.3771::m.3771
365	0.0032	0.0098	0.3237	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i1::g.3769::m.3769	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i3::g.3772::m.3772
366	1.1658	4.6248	0.2521	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i1::g.3769::m.3769	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i3::g.3773::m.3773
367	1.0411	57.9629	0.0180	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i1::g.3769::m.3769	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i3::g.3774::m.3774
368	0.0109	0.0092	1.1948	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i1::g.3770::m.3770	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i3::g.3774::m.3774
369	0.7871	1.3044	0.6034	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i1::g.3770::m.3770	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i3::g.3773::m.3773
370	1.1423	57.2233	0.0200	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i1::g.3770::m.3770	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i3::g.3772::m.3772
371	1.1296	22.4788	0.0503	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i1::g.3770::m.3770	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i4::g.3775::m.3775
372	0.0118	0.0447	0.2648	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i2::g.3771::m.3771	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i3::g.3772::m.3772
373	1.0630	12.8939	0.0824	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i2::g.3771::m.3771	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i3::g.3773::m.3773
374	0.0033	0.0103	0.3224	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i3::g.3772::m.3772	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i4::g.3775::m.3775
375	1.3027	5.5050	0.2366	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i3::g.3773::m.3773	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i4::g.3775::m.3775
376	1.1411	57.5221	0.0198	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i3::g.3774::m.3774	Ceratahi_c2871_g1::Ceratahi_c2871_g1_i4::g.3775::m.3775
377	0.0459	0.0822	0.5586	Ceratahi_c2877_g1::Ceratahi_c2877_g1_i1::g.3790::m.3790	Ceratahi_c2877_g1::Ceratahi_c2877_g1_i2::g.3793::m.3793
378	1.1314	62.7201	0.0180	Ceratahi_c2877_g1::Ceratahi_c2877_g1_i1::g.3790::m.3790	Ceratahi_c2877_g1::Ceratahi_c2877_g1_i2::g.3792::m.3792
379	0.0296	0.0707	0.4185	Ceratahi_c2877_g1::Ceratahi_c2877_g1_i1::g.3791::m.3791	Ceratahi_c2877_g1::Ceratahi_c2877_g1_i2::g.3792::m.3792
380	0.9990	31.5286	0.0317	Ceratahi_c2877_g1::Ceratahi_c2877_g1_i1::g.3791::m.3791	Ceratahi_c2877_g1::Ceratahi_c2877_g1_i2::g.3793::m.3793
381	0.0000	0.0162	0.0010	Ceratahi_c2880_g1::Ceratahi_c2880_g1_i1::g.3796::m.3796	Ceratahi_c2880_g1::Ceratahi_c2880_g1_i2::g.3799::m.3799
382	1.6107	6.5475	0.2460	Ceratahi_c2880_g1::Ceratahi_c2880_g1_i1::g.3796::m.3796	Ceratahi_c2880_g1::Ceratahi_c2880_g1_i2::g.3798::m.3798
383	0.0096	0.0001	99.0000	Ceratahi_c2880_g1::Ceratahi_c2880_g1_i1::g.3797::m.3797	Ceratahi_c2880_g1::Ceratahi_c2880_g1_i2::g.3798::m.3798
384	11.1827	27.6949	0.4038	Ceratahi_c2880_g1::Ceratahi_c2880_g1_i1::g.3797::m.3797	Ceratahi_c2880_g1::Ceratahi_c2880_g1_i2::g.3799::m.3799
385	0.0040	0.0000	99.0000	Ceratahi_c2904_g1::Ceratahi_c2904_g1_i2::g.3868::m.3868	Ceratahi_c2904_g1::Ceratahi_c2904_g1_i3::g.3871::m.3871
386	0.0116	0.0721	0.1612	Ceratahi_c2905_g1::Ceratahi_c2905_g1_i1::g.3875::m.3875	Ceratahi_c2905_g1::Ceratahi_c2905_g1_i2::g.3878::m.3878
387	1.6699	58.5372	0.0285	Ceratahi_c2905_g1::Ceratahi_c2905_g1_i1::g.3875::m.3875	Ceratahi_c2905_g1::Ceratahi_c2905_g1_i2::g.3877::m.3877
388	0.3836	0.5752	0.6669	Ceratahi_c2905_g1::Ceratahi_c2905_g1_i1::g.3876::m.3876	Ceratahi_c2905_g1::Ceratahi_c2905_g1_i2::g.3877::m.3877
389	1.3525	19.9378	0.0678	Ceratahi_c2905_g1::Ceratahi_c2905_g1_i1::g.3876::m.3876	Ceratahi_c2905_g1::Ceratahi_c2905_g1_i2::g.3878::m.3878
390	0.1491	0.1211	1.2307	Ceratahi_c2907_g1::Ceratahi_c2907_g1_i2::g.3892::m.3892	Ceratahi_c2907_g1::Ceratahi_c2907_g1_i3::g.3894::m.3894
391	0.0197	0.0568	0.3465	Ceratahi_c2908_g1::Ceratahi_c2908_g1_i1::g.3896::m.3896	Ceratahi_c2908_g1::Ceratahi_c2908_g1_i5::g.3899::m.3899
392	0.0000	0.0109	0.0010	Ceratahi_c2909_g1::Ceratahi_c2909_g1_i1::g.3900::m.3900	Ceratahi_c2909_g1::Ceratahi_c2909_g1_i2::g.3903::m.3903
393	1.2434	3.1034	0.4007	Ceratahi_c2909_g1::Ceratahi_c2909_g1_i1::g.3900::m.3900	Ceratahi_c2909_g1::Ceratahi_c2909_g1_i2::g.3902::m.3902
394	0.0242	0.0313	0.7732	Ceratahi_c2909_g1::Ceratahi_c2909_g1_i1::g.3901::m.3901	Ceratahi_c2909_g1::Ceratahi_c2909_g1_i2::g.3902::m.3902
395	1.1215	81.4693	0.0138	Ceratahi_c2909_g1::Ceratahi_c2909_g1_i1::g.3901::m.3901	Ceratahi_c2909_g1::Ceratahi_c2909_g1_i2::g.3903::m.3903
396	0.0000	0.0359	0.0010	Ceratahi_c2911_g1::Ceratahi_c2911_g1_i1::g.3904::m.3904	Ceratahi_c2911_g1::Ceratahi_c2911_g1_i2::g.3906::m.3906
397	1.0513	18.7011	0.0562	Ceratahi_c2911_g1::Ceratahi_c2911_g1_i1::g.3904::m.3904	Ceratahi_c2911_g1::Ceratahi_c2911_g1_i2::g.3907::m.3907
398	0.0068	0.0001	99.0000	Ceratahi_c2911_g1::Ceratahi_c2911_g1_i1::g.3905::m.3905	Ceratahi_c2911_g1::Ceratahi_c2911_g1_i2::g.3907::m.3907
399	1.2018	9.6242	0.1249	Ceratahi_c2911_g1::Ceratahi_c2911_g1_i1::g.3905::m.3905	Ceratahi_c2911_g1::Ceratahi_c2911_g1_i2::g.3906::m.3906
400	0.0258	0.1062	0.2428	Ceratahi_c2916_g1::Ceratahi_c2916_g1_i1::g.3918::m.3918	Ceratahi_c2916_g1::Ceratahi_c2916_g1_i2::g.3921::m.3921
401	1.3078	75.2841	0.0174	Ceratahi_c2916_g1::Ceratahi_c2916_g1_i1::g.3918::m.3918	Ceratahi_c2916_g1::Ceratahi_c2916_g1_i2::g.3922::m.3922
402	0.0495	0.0437	1.1329	Ceratahi_c2916_g1::Ceratahi_c2916_g1_i1::g.3919::m.3919	Ceratahi_c2916_g1::Ceratahi_c2916_g1_i2::g.3922::m.3922
403	1.0282	71.1082	0.0145	Ceratahi_c2916_g1::Ceratahi_c2916_g1_i1::g.3919::m.3919	Ceratahi_c2916_g1::Ceratahi_c2916_g1_i2::g.3921::m.3921
404	0.0258	0.1062	0.2428	Ceratahi_c2916_g1::Ceratahi_c2916_g1_i2::g.3921::m.3921	Ceratahi_c2916_g1::Ceratahi_c2916_g1_i3::g.3923::m.3923
405	1.0282	71.1080	0.0145	Ceratahi_c2916_g1::Ceratahi_c2916_g1_i2::g.3921::m.3921	Ceratahi_c2916_g1::Ceratahi_c2916_g1_i3::g.3924::m.3924
406	0.0495	0.0437	1.1329	Ceratahi_c2916_g1::Ceratahi_c2916_g1_i2::g.3922::m.3922	Ceratahi_c2916_g1::Ceratahi_c2916_g1_i3::g.3924::m.3924
407	1.3078	75.2848	0.0174	Ceratahi_c2916_g1::Ceratahi_c2916_g1_i2::g.3922::m.3922	Ceratahi_c2916_g1::Ceratahi_c2916_g1_i3::g.3923::m.3923
408	0.0141	0.0637	0.2217	Ceratahi_c2919_g1::Ceratahi_c2919_g1_i1::g.3931::m.3931	Ceratahi_c2919_g1::Ceratahi_c2919_g1_i2::g.3934::m.3934
409	0.7499	3.0708	0.2442	Ceratahi_c2919_g1::Ceratahi_c2919_g1_i1::g.3931::m.3931	Ceratahi_c2919_g1::Ceratahi_c2919_g1_i2::g.3935::m.3935
410	0.0219	0.0062	3.5490	Ceratahi_c2920_g1::Ceratahi_c2920_g1_i1::g.3938::m.3938	Ceratahi_c2920_g1::Ceratahi_c2920_g1_i2::g.3939::m.3939
411	0.1419	0.1812	0.7832	Ceratahi_c2930_g1::Ceratahi_c2930_g1_i1::g.3965::m.3965	Ceratahi_c2930_g1::Ceratahi_c2930_g1_i3::g.3967::m.3967
412	0.1419	0.1812	0.7832	Ceratahi_c2930_g1::Ceratahi_c2930_g1_i2::g.3966::m.3966	Ceratahi_c2930_g1::Ceratahi_c2930_g1_i3::g.3967::m.3967
413	0.0542	0.0078	6.9395	Ceratahi_c2932_g1::Ceratahi_c2932_g1_i1::g.3969::m.3969	Ceratahi_c2932_g1::Ceratahi_c2932_g1_i3::g.3974::m.3974
414	1.0069	61.8358	0.0163	Ceratahi_c2932_g1::Ceratahi_c2932_g1_i1::g.3969::m.3969	Ceratahi_c2932_g1::Ceratahi_c2932_g1_i3::g.3973::m.3973
415	1.8962	56.5600	0.0335	Ceratahi_c2932_g1::Ceratahi_c2932_g1_i1::g.3970::m.3970	Ceratahi_c2932_g1::Ceratahi_c2932_g1_i3::g.3974::m.3974
416	0.0073	0.0688	0.1055	Ceratahi_c2932_g1::Ceratahi_c2932_g1_i1::g.3970::m.3970	Ceratahi_c2932_g1::Ceratahi_c2932_g1_i3::g.3973::m.3973
417	0.0160	0.0580	0.2759	Ceratahi_c2932_g1::Ceratahi_c2932_g1_i3::g.3973::m.3973	Ceratahi_c2932_g1::Ceratahi_c2932_g1_i5::g.3978::m.3978
418	1.0641	62.9750	0.0169	Ceratahi_c2932_g1::Ceratahi_c2932_g1_i3::g.3973::m.3973	Ceratahi_c2932_g1::Ceratahi_c2932_g1_i5::g.3979::m.3979
419	0.0086	0.0764	0.1125	Ceratahi_c2932_g1::Ceratahi_c2932_g1_i3::g.3973::m.3973	Ceratahi_c2932_g1::Ceratahi_c2932_g1_i4::g.3977::m.3977
420	1.0577	64.3863	0.0164	Ceratahi_c2932_g1::Ceratahi_c2932_g1_i3::g.3973::m.3973	Ceratahi_c2932_g1::Ceratahi_c2932_g1_i4::g.3976::m.3976
421	0.0186	0.0002	99.0000	Ceratahi_c2932_g1::Ceratahi_c2932_g1_i3::g.3974::m.3974	Ceratahi_c2932_g1::Ceratahi_c2932_g1_i5::g.3979::m.3979
422	1.7236	58.9326	0.0292	Ceratahi_c2932_g1::Ceratahi_c2932_g1_i3::g.3974::m.3974	Ceratahi_c2932_g1::Ceratahi_c2932_g1_i5::g.3978::m.3978
423	0.0396	0.0528	0.7494	Ceratahi_c2932_g1::Ceratahi_c2932_g1_i3::g.3974::m.3974	Ceratahi_c2932_g1::Ceratahi_c2932_g1_i4::g.3976::m.3976
424	8.4482	30.8359	0.2740	Ceratahi_c2932_g1::Ceratahi_c2932_g1_i3::g.3974::m.3974	Ceratahi_c2932_g1::Ceratahi_c2932_g1_i4::g.3977::m.3977
